Survey,State,6-Digit,County,Place,MSA/,PMSA,Ccity,Zip,Region,Division,Source,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
Date,Code,ID,Code,Code,Cmsa,Code,Code,Code,Code,,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200001,12,911000,105,2285,3980,9999,1,33880      ,3,5,1,,Winter Haven,2,2,338000,0,0,0,0,0,0,0,0,0
200001,12,913000,095,2290,5960,9999, ,32789      ,3,5,1,,Winter Park,4,4,1092756,0,0,0,0,0,0,0,0,0
200001,12,915000,117,2291,5960,9999, ,32708      ,3,5,1,,Winter Springs,21,21,4149968,0,0,0,0,0,0,0,0,0
200001,12,921000,101,2300,8280,9999, ,33540      ,3,5,1,,Zephyrhills,1,1,55885,0,0,0,0,0,0,0,0,0
200001,13,003000,067,0010,0520,9999, ,30101      ,3,5,1,,Acworth,13,13,1263672,0,0,0,0,0,0,0,0,0
200001,13,007000,167,0025,9999,9999, ,31002      ,3,5,1,,Adrian,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,011000,095,0045,0120,9999,1,31701      ,3,5,1,,Albany,19,19,2192402,0,0,0,0,0,0,0,0,0
200001,13,019000,121,0070,0520,9999, ,30004      ,3,5,5,,Alpharetta,49,49,7412062,0,0,0,0,0,0,1,7,316618
200001,13,035000,059,0146,0500,9999,1,30613      ,3,5,1,,Athens-Clarke County,34,34,2509059,15,30,1281656,0,0,0,0,0,0
200001,13,038000,121,0150,0520,9999,1,30335      ,3,5,4,,Atlanta,43,43,4828001,0,0,0,0,0,0,3,73,3608012
200001,13,040000,013,0160,0520,9999, ,30203      ,3,5,5,,Auburn,6,6,430822,0,0,0,0,0,0,0,0,0
200001,13,570000,245,    ,0600,9999,1,30906      ,3,5,4,,Augusta-Richmond County,40,40,4491164,0,0,0,0,0,0,0,0,0
200001,13,043000,067,0170,0520,9999, ,300013297  ,3,5,1,,Austell,3,3,387570,0,0,0,0,0,0,0,0,0
200001,13,050000,087,0195,9999,9999, ,31718      ,3,5,4,,Bainbridge,4,4,449116,0,0,0,0,0,0,0,0,0
200001,13,054000,009,    ,9999,9999, ,31061      ,3,5,1,,Baldwin County Unincorporated Area,7,7,891000,0,0,0,0,0,0,0,0,0
200001,13,058000,013,    ,0520,9999, ,30680      ,3,5,1,,Barrow County Unincorporated Area,54,54,3645241,0,0,0,0,0,0,0,0,0
200001,13,059000,015,    ,0520,9999, ,30120      ,3,5,1,,Bartow County Unincorporated Area,89,89,9992840,0,0,0,0,0,0,0,0,0
200001,13,065000,017,    ,9999,9999, ,31750      ,3,5,1,,Ben Hill County Unincorporated Area,3,3,370000,0,0,0,0,0,0,0,0,0
200001,13,071500,021,    ,4680,9999, ,31201      ,3,5,1,,Bibb County Unincorporated Area,28,28,3490781,0,0,0,0,0,0,0,0,0
200001,13,081000,245,0305,0600,9999, ,30805      ,3,5,1,,Blythe,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,086000,045,0325,0520,9999, ,30108      ,3,5,1,,Bowdon,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,092000,157,0345,9999,9999, ,30517      ,3,5,1,,Braselton town,1,1,850000,0,0,0,0,0,0,0,0,0
200001,13,095000,045,0355,0520,9999, ,30110      ,3,5,1,,Bremen,1,1,116205,0,0,0,0,0,0,0,0,0
200001,13,100000,027,    ,9999,9999, ,31643      ,3,5,5,,Brooks County Unincorporated Area,3,3,216630,0,0,0,0,0,0,0,0,0
200001,13,104000,029,    ,7520,9999, ,31321      ,3,5,1,,Bryan County Unincorporated Area,12,12,1232400,0,0,0,0,0,0,0,0,0
200001,13,105000,143,0400,9999,9999, ,30113      ,3,5,1,,Buchanan,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,108000,135,0415,0520,9999, ,30518      ,3,5,1,,Buford,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,110000,031,    ,9999,9999, ,30459      ,3,5,1,,Bulloch County Unincorporated Area,13,13,1269575,0,0,0,0,0,0,0,0,0
200001,13,113000,035,    ,9999,9999, ,30233      ,3,5,1,,Butts County Unincorporated Area,16,16,1885275,0,0,0,0,0,0,0,0,0
200001,13,118000,129,0440,9999,9999, ,30701      ,3,5,1,,Calhoun,7,7,460000,0,0,0,1,4,150000,0,0,0
200001,13,121000,039,    ,9999,9999, ,31548      ,3,5,1,,Camden County Unincorporated Area,3,3,307896,0,0,0,0,0,0,0,0,0
200001,13,126000,057,0470,0520,9999, ,30114      ,3,5,1,,Canton,15,15,1528500,0,0,0,0,0,0,0,0,0
200001,13,130000,045,    ,0520,9999, ,30117      ,3,5,5,,Carroll County Unincorporated Area,52,52,3746639,0,0,0,0,0,0,0,0,0
200001,13,131000,045,0495,0520,9999, ,30117      ,3,5,5,,Carrollton,8,8,683825,0,0,0,0,0,0,1,5,260833
200001,13,132000,015,0505,0520,9999, ,30120      ,3,5,1,,Cartersville,5,5,339300,4,8,320000,0,0,0,0,0,0
200001,13,133000,047,    ,1560,9999, ,30736      ,3,5,1,,Catoosa County Unincorporated Area,39,39,4378885,0,0,0,0,0,0,0,0,0
200001,13,139000,089,0550,0520,9999, ,30341      ,3,5,1,,Chamblee,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,141000,051,    ,7520,9999, ,314028161  ,3,5,1,,Chatham County Unincorporated Area,69,69,8676228,4,8,432000,0,0,0,0,0,0
200001,13,143000,213,0560,9999,9999, ,30705      ,3,5,1,,Chatsworth,1,1,45000,0,0,0,0,0,0,0,0,0
200001,13,147000,057,    ,0520,9999, ,30114      ,3,5,1,,Cherokee County Unincorporated Area,178,178,19985680,0,0,0,0,0,0,0,0,0
200001,13,156000,063,    ,0520,9999, ,30236      ,3,5,1,,Clayton County Unincorporated Area,206,206,20001806,0,0,0,0,0,0,7,192,12009868
200001,13,161000,067,    ,0520,9999, ,30060      ,3,5,4,,Cobb County Unincorporated Area,262,262,29417125,0,0,0,0,0,0,0,0,0
200001,13,164000,069,    ,9999,9999, ,31533      ,3,5,5,,Coffee County Unincorporated Area,10,10,890352,0,0,0,0,0,0,0,0,0
200001,13,169000,121,0645,0520,9999, ,30337      ,3,5,1,,College Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,173000,073,    ,0600,9999, ,30809      ,3,5,1,,Columbia County Unincorporated Area,64,64,8184700,0,0,0,0,0,0,0,0,0
200001,13,174000,215,0660,1800,9999,1,319021340  ,3,5,4,,Columbus,52,52,5838513,0,0,0,1,4,230684,0,0,0
200001,13,176000,157,0670,9999,9999, ,30529      ,3,5,9,,Commerce,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,178000,247,0680,0520,9999, ,30012      ,3,5,1,,Conyers,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,185000,217,0710,0520,9999, ,30210      ,3,5,1,,Covington,10,10,494665,0,0,0,0,0,0,0,0,0
200001,13,186000,077,    ,0520,9999, ,30263      ,3,5,1,,Coweta County Unincorporated Area,40,40,5300500,1,2,170000,0,0,0,0,0,0
200001,13,194000,243,0750,9999,9999, ,31740      ,3,5,1,,Cuthbert,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,195000,135,0755,0520,9999, ,30211      ,3,5,1,,Dacula,9,9,685000,0,0,0,0,0,0,0,0,0
200001,13,200000,313,0775,9999,9999, ,30722      ,3,5,1,,Dalton,4,4,205400,0,0,0,2,7,475000,1,8,500000
200001,13,208000,085,    ,9999,9999, ,30534      ,3,5,1,,Dawson County,16,16,3039500,0,0,0,0,0,0,0,0,0
200001,13,210000,089,    ,0520,9999, ,30030      ,3,5,1,,DeKalb County Unincorporated Area,252,252,35658489,0,0,0,0,0,0,5,85,11448519
200001,13,213000,089,0825,0520,9999, ,30030      ,3,5,5,,Decatur,5,5,704513,0,0,0,0,0,0,0,0,0
200001,13,214000,087,    ,9999,9999, ,31717      ,3,5,1,,Decatur County Unincorporated Area,3,3,236000,0,0,0,0,0,0,0,0,0
200001,13,220000,091,    ,9999,9999, ,31023      ,3,5,1,,Dodge County Unincorporated Area,1,1,67500,0,0,0,0,0,0,0,0,0
200001,13,226000,095,    ,0120,9999, ,31701      ,3,5,1,,Dougherty County Unincorporated Area,3,3,405508,0,0,0,0,0,0,12,96,3158000
200001,13,227000,069,0890,9999,9999, ,31534      ,3,5,5,,Douglas,0,0,0,0,0,0,1,3,22500,0,0,0
200001,13,228000,097,    ,0520,9999, ,30134      ,3,5,1,,Douglas County Unincorporated Area,63,63,3697740,0,0,0,0,0,0,0,0,0
200001,13,229000,097,0895,0520,9999, ,30133      ,3,5,1,,Douglasville,16,16,996840,0,0,0,0,0,0,0,0,0
200001,13,233000,135,0915,0520,9999, ,30096      ,3,5,1,,Duluth,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,236000,123,0935,9999,9999, ,30539      ,3,5,1,,East Ellijay,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,237000,121,0960,0520,9999, ,30044      ,3,5,5,,East Point,1,1,115923,0,0,0,0,0,0,0,0,0
200001,13,238000,091,0950,9999,9999, ,31023      ,3,5,1,,Eastman,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,243000,103,    ,7520,9999, ,31329      ,3,5,1,,Effingham County Unincorporated Area,18,18,2013000,0,0,0,0,0,0,0,0,0
200001,13,248000,123,1025,9999,9999, ,30540      ,3,5,1,,Ellijay,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,250000,015,1030,0520,9999, ,30137      ,3,5,1,,Emerson,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,254000,015,1042,0520,9999, ,30145      ,3,5,5,,Euharlee town,6,6,629225,0,0,0,0,0,0,0,0,0
200001,13,256000,121,1050,0520,9999, ,30213      ,3,5,1,,Fairburn,13,13,1431080,0,0,0,0,0,0,0,0,0
200001,13,259000,113,    ,0520,9999, ,30214      ,3,5,1,,Fayette County Unincorporated Area,29,29,4580324,0,0,0,0,0,0,0,0,0
200001,13,260000,113,1075,0520,9999, ,30214      ,3,5,1,,Fayetteville,22,22,3666880,0,0,0,0,0,0,0,0,0
200001,13,266000,115,    ,9999,9999, ,30161      ,3,5,5,,Floyd County,30,30,3590168,2,4,177522,0,0,0,1,5,225492
200001,13,268000,063,1110,0520,9999, ,30050      ,3,5,1,,Forest Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,270000,117,    ,0520,9999, ,30040      ,3,5,1,,Forsyth County,291,291,37898710,0,0,0,0,0,0,0,0,0
200001,13,272000,047,1125,1560,9999, ,30741      ,3,5,5,,Fort Oglethorpe,2,2,174467,0,0,0,0,0,0,1,5,243270
200001,13,277000,119,1145,9999,9999, ,30639      ,3,5,1,,Franklin Springs,1,1,100000,0,0,0,0,0,0,0,0,0
200001,13,278000,121,    ,0520,9999, ,303033454  ,3,5,1,,Fulton County Unincorporated Area,163,163,22967851,0,0,0,0,0,0,16,554,24767729
200001,13,280000,139,1155,9999,9999, ,30503      ,3,5,5,,Gainesville,13,13,1352000,0,0,0,0,0,0,1,13,536883
200001,13,285000,239,1185,9999,9999, ,31754      ,3,5,1,,Georgetown,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,289000,123,    ,9999,9999, ,30540      ,3,5,5,,Gilmer County Unincorporated Area,31,31,4340000,0,0,0,0,0,0,0,0,0
200001,13,294000,127,    ,9999,9999, ,31520      ,3,5,1,,Glynn County,38,38,5146238,4,8,467124,0,0,0,0,0,0
200001,13,295000,297,1220,0520,9999, ,30641      ,3,5,5,,Good Hope town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,297000,129,    ,9999,9999, ,30703      ,3,5,1,,Gordon County Unincorporated Area,14,14,1334000,0,0,0,0,0,0,0,0,0
200001,13,299000,077,1235,0520,9999, ,30220      ,3,5,5,,Grantville,1,1,62500,0,0,0,0,0,0,0,0,0
200001,13,302000,133,    ,9999,9999, ,30642      ,3,5,5,,Greene County Unincorporated Area,9,9,1719325,0,0,0,0,0,0,0,0,0
200001,13,305000,255,1270,0520,9999, ,30224      ,3,5,5,,Griffin,3,3,343946,0,0,0,0,0,0,1,14,598600
200001,13,309000,135,    ,0520,9999, ,30245      ,3,5,1,,Gwinnett County Unincorporated Area,413,413,38181236,0,0,0,0,0,0,10,268,13600589
200001,13,310000,137,    ,9999,9999, ,30535      ,3,5,1,,Habersham County Unincorporated Area,14,14,1046000,0,0,0,0,0,0,0,0,0
200001,13,313000,139,    ,9999,9999, ,30503      ,3,5,5,,Hall County Unincorporated Area,106,106,11714775,0,0,0,0,0,0,0,0,0
200001,13,317000,121,1305,0520,9999, ,30054      ,3,5,1,,Hapeville,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,318000,143,    ,9999,9999, ,30113      ,3,5,1,,Haralson County Unincorporated Area,9,9,928113,0,0,0,0,0,0,0,0,0
200001,13,319000,077,1310,0520,9999, ,30264      ,3,5,1,,Haralson town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,322000,145,    ,1800,9999, ,31811      ,3,5,1,,Harris County Unincorporated Area,20,20,2788630,0,0,0,0,0,0,0,0,0
200001,13,332000,151,    ,0520,9999, ,30253      ,3,5,1,,Henry County Unincorporated Area,235,235,22160605,7,14,1298080,0,0,0,19,346,14530400
200001,13,337000,179,1380,9999,9999, ,31313      ,3,5,1,,Hinesville,8,8,775908,0,0,0,0,0,0,0,0,0
200001,13,341000,057,1400,0520,9999, ,30142      ,3,5,1,,Holly Springs,15,15,990024,0,0,0,0,0,0,0,0,0
200001,13,345000,157,1420,9999,9999, ,30548      ,3,5,1,,Hoschton,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,346000,153,    ,4680,9999, ,31088      ,3,5,1,,Houston County Unincorporated Area,42,42,4054635,0,0,0,0,0,0,0,0,0
200001,13,355000,157,    ,9999,9999, ,30549      ,3,5,1,,Jackson County Unincorporated Area,74,74,7337000,0,0,0,0,0,0,4,32,800000
200001,13,367000,297,1500,0520,9999, ,30235      ,3,5,5,,Jersey town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,370000,169,    ,4680,9999, ,31032      ,3,5,1,,Jones County,22,22,2554000,0,0,0,0,0,0,0,0,0
200001,13,371000,063,1510,0520,9999, ,30236      ,3,5,5,,Jonesboro,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,373000,067,1520,0520,9999, ,30144      ,3,5,1,,Kennesaw,40,40,3214103,0,0,0,0,0,0,0,0,0
200001,13,376000,039,1525,9999,9999, ,315489127  ,3,5,1,,Kingsland,11,11,823600,2,4,154000,0,0,0,1,22,546000
200001,13,380000,285,1545,9999,9999, ,30240      ,3,5,1,,LaGrange,8,8,817058,0,0,0,0,0,0,0,0,0
200001,13,381000,063,1550,0520,9999, ,30260      ,3,5,1,,Lake City,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,383000,173,1555,9999,9999, ,31635      ,3,5,5,,Lakeland,0,0,0,1,2,58000,0,0,0,0,0,0
200001,13,384000,171,    ,9999,9999, ,30204      ,3,5,1,,Lamar County Unincorporated Area,4,4,398416,0,0,0,0,0,0,0,0,0
200001,13,385000,173,    ,9999,9999, ,31635      ,3,5,1,,Lanier County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,388000,135,1570,0520,9999, ,30246      ,3,5,1,,Lawrenceville,15,15,2067098,0,0,0,0,0,0,0,0,0
200001,13,390000,177,    ,0120,9999, ,31763      ,3,5,1,,Lee County,20,20,2499115,0,0,0,0,0,0,0,0,0
200001,13,395000,179,    ,9999,9999, ,31313      ,3,5,1,,Liberty County Unincorporated Area,2,2,139950,0,0,0,0,0,0,0,0,0
200001,13,396000,135,1600,0520,9999, ,30247      ,3,5,1,,Lilburn,6,6,673675,0,0,0,0,0,0,0,0,0
200001,13,404000,297,1640,0520,9999, ,30052      ,3,5,1,,Loganville,6,6,830000,0,0,0,0,0,0,0,0,0
200001,13,409000,063,1655,0520,9999, ,30250      ,3,5,5,,Lovejoy,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,410000,185,    ,9999,9999, ,31610      ,3,5,5,,Lowndes County Unincorporated Area,25,25,1523074,0,0,0,0,0,0,0,0,0
200001,13,416000,187,    ,9999,9999, ,30533      ,3,5,5,,Lumpkin County Unincorporated Area,20,20,2014354,0,0,0,0,0,0,0,0,0
200001,13,423000,021,1725,4680,9999,1,31201      ,3,5,1,,Macon,7,7,460672,0,0,0,0,0,0,0,0,0
200001,13,422000,193,    ,9999,9999, ,31068      ,3,5,5,,Macon County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,425000,195,    ,0500,9999, ,30633      ,3,5,5,,Madison County Unincorporated Area,11,11,825000,0,0,0,0,0,0,0,0,0
200001,13,427000,199,1740,9999,9999, ,31816      ,3,5,5,,Manchester,1,1,78333,0,0,0,0,0,0,0,0,0
200001,13,430000,067,1750,0520,9999, ,30060      ,3,5,1,,Marietta,33,33,3956500,0,0,0,0,0,0,0,0,0
200001,13,432000,193,1760,9999,9999, ,31057      ,3,5,5,,Marshallville,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,439000,151,1705,0520,9999, ,30253      ,3,5,4,,McDonough,32,32,3592931,0,0,0,0,0,0,0,0,0
200001,13,440000,189,    ,0600,9999, ,30824      ,3,5,1,,McDuffie County Unincorporated Area,2,2,148000,0,0,0,0,0,0,0,0,0
200001,13,441000,191,    ,9999,9999, ,31305      ,3,5,5,,McIntosh County Unincorporated Area,5,5,532976,0,0,0,0,0,0,0,0,0
200001,13,448000,199,    ,9999,9999, ,30222      ,3,5,1,,Meriwether County Unincorporated Area,6,6,618742,0,0,0,0,0,0,0,0,0
200001,13,454000,009,1845,9999,9999, ,31061      ,3,5,5,,Milledgeville,1,1,81439,1,2,52455,1,3,120000,0,0,0
200001,13,455000,165,1850,9999,9999, ,30442      ,3,5,1,,Millen,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,462000,297,1890,0520,9999, ,30655      ,3,5,1,,Monroe,2,2,176030,2,4,222768,0,0,0,0,0,0
200001,13,470000,211,    ,9999,9999, ,30650      ,3,5,5,,Morgan County,10,10,1218332,0,0,0,0,0,0,0,0,0
200001,13,472000,063,1925,0520,9999, ,30260      ,3,5,5,,Morrow,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,480000,121,1945,0520,9999, ,30075      ,3,5,1,,Mountain Park,1,1,200000,0,0,0,0,0,0,0,0,0
200001,13,480500,213,    ,9999,9999, ,30705      ,3,5,1,,Murray County Unincorporated Area,12,12,1237484,0,0,0,0,0,0,0,0,0
200001,13,489000,077,2015,0520,9999, ,30263      ,3,5,1,,Newnan,17,17,2380400,0,0,0,0,0,0,0,0,0
200001,13,491000,217,    ,0520,9999, ,30209      ,3,5,1,,Newton County Unincorporated Area,115,115,13955100,0,0,0,0,0,0,0,0,0
200001,13,494000,135,2035,0520,9999, ,300712564  ,3,5,1,,Norcross,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,496000,219,2060,0500,9999, ,30645      ,3,5,1,,North High Shoals town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,503000,219,    ,0500,9999, ,30677      ,3,5,1,,Oconee County Unincorporated Area,20,20,4106400,0,0,0,0,0,0,0,0,0
200001,13,515000,121,2155,0520,9999, ,30268      ,3,5,1,,Palmetto,2,2,120000,0,0,0,0,0,0,0,0,0
200001,13,518000,223,    ,0520,9999, ,30132      ,3,5,1,,Paulding County Unincorporated Area,163,163,11540226,0,0,0,0,0,0,0,0,0
200001,13,522000,225,    ,4680,9999, ,31030      ,3,5,5,,Peach County Unincorporated Area,5,5,425144,0,0,0,0,0,0,0,0,0
200001,13,523000,113,2177,0520,9999, ,30269      ,3,5,1,,Peachtree City,14,14,4734176,0,0,0,0,0,0,0,0,0
200001,13,530000,227,    ,0520,9999, ,30143      ,3,5,1,,Pickens County,36,36,4206000,0,0,0,0,0,0,0,0,0
200001,13,532000,231,    ,9999,9999, ,30295      ,3,5,1,,Pike County Unincorporated Area,27,27,3021500,0,0,0,0,0,0,0,0,0
200001,13,540000,233,    ,9999,9999, ,30125      ,3,5,1,,Polk County Unincorporated Area,13,13,1228079,0,0,0,0,0,0,1,10,175000
200001,13,546000,067,2305,0520,9999, ,30073      ,3,5,1,,Powder Springs,10,10,682725,0,0,0,0,0,0,0,0,0
200001,13,550000,237,    ,9999,9999, ,31024      ,3,5,5,,Putnam County,13,13,1832745,0,0,0,0,0,0,0,0,0
200001,13,553000,241,    ,9999,9999, ,30525      ,3,5,5,,Rabun County Unincorporated Area,20,20,1257098,0,0,0,0,0,0,0,0,0
200001,13,556000,019,2340,9999,9999, ,31645      ,3,5,5,,Ray City,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,564000,135,2375,0520,9999, ,30518      ,3,5,5,,Rest Haven town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,571000,029,2402,7520,9999, ,31324      ,3,5,1,,Richmond Hill,4,4,1469360,0,0,0,0,0,0,0,0,0
200001,13,575000,063,2420,0520,9999, ,30274      ,3,5,1,,Riverdale,30,30,4462057,0,0,0,0,0,0,0,0,0
200001,13,579000,247,    ,0520,9999, ,30207      ,3,5,1,,Rockdale County Unincorporated Area,45,45,5502029,0,0,0,0,0,0,0,0,0
200001,13,585000,121,2470,0520,9999, ,30075      ,3,5,4,,Roswell,23,23,2582419,0,0,0,0,0,0,0,0,0
200001,13,593000,279,2520,9999,9999, ,30436      ,3,5,1,,Santa Claus,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,596000,051,2540,7520,9999,1,31402      ,3,5,5,,Savannah,8,8,642226,1,2,65000,0,0,0,1,18,671010
200001,13,603000,077,2565,0520,9999, ,30276      ,3,5,1,,Senoia,9,9,765000,0,0,0,0,0,0,0,0,0
200001,13,606000,077,2590,0520,9999, ,30277      ,3,5,5,,Sharpsburg town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,613000,067,2615,0520,9999, ,30081      ,3,5,1,,Smyrna,24,24,5562000,0,0,0,0,0,0,0,0,0
200001,13,614000,135,2620,0520,9999, ,30078      ,3,5,1,,Snellville,5,5,668250,0,0,0,0,0,0,0,0,0
200001,13,616000,297,2625,0520,9999, ,30025      ,3,5,1,,Social Circle,4,4,254000,0,0,0,0,0,0,0,0,0
200001,13,618000,255,    ,0520,9999, ,30224      ,3,5,1,,Spalding County Unincorporated Area,16,16,1525000,0,0,0,0,0,0,0,0,0
200001,13,622000,039,2500,9999,9999, ,31558      ,3,5,5,,St. Marys,21,21,1505533,0,0,0,0,0,0,0,0,0
200001,13,624000,031,2665,9999,9999, ,30458      ,3,5,1,,Statesboro,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,631000,135,2690,0520,9999, ,30518      ,3,5,1,,Sugar Hill,24,24,3335998,0,0,0,0,0,0,0,0,0
200001,13,636000,255,2710,0520,9999, ,30284      ,3,5,1,,Sunny Side,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,638000,135,2720,0520,9999, ,30024      ,3,5,1,,Suwanee,14,14,1571907,0,0,0,0,0,0,0,0,0
200001,13,657000,045,2785,0520,9999, ,30179      ,3,5,1,,Temple,10,10,518856,0,0,0,0,0,0,0,0,0
200001,13,659000,273,    ,9999,9999, ,31742      ,3,5,1,,Terrell County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,661000,275,    ,9999,9999, ,31792      ,3,5,1,,Thomas County Unincorporated Area,34,34,1570955,0,0,0,0,0,0,0,0,0
200001,13,662000,293,2800,9999,9999, ,30286      ,3,5,1,,Thomaston,2,2,180000,0,0,0,0,0,0,0,0,0
200001,13,666000,277,    ,9999,9999, ,317930826  ,3,5,1,,Tift County Unincorporated Area,7,7,678400,0,0,0,0,0,0,0,0,0
200001,13,670000,257,2835,9999,9999, ,30577      ,3,5,1,,Toccoa,8,8,770951,0,0,0,0,0,0,0,0,0
200001,13,673000,281,    ,9999,9999, ,30546      ,3,5,1,,Towns County Unincorporated Area,15,15,1546856,0,0,0,0,0,0,0,0,0
200001,13,677000,285,    ,9999,9999, ,30240      ,3,5,1,,Troup County Unincorporated Area,19,19,1686239,0,0,0,0,0,0,0,0,0
200001,13,679000,077,2865,0520,9999, ,30289      ,3,5,5,,Turin town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,685000,113,2875,0520,9999, ,30290      ,3,5,1,,Tyrone town,12,12,1892700,0,0,0,0,0,0,0,0,0
200001,13,687000,121,2890,0520,9999, ,30291      ,3,5,1,,Union City,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,688000,291,    ,9999,9999, ,30512      ,3,5,1,,Union County,34,34,3506206,0,0,0,0,0,0,0,0,0
200001,13,689000,133,2895,9999,9999, ,30669      ,3,5,1,,Union Point,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,690000,293,    ,9999,9999, ,30286      ,3,5,1,,Upson County Unincorporated Area,9,9,856000,0,0,0,0,0,0,0,0,0
200001,13,692000,185,2910,9999,9999, ,31601      ,3,5,5,,Valdosta,16,16,826224,0,0,0,0,0,0,1,16,551094
200001,13,697000,093,2935,9999,9999, ,31092      ,3,5,1,,Vienna,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,698000,045,2940,0520,9999, ,30180      ,3,5,1,,Villa Rica,21,21,2018698,0,0,0,0,0,0,0,0,0
200001,13,703000,295,    ,1560,9999, ,30728      ,3,5,1,,Walker County Unincorporated Area,20,20,2061000,1,2,80000,0,0,0,0,0,0
200001,13,704000,297,2960,0520,9999, ,30249      ,3,5,1,,Walnut Grove town,1,1,85000,0,0,0,0,0,0,0,0,0
200001,13,706000,297,    ,0520,9999, ,30655      ,3,5,1,,Walton County Unincorporated Area,82,82,9245100,0,0,0,0,0,0,0,0,0
200001,13,707000,299,    ,9999,9999, ,31501      ,3,5,5,,Ware County Unincorporated Area,5,5,433989,0,0,0,0,0,0,0,0,0
200001,13,709000,153,2970,4680,9999, ,31093      ,3,5,1,,Warner Robins,41,41,2530029,2,4,234240,0,0,0,0,0,0
200001,13,727000,311,    ,9999,9999, ,30528      ,3,5,5,,White County Unincorporated Area,19,19,1783472,0,0,0,0,0,0,0,0,0
200001,13,729000,015,3030,0520,9999, ,30184      ,3,5,1,,White town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,730000,045,3045,0520,9999, ,30185      ,3,5,1,,Whitesburg town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,731000,313,    ,9999,9999, ,30720      ,3,5,5,,Whitfield County Unincorporated Area,16,16,842000,0,0,0,0,0,0,0,0,0
200001,13,736000,231,3060,9999,9999, ,30292      ,3,5,5,,Williamson town,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,737000,013,3065,0520,9999, ,30680      ,3,5,1,,Winder,12,12,1045400,0,0,0,0,0,0,0,0,0
200001,13,741000,263,3085,9999,9999, ,31836      ,3,5,5,,Woodland,0,0,0,0,0,0,0,0,0,0,0,0
200001,13,742000,057,3090,0520,9999, ,30188      ,3,5,1,,Woodstock,52,52,4775350,0,0,0,0,0,0,0,0,0
200001,21,003000,053,0015,9999,9999, ,42642      ,3,6,5,,Albany,0,0,0,0,0,0,0,0,0,0,0,0
200001,21,004000,037,0020,1642,1640, ,41001      ,3,6,1,,Alexandria,2,2,237325,0,0,0,0,0,0,0,0,0
200001,21,029000,089,0120,3400,9999, ,411051969  ,3,6,1,,Bellefonte,0,0,0,0,0,0,0,0,0,0,0,0
200001,21,031000,037,0130,1642,1640, ,41073      ,3,6,1,,Bellevue,0,0,0,0,0,0,0,0,0,0,0,0
200001,21,042000,015,    ,1642,1640, ,41005      ,3,6,5,,Boone County,94,94,8252125,1,2,125797,0,0,0,2,22,922461
200001,21,045000,227,0200,9999,9999, ,42101      ,3,6,4,,Bowling Green,23,23,2582419,0,0,0,1,4,230684,1,8,395399
