Survey,State,6-Digit,County,Place,MSA/,PMSA,Ccity,Zip,Region,Division,Source,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
Date,Code,ID,Code,Code,Cmsa,Code,Code,Code,Code,,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200001,19,402100,151,2310,9999,9999, ,50554      ,2,4,1,,Laurens,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,402700,193,2320,7720,9999, ,51030      ,2,4,5,,Lawton,1,1,135236,0,0,0,0,0,0,0,0,0
200001,19,404500,149,2355,9999,9999, ,51031      ,2,4,1,,Le Mars,2,2,150000,0,0,0,0,0,0,0,0,0
200001,19,409600,053,2365,9999,9999, ,50144      ,2,4,1,,Leon,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,434800,113,    ,1360,9999, ,524042161  ,2,4,1,,Linn County Unincorporated Area,2,2,180156,0,0,0,0,0,0,0,0,0
200001,19,447100,045,2490,9999,9999, ,52254      ,2,4,5,,Lost Nation,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,468700,067,2655,9999,9999, ,50653      ,2,4,1,,Marble Rock,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,470800,113,2670,1360,9999, ,52302      ,2,4,1,,Marion,7,7,474621,0,0,0,0,0,0,0,0,0
200001,19,478300,033,2710,9999,9999, ,504013203  ,2,4,1,,Mason City,1,1,137503,0,0,0,0,0,0,0,0,0
200001,19,488200,033,2795,9999,9999, ,50457      ,2,4,5,,Meservey,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,498700,043,2885,9999,9999, ,52159      ,2,4,1,,Monona,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,499600,099,2890,9999,9999, ,501700370  ,2,4,1,,Monroe,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,505000,111,2910,9999,9999, ,52639      ,2,4,5,,Montrose,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,511600,087,2960,9999,9999, ,52641      ,2,4,1,,Mount Pleasant,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,512800,113,2975,1360,9999, ,52314      ,2,4,1,,Mount Vernon,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,514300,039,2985,9999,9999, ,50174      ,2,4,1,,Murray,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,514600,139,2990,9999,9999, ,52761      ,2,4,1,,Muscatine,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,514900,139,    ,9999,9999, ,52761      ,2,4,1,,Muscatine County Unincorporated Area,2,2,203450,0,0,0,0,0,0,0,0,0
200001,19,517600,169,3015,9999,9999, ,50201      ,2,4,1,,Nevada,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,518800,005,3020,9999,9999, ,52160      ,2,4,5,,New Albin,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,525400,099,3070,9999,9999, ,502089739  ,2,4,1,,Newton,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,532300,181,3130,2120,9999, ,50211      ,2,4,1,,Norwalk,7,7,857957,0,0,0,0,0,0,0,0,0
200001,19,535600,155,3145,5920,9999, ,51560      ,2,4,1,,Oakland,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,541000,133,3200,9999,9999, ,51040      ,2,4,1,,Onawa,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,548800,043,3255,9999,9999, ,52035      ,2,4,1,,Osterdock,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,557500,113,3315,1360,9999, ,52324      ,2,4,1,,Palo,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,561700,125,3360,9999,9999, ,50219      ,2,4,1,,Pella,1,1,136500,0,0,0,0,0,0,2,40,1201000
200001,19,568000,015,3390,9999,9999, ,502237533  ,2,4,1,,Pilot Mound,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,574000,153,3420,2120,9999, ,503178494  ,2,4,5,,Pleasant Hill,4,4,475574,0,0,0,0,0,0,0,0,0
200001,19,581800,149,    ,9999,9999, ,51031      ,2,4,5,,Plymouth County Unincorporated Area,2,2,282464,0,0,0,0,0,0,0,0,0
200001,19,582400,151,3450,9999,9999, ,50574      ,2,4,1,,Pocahontas,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,583600,153,3455,2120,9999, ,50226      ,2,4,1,,Polk City,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,583900,153,    ,2120,9999, ,50313      ,2,4,1,,Polk County Unincorporated Area,9,9,880996,0,0,0,0,0,0,0,0,0
200001,19,589000,155,    ,5920,9999, ,51501      ,2,4,1,,Pottawattamie County Unincorporated Area,2,2,262931,0,0,0,0,0,0,0,0,0
200001,19,594700,141,3500,9999,9999, ,512450368  ,2,4,5,,Primghar,0,0,0,1,2,220000,0,0,0,0,0,0
200001,19,601600,071,3560,9999,9999, ,51649      ,2,4,1,,Randolph,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,625900,169,3725,9999,9999, ,50236      ,2,4,1,,Roland,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,639100,047,3875,9999,9999, ,51461      ,2,4,1,,Schleswig,1,1,100000,0,0,0,0,0,0,0,0,0
200001,19,639700,163,    ,1960,9999, ,52801      ,2,4,1,,Scott County Unincorporated Area,3,3,414044,0,0,0,0,0,0,0,0,0
200001,19,643600,073,3880,9999,9999, ,514620428  ,2,4,1,,Scranton,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,651100,141,3930,9999,9999, ,51201      ,2,4,1,,Sheldon,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,662200,167,3975,9999,9999, ,51250      ,2,4,5,,Sioux Center,1,1,108745,0,0,0,0,0,0,0,0,0
200001,19,662500,193,3980,7720,9999,1,51102      ,2,4,1,,Sioux City,8,8,826416,0,0,0,0,0,0,0,0,0
200001,19,676000,113,4055,1360,9999, ,52336      ,2,4,1,,Springville,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,678700,097,3823,9999,9999, ,52071      ,2,4,1,,St. Donatus,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,686200,169,    ,9999,9999, ,50201      ,2,4,1,,Story County Unincorporated Area,1,1,104000,0,0,0,0,0,0,0,0,0
200001,19,689800,099,4140,9999,9999, ,50251      ,2,4,1,,Sully,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,694300,033,4160,9999,9999, ,50477      ,2,4,5,,Swaledale,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,706900,109,4250,9999,9999, ,50480      ,2,4,1,,Titonka,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,728200,123,4320,9999,9999, ,52595      ,2,4,1,,University Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,729100,153,4330,2120,9999, ,50322      ,2,4,1,,Urbandale,15,15,2205421,0,0,0,0,0,0,2,24,1310498
200001,19,743200,163,4410,1960,9999, ,52773      ,2,4,1,,Walcott,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,750100,181,    ,2120,9999, ,50125      ,2,4,1,,Warren County Unincorporated Area,2,2,178500,0,0,0,0,0,0,0,0,0
200001,19,752200,183,4445,9999,9999, ,52353      ,2,4,5,,Washington,1,1,110208,0,0,0,0,0,0,0,0,0
200001,19,768400,013,4455,8920,9999,1,50703      ,2,4,1,,Waterloo,3,3,422571,0,0,0,0,0,0,0,0,0
200001,19,770200,049,4470,2120,9999, ,50263      ,2,4,5,,Waukee,7,7,1073379,0,0,0,0,0,0,0,0,0
200001,19,771100,017,4480,9999,9999, ,50677      ,2,4,1,,Waverly,1,1,125000,0,0,0,0,0,0,0,0,0
200001,19,773800,107,4497,9999,9999, ,52355      ,2,4,1,,Webster,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,781000,153,4550,2120,9999, ,50265      ,2,4,1,,West Des Moines,19,19,3379787,1,2,248254,0,0,0,2,24,1699032
200001,19,798700,087,4650,9999,9999, ,52659      ,2,4,1,,Winfield,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,801100,081,4670,9999,9999, ,50484      ,2,4,1,,Woden,0,0,0,0,0,0,0,0,0,0,0,0
200001,19,802300,193,    ,7720,9999, ,51101      ,2,4,5,,Woodbury County Unincorporated Area,2,2,243127,0,0,0,0,0,0,0,0,0
200001,19,803200,049,4685,2120,9999, ,50276      ,2,4,1,,Woodward,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,004600,147,0025,9999,9999, ,67621      ,2,4,1,,Agra,1,1,103124,0,0,0,0,0,0,0,0,0
200001,20,007900,001,    ,9999,9999, ,66749      ,2,4,5,,Allen County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,031600,103,0192,3760,9999, ,66007      ,2,4,1,,Basehor,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,037000,173,0212,9040,9999, ,67220      ,2,4,1,,Bel Aire,5,5,577000,0,0,0,0,0,0,0,0,0
200001,20,040900,149,0235,9999,9999, ,66407      ,2,4,1,,Belvue,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,056200,209,0300,3760,9999, ,66012      ,2,4,1,,Bonner Springs,1,1,85566,0,0,0,0,0,0,0,0,0
200001,20,063100,155,0335,9999,9999, ,67522      ,2,4,5,,Buhler,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,066700,079,0370,9040,9999, ,67020      ,2,4,1,,Burrton,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,067900,015,    ,9040,9999, ,67042      ,2,4,5,,Butler County Unincorporated Area,14,14,1098714,0,0,0,0,0,0,0,0,0
200001,20,088600,041,0450,9999,9999, ,67431      ,2,4,5,,Chapman,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,106900,029,0525,9999,9999, ,66938      ,2,4,5,,Clyde,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,107800,125,0535,9999,9999, ,67337      ,2,4,1,,Coffeyville,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,113500,029,0570,9999,9999, ,66901      ,2,4,1,,Concordia,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,118600,091,0605,3760,9999, ,66201      ,2,4,1,,Countryside,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,126700,091,0685,3760,9999, ,66018      ,2,4,1,,De Soto,1,1,127000,0,0,0,0,0,0,0,0,0
200001,20,131800,173,0680,9040,9999, ,670371601  ,2,4,1,,Derby,9,9,962400,0,0,0,0,0,0,0,0,0
200001,20,134200,057,0695,9999,9999, ,67801      ,2,4,1,,Dodge City,1,1,87500,0,0,0,0,0,0,0,0,0
200001,20,135400,167,0700,9999,9999, ,67634      ,2,4,1,,Dorrance,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,135700,045,    ,4150,9999, ,660473700  ,2,4,1,,Douglas County Unincorporated Area,2,2,215000,0,0,0,0,0,0,0,0,0
200001,20,145900,173,0740,9040,9999, ,672071002  ,2,4,1,,Eastborough,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,146200,103,0745,3760,9999, ,66020      ,2,4,1,,Easton,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,147400,091,0750,3760,9999, ,66021      ,2,4,1,,Edgerton,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,148600,209,0765,3760,9999, ,66113      ,2,4,1,,Edwardsville,1,1,48400,0,0,0,0,0,0,0,0,0
200001,20,149800,015,0775,9040,9999, ,67041      ,2,4,1,,Elbing,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,164200,045,0875,4150,9999, ,66025      ,2,4,5,,Eudora,1,1,70491,0,0,0,0,0,0,0,0,0
200001,20,164800,073,0880,9999,9999, ,67045      ,2,4,1,,Eureka,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,172000,091,0895,3760,9999, ,66205      ,2,4,1,,Fairway,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,191500,091,0995,3760,9999, ,66030      ,2,4,1,,Gardner,17,17,2241400,0,0,0,5,20,1340000,0,0,0
200001,20,196300,183,1015,9999,9999, ,67638      ,2,4,1,,Gaylord,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,236200,079,    ,9040,9999, ,67114      ,2,4,1,,Harvey County Unincorporated Area,3,3,411200,0,0,0,0,0,0,0,0,0
200001,20,247000,043,1250,9999,9999, ,66035      ,2,4,1,,Highland,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,258700,123,1340,9999,9999, ,67452      ,2,4,5,,Hunter,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,272200,087,    ,9999,9999, ,66066      ,2,4,1,,Jefferson County Unincorporated Area,6,6,579900,0,0,0,0,0,0,0,0,0
200001,20,276100,187,1410,9999,9999, ,67855      ,2,4,1,,Johnson City,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,276400,091,    ,3760,9999, ,66062      ,2,4,1,,Johnson County Unincorporated Area,4,4,1327377,0,0,0,0,0,0,0,0,0
200001,20,278200,209,1430,3760,9999,1,66101      ,2,4,5,,Kansas City KS,8,8,706787,0,0,0,0,0,0,0,0,0
200001,20,280000,173,1435,9040,9999, ,67067      ,2,4,1,,Kechi,1,1,120000,0,0,0,0,0,0,0,0,0
200001,20,291400,091,1492,3760,9999, ,66106      ,2,4,1,,Lake Quivira,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,296200,103,1515,3760,9999, ,66043      ,2,4,1,,Lansing,6,6,567029,0,0,0,0,0,0,0,0,0
200001,20,298000,045,1535,4150,9999,1,66044      ,2,4,5,,Lawrence,20,20,2648746,3,6,393402,0,0,0,1,12,715672
200001,20,299500,103,1540,3760,9999,1,66048      ,2,4,1,,Leavenworth,3,3,303070,0,0,0,0,0,0,0,0,0
200001,20,299800,103,    ,3760,9999, ,66048      ,2,4,1,,Leavenworth County Unincorporated Area,14,14,1352031,0,0,0,0,0,0,0,0,0
200001,20,300100,091,1545,3760,9999, ,66211      ,2,4,1,,Leawood,34,34,8051628,0,0,0,0,0,0,0,0,0
200001,20,302500,091,1570,3760,9999, ,66215      ,2,4,1,,Lenexa,16,16,5644000,0,0,0,0,0,0,0,0,0
200001,20,311800,105,1620,9999,9999, ,67455      ,2,4,5,,Lincoln Center,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,321700,103,1640,3760,9999, ,66052      ,2,4,1,,Linwood,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,336100,121,1690,3760,9999, ,66053      ,2,4,1,,Louisburg,3,3,497462,0,0,0,0,0,0,0,0,0
200001,20,344800,161,1775,9999,9999, ,66502      ,2,4,1,,Manhattan,3,3,469954,1,2,146573,0,0,0,0,0,0
200001,20,355600,197,1735,9999,9999, ,66501      ,2,4,1,,McFarland,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,362200,091,1860,3760,9999, ,66202      ,2,4,1,,Merriam,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,362800,121,    ,3760,9999, ,66071      ,2,4,5,,Miami County Unincorporated Area,9,9,1241484,0,0,0,0,0,0,0,0,0
200001,20,369100,025,1895,9999,9999, ,67865      ,2,4,1,,Minneola,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,369700,091,1900,3760,9999, ,66202      ,2,4,1,,Mission,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,370300,091,1905,3760,9999, ,66208      ,2,4,1,,Mission Hills,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,374200,069,1920,9999,9999, ,678670378  ,2,4,1,,Montezuma,1,1,127500,0,0,0,0,0,0,0,0,0
200001,20,406900,039,2100,9999,9999, ,67749      ,2,4,1,,Oberlin,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,411700,091,2120,3760,9999,1,66051      ,2,4,1,,Olathe,113,113,13582510,0,0,0,0,0,0,0,0,0
200001,20,417700,121,2160,3760,9999, ,66064      ,2,4,5,,Osawatomie,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,419800,099,2175,9999,9999, ,67356      ,2,4,1,,Oswego,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,422800,139,2190,9999,9999, ,66524      ,2,4,1,,Overbrook,0,0,0,1,2,150000,0,0,0,0,0,0
200001,20,423100,091,2194,3760,9999, ,66212      ,2,4,1,,Overland Park,80,80,17724088,0,0,0,0,0,0,18,178,7743906
200001,20,423700,191,2200,9999,9999, ,67119      ,2,4,1,,Oxford,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,427600,121,2215,3760,9999, ,66071      ,2,4,1,,Paola,2,2,236700,0,0,0,0,0,0,0,0,0
200001,20,446500,107,2300,9999,9999, ,66075      ,2,4,1,,Pleasanton,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,454600,091,2335,3760,9999, ,66208      ,2,4,5,,Prairie Village,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,458800,063,2380,9999,9999, ,67752      ,2,4,1,,Quinter,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,478300,091,2465,3760,9999, ,66205      ,2,4,1,,Roeland Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,489400,169,2540,9999,9999, ,67401      ,2,4,1,,Salina,11,11,1555000,0,0,0,0,0,0,0,0,0
200001,20,494500,157,2565,9999,9999, ,66966      ,2,4,5,,Scandia,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,498700,173,    ,9040,9999, ,672134498  ,2,4,1,,Sedgwick County Unincorporated Area,14,14,2085200,0,0,0,0,0,0,0,0,0
200001,20,503500,091,2635,3760,9999, ,66203      ,2,4,1,,Shawnee,37,37,4523450,0,0,0,0,0,0,1,48,3067257
200001,20,503800,177,    ,8440,9999, ,66618      ,2,4,1,,Shawnee County Unincorporated Area,33,33,4319950,1,2,78900,0,0,0,0,0,0
200001,20,523000,155,2670,9999,9999, ,67505      ,2,4,1,,South Hutchinson,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,528100,091,2690,3760,9999, ,66083      ,2,4,1,,Spring Hill,1,1,97500,0,0,0,0,0,0,0,0,0
200001,20,542500,191,    ,9999,9999, ,67152      ,2,4,1,,Sumner County Unincorporated Area,1,1,120000,0,0,0,0,0,0,0,0,0
200001,20,546700,105,2750,9999,9999, ,67481      ,2,4,1,,Sylvan Grove,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,552700,103,2790,3760,9999, ,66086      ,2,4,1,,Tonganoxie,1,1,93940,1,2,114231,0,0,0,0,0,0
200001,20,553300,177,2795,8440,9999,1,66603      ,2,4,1,,Topeka,14,14,2300675,6,12,826000,0,0,0,0,0,0
200001,20,566800,043,2820,9999,9999, ,66087      ,2,4,1,,Troy,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,612100,149,2985,9999,9999, ,66549      ,2,4,1,,Westmoreland,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,613000,091,3000,3760,9999, ,66205      ,2,4,1,,Westwood,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,618400,173,3040,9040,9999,1,67202      ,2,4,1,,Wichita,110,110,9071707,4,8,504898,0,0,0,0,0,0
200001,20,625900,087,3080,9999,9999, ,66097      ,2,4,1,,Winchester,0,0,0,0,0,0,0,0,0,0,0,0
200001,20,626800,035,3090,9999,9999, ,67156      ,2,4,1,,Winfield,2,2,256200,0,0,0,0,0,0,0,0,0
200001,26,001500,081,    ,3000,9999, ,49301      ,2,3,1,,Ada township,10,10,1891000,0,0,0,0,0,0,0,0,0
200001,26,003500,125,    ,2162,2160, ,48367      ,2,3,1,,Addison township,3,3,600000,0,0,0,0,0,0,0,0,0
200001,26,004000,091,0005,2162,0440, ,49220      ,2,3,1,,Addison village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,004500,091,0010,2162,0440, ,49221      ,2,3,5,,Adrian,1,1,80379,0,0,0,0,0,0,0,0,0
200001,26,005000,091,    ,2162,0440, ,49221      ,2,3,5,,Adrian township,5,5,438034,0,0,0,0,0,0,0,0,0
200001,26,012000,001,    ,9999,9999, ,48740      ,2,3,1,,Alcona County Part Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,014000,081,    ,3000,9999, ,49341      ,2,3,1,,Algoma township,9,9,1318110,0,0,0,0,0,0,0,0,0
200001,26,014500,147,0035,2162,2160, ,48001      ,2,3,1,,Algonac,2,2,200000,0,0,0,0,0,0,0,0,0
200001,26,015000,005,0040,3000,9999, ,490101390  ,2,3,1,,Allegan,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,015500,005,    ,3000,9999, ,49010      ,2,3,5,,Allegan County Part Unincorporated Area,8,8,890619,0,0,0,0,0,0,0,0,0
200001,26,016000,005,    ,3000,9999, ,49010      ,2,3,1,,Allegan township,4,4,445000,0,0,0,0,0,0,0,0,0
200001,26,016500,163,0050,2162,2160, ,48101      ,2,3,1,,Allen Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,018000,139,    ,3000,9999, ,494010539  ,2,3,1,,Allendale township,10,10,849900,0,0,0,0,0,0,0,0,0
200001,26,021500,087,    ,2162,2160, ,48003      ,2,3,1,,Almont township,4,4,465000,0,0,0,0,0,0,0,0,0
200001,26,022000,087,0060,2162,2160, ,48003      ,2,3,5,,Almont village,1,1,113524,0,0,0,0,0,0,0,0,0
200001,26,025000,081,    ,3000,9999, ,49321      ,2,3,1,,Alpine township,1,1,130000,0,0,0,0,0,0,0,0,0
200001,26,026500,161,0080,2162,0440,1,481078647  ,2,3,5,,Ann Arbor,16,16,2031218,1,2,217911,0,0,0,1,8,334310
200001,26,027000,161,    ,2162,0440, ,48105      ,2,3,1,,Ann Arbor township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,028000,009,    ,9999,9999, ,49615      ,2,3,1,,Antrim County,14,14,2447650,0,0,0,0,0,0,0,0,0
200001,26,033000,049,    ,2162,2640, ,48451      ,2,3,1,,Argentine township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,034500,099,    ,2162,2160, ,48005      ,2,3,1,,Armada township,1,1,197000,0,0,0,0,0,0,0,0,0
200001,26,035000,099,0090,2162,2160, ,48005      ,2,3,1,,Armada village,1,1,140000,0,0,0,0,0,0,0,0,0
200001,26,036500,115,    ,2162,2160, ,48117      ,2,3,1,,Ash township,2,2,385000,0,0,0,0,0,0,0,0,0
200001,26,039500,049,    ,2162,2640, ,48438      ,2,3,1,,Atlas township,8,8,2043000,0,0,0,0,0,0,0,0,0
200001,26,043500,125,0108,2162,2160, ,48326      ,2,3,1,,Auburn Hills,4,4,348793,0,0,0,6,24,4156140,0,0,0
200001,26,049000,000,    ,9999,9999, ,48909      ,2,3,5,,Balance of State,5,5,504447,0,0,0,0,0,0,0,0,0
200001,26,057000,015,    ,9999,9999, ,49058      ,2,3,1,,Barry County Part Unincorporated Area,10,10,2441000,0,0,0,0,0,0,0,0,0
200001,26,058500,161,0158,2162,0440, ,48105      ,2,3,1,,Barton Hills village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,059000,123,    ,9999,9999, ,49338      ,2,3,1,,Barton township,1,1,60000,0,0,0,0,0,0,0,0,0
200001,26,061000,025,0160,3720,9999,1,49014      ,2,3,1,,Battle Creek,7,7,1394700,0,0,0,0,0,0,0,0,0
200001,26,067500,017,    ,6960,9999, ,48634      ,2,3,5,,Beaver township,1,1,104662,0,0,0,0,0,0,0,0,0
200001,26,069500,025,    ,3720,9999, ,49017      ,2,3,1,,Bedford township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,070000,115,    ,2162,2160, ,48182      ,2,3,1,,Bedford township,9,9,1022670,0,0,0,0,0,0,0,0,0
200001,26,072000,163,0200,2162,2160, ,48111      ,2,3,1,,Belleville,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,076500,021,0215,0870,9999,1,49022      ,2,3,1,,Benton Harbor,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,078000,019,    ,9999,9999, ,49617      ,2,3,1,,Benzie County,9,9,916000,0,0,0,0,0,0,0,0,0
200001,26,080000,125,0230,2162,2160, ,48072      ,2,3,1,,Berkley,2,2,344396,0,0,0,0,0,0,0,0,0
200001,26,081000,115,    ,2162,2160, ,48166      ,2,3,1,,Berlin Charter township,2,2,345000,0,0,0,0,0,0,0,0,0
200001,26,081500,147,    ,2162,2160, ,48002      ,2,3,1,,Berlin township,1,1,175000,0,0,0,0,0,0,0,0,0
200001,26,083500,021,    ,0870,9999, ,49107      ,2,3,1,,Bertrand township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,086500,125,0250,2162,2160, ,48025      ,2,3,1,,Beverly Hills village,1,1,268000,0,0,0,0,0,0,0,0,0
200001,26,092500,125,0270,2162,2160, ,480123000  ,2,3,1,,Birmingham,5,5,2051000,0,0,0,0,0,0,0,0,0
200001,26,095000,139,    ,3000,9999, ,49426      ,2,3,1,,Blendon township,1,1,330440,0,0,0,0,0,0,0,0,0
200001,26,096000,091,    ,2162,0440, ,49228      ,2,3,1,,Blissfield township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,096500,091,0275,2162,0440, ,49228      ,2,3,1,,Blissfield village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,097500,125,0280,2162,2160, ,48013      ,2,3,1,,Bloomfield Hills,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,099000,125,    ,2162,2160, ,48013      ,2,3,1,,Bloomfield township,9,9,2425000,0,0,0,0,0,0,0,0,0
200001,26,099500,159,    ,3720,9999, ,49026      ,2,3,5,,Bloomingdale township,2,2,240768,0,0,0,0,0,0,0,0,0
200001,26,101000,121,    ,3000,9999, ,49437      ,2,3,1,,Blue Lake township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,102500,131,    ,9999,9999, ,49931      ,2,3,1,,Bohemia township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,105000,081,    ,3000,9999, ,49058      ,2,3,1,,Bowne township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,108500,023,    ,9999,9999, ,49036      ,2,3,5,,Branch County Unincorporated Area,6,6,457924,0,0,0,0,0,0,0,0,0
200001,26,109500,125,    ,2162,2160, ,48462      ,2,3,1,,Brandon township,4,4,623000,0,0,0,0,0,0,0,0,0
200001,26,114500,161,    ,2162,0440, ,48158      ,2,3,1,,Bridgewater township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,115500,093,0320,2162,0440, ,48116      ,2,3,1,,Brighton,1,1,80000,0,0,0,0,0,0,0,0,0
200001,26,116000,093,    ,2162,0440, ,48116      ,2,3,1,,Brighton township,16,16,2081973,0,0,0,0,0,0,0,0,0
200001,26,117000,091,0325,2162,0440, ,49287      ,2,3,1,,Britton village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,117500,147,    ,2162,2160, ,48097      ,2,3,5,,Brockway township,2,2,207759,0,0,0,0,0,0,0,0,0
200001,26,123000,163,    ,2162,2160, ,48183      ,2,3,5,,Brownstown township,17,17,1431817,0,0,0,1,3,200625,0,0,0
200001,26,124000,099,    ,2162,2160, ,48065      ,2,3,1,,Bruce township,1,1,375000,0,0,0,0,0,0,0,0,0
200001,26,129000,025,    ,3720,9999, ,49011      ,2,3,1,,Burlington township,1,1,135000,0,0,0,0,0,0,0,0,0
200001,26,131000,087,    ,2162,2160, ,48416      ,2,3,5,,Burnside township,1,1,74350,0,0,0,0,0,0,0,0,0
200001,26,133500,147,    ,2162,2160, ,48059      ,2,3,1,,Burtchville township,2,2,220000,0,0,0,0,0,0,0,0,0
200001,26,134000,049,0378,2162,2640, ,48519      ,2,3,5,,Burton,8,8,648491,0,0,0,0,0,0,0,0,0
200001,26,136500,081,    ,3000,9999, ,49315      ,2,3,1,,Byron township,14,14,2824175,0,0,0,0,0,0,0,0,0
200001,26,137000,155,0380,9999,9999, ,48867      ,2,3,5,,Byron village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,139000,081,    ,3000,9999, ,49316      ,2,3,5,,Caledonia township,5,5,871629,0,0,0,0,0,0,1,7,58333
