"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,159182,159135,159010,158888,158729,158653,158725,158970,159479,160024,160379,160625,160871,160945,160952,161185,161790,162534,163223,163964,165668,168285,170620,172067,173333,174424,174901,175005,175515,176388,177337,178279,179603,181220,182779,183756,184567,185826,187655,189141,189947,190756,192082,193547,195162,196905,198618,200216,202022,203960,206079,208138,209985,211700,213654,215975,218249,220205,222181,224378,226563,228714,231017,233415,235533,237519,239808,242454,245286,248185,251080,254294,257751,261274,265231,269720,274301,279104,284295,289553,294464,298924,303697,308878,314101,319060,324362,330661,337810,344325,350557,357717,365641,373887,382298,391261,401731,412995,423302,432577,442045,451514,459422,465326,470548,476166,482244,488462,493973,499792,506470,513411,520264,528386,536051,541340,546150,550733,554339,557870,561459,564556,567438,568508,566303,562512,559137,556954,554563,551597,548029,544795,541172,536891,532211,526533,519449,512164,504821,497398,490679,484986,478050,468294,456943,445358,432775,422023,415033,410288,405298,400616,396435,392563,388421,383672,378073,371960,368526,368755,369785,369930,371241,372915,373594,373288,372746,372215,373753,375991,375822,373138,371531,369869,367788,365829,364121,361775,359659,357755,355493,353310,352111,350823,348186,345459,343483,341498,339763,339242,339707,340753,342921,346182,349240,351268,352803,354684,357373,361659,366269,370178,375150,382633,390092,397300,404549,411342,417146,421920,425047,427228,428843,430350,432812,436025,438867,441372,444213,446846,448025,448852,450122,450851,452108,455188,458646,461205,464056,467148,469643,472002,474648,477918,481498,485136,489339,493844,497001,499986,503052,505481,507871,511046,514680,518964,522486,525925,529739,533030,535624,538366,541081,543936,547010,550468,555035,559892,564200,568327,572889,577926,582223,585003
139,"Cook","IL","Chicago","17","031",2,136729,138652,139461,139472,138865,137858,136192,133725,131474,129760,127767,125329,123724,122912,122684,121773,119993,117088,115954,117979,122205,125868,129026,131686,134140,136258,138078,140018,142366,145074,147140,147984,148286,148435,147877,146653,145433,144590,144429,144694,145092,145966,147179,148114,149538,151716,153734,155228,156727,158100,159537,161108,162588,163974,165138,166003,166771,167522,168033,168526,169118,169735,170276,170851,171816,173192,174556,175556,176419,177403,178838,180214,181413,182554,183930,185462,187184,188766,189924,191072,192264,193493,194737,196266,197721,198904,200048,201426,203169,205313,207588,209669,211685,213754,215538,217339,219681,222329,224645,227080,229437,231552,233624,235797,237915,239887,241725,243670,245662,247596,249623,251442,253120,255091,257181,259064,260603,261921,263176,264287,264997,265589,266097,266452,266517,266536,266430,266197,266229,266733,266993,266614,265658,264534,263425,262010,260386,258869,257685,256138,254318,252108,249660,246734,243932,241094,238333,235189,231826,228749,226197,223568,220599,217764,215096,211873,207943,203761,200107,197343,195100,192766,190647,189250,188471,187369,185885,184975,184458,183880,182652,180811,178718,176644,174160,171949,169898,168584,167743,166347,164324,162442,160544,159128,158434,157614,156375,154986,154221,153071,151399,150421,150581,150758,151039,151450,151839,152130,152405,152585,152619,152952,153793,155076,156458,158030,160090,162389,163800,164633,165342,165875,166183,166730,167188,167473,168187,169753,171244,172392,173470,174164,174334,174707,175129,175387,175827,176742,177751,178588,179297,179558,179631,180242,181429,182417,183004,183450,184402,185329,185917,186484,187295,188121,189158,190308,191742,193255,194312,194715,195133,195869,196742,197553,198253,198698,199327,200403,201955,203429,204656,206110,207684,208736
1090,"Harris","TX","Houston","48","201",3,83632,83622,83404,83230,83368,83779,84100,84298,84231,83918,83611,83542,83490,83621,83999,84360,84577,84855,85182,85432,85753,86321,87014,87471,87607,87658,87841,88125,88350,88533,88672,88577,89048,90409,91705,92612,93576,94245,94632,94998,95200,95292,95463,95843,96001,96032,96329,96702,96649,96568,96610,96668,96784,96897,97094,97533,97765,97431,96788,96193,95978,96171,96270,96142,96110,96262,96517,96713,96968,97289,97593,97862,98190,98565,98980,99490,100096,100678,101110,101478,101818,102093,102370,102737,103200,103698,104268,104803,105164,105507,105895,106131,106678,107847,109323,110486,111307,111740,112161,112769,113421,113862,114213,114610,114991,115453,115946,116364,116507,116489,116439,116237,115887,115555,115405,115291,115279,115428,115602,115646,115799,116188,116627,117153,117768,118423,119084,119937,120713,121186,121357,121680,122309,123156,123837,124366,124882,125352,125665,125970,126065,125255,124016,123042,122348,121585,120758,119886,119215,118719,118230,117704,117204,116820,116414,115861,115240,114543,113983,113737,113773,113802,113844,113711,113406,113053,112909,112867,112831,112630,112455,112218,111837,111473,111068,110424,109759,109375,109085,108960,108896,108739,108264,107550,106688,105728,104970,104205,103274,102736,102474,102064,101644,101455,101437,102127,102890,103342,103498,104313,105536,106335,107124,108219,108772,109430,110572,110842,110698,110940,111443,111978,112687,113218,113716,114452,115504,116396,117103,117991,118885,119834,120917,122035,122976,123858,124559,125466,126635,127644,128419,129334,130390,131455,132329,132988,133865,135157,136124,136658,137362,138567,139966,141441,142693,143548,144108,144569,144970,145416,145885,146433,147460,148568,149071,149287,149781,150602,151655,152497,152988,153740,155110,156412
2841,"San Diego","CA","San Diego","06","073",4,158043,158084,157851,157364,157177,157212,157394,157817,158607,159460,159973,160227,160527,160864,161288,162062,163193,164380,165632,167300,169677,172241,174435,176134,177621,179214,180903,182280,183473,184790,186133,187641,189493,191287,192733,193930,195200,196614,198363,200518,202749,204834,207344,210299,213696,217389,220928,224170,227436,230866,234438,237849,240711,243131,245301,247530,249620,251622,254235,257496,260708,263274,265267,267342,269939,272871,276275,280031,283990,287985,291909,295851,300072,304304,308921,314484,320259,325941,331538,337593,343568,348790,353137,357733,362648,367378,372654,378796,385648,392839,400767,407054,412986,422056,433430,443656,453258,465041,478346,489923,498502,506419,512516,516639,519298,519564,519730,522518,525316,525702,524767,522836,520660,518615,516476,514438,513809,513737,513375,513095,513407,513307,512191,509204,505549,502875,501227,499517,498164,497272,494322,489051,483890,479363,473766,468763,464086,458781,452817,447122,440589,432521,423546,414704,406451,398937,391577,384640,379310,375495,372025,368858,366387,364210,361282,357325,352938,348129,345431,346113,347768,348332,349207,350788,351738,352626,354209,355827,357080,358411,359109,358483,357490,355560,352983,350693,347684,343976,342226,341847,340727,338761,335697,332751,330696,328868,327712,327223,327194,328008,328921,329994,332345,335944,339081,341045,343073,346940,351226,355389,359947,363821,368129,374786,381778,388484,396694,404300,409397,412939,415242,416614,418658,422069,425202,426812,427747,428980,431000,432987,433625,434264,436110,437465,438242,439824,442498,445117,447783,450741,454148,457499,460729,463378,465491,467868,472538,477672,480115,481924,485101,487390,488075,489786,492711,495627,498496,502171,505490,507921,510497,514132,519029,524140,527873,530829,534079,537708,541043,544466,548767,554325,559193,562510
1286,"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,186442,186366,186341,186411,186578,186718,186690,186657,187486,188372,188513,188629,189287,189856,190810,191908,193232,194862,196812,198763,201507,204988,208367,210946,213416,216097,218702,221490,224332,226896,229269,231529,233429,235259,236950,238098,239075,240350,241693,242687,243576,244980,247139,250302,253592,256441,259304,262331,264895,267550,270276,272841,275276,277860,280561,283515,286421,289088,291557,294219,296869,299172,301263,303602,306721,310346,313861,317348,321199,324972,328783,332840,336854,341293,346995,353333,359391,365284,371234,377555,384076,390166,395209,400094,406029,412020,417524,424040,432165,440877,450758,459290,466740,476656,489860,502949,516870,532483,547819,560252,568858,574372,578186,581849,586347,590371,594118,599264,604765,607900,611294,616512,622513,628191,632743,637842,644492,650497,654012,658140,661322,662463,660809,657822,654550,651932,647536,641132,635622,632564,628901,623352,617008,611223,604931,596546,586042,576556,570157,564235,555489,545182,535793,525023,514254,506266,499989,493644,489180,486397,483827,481820,480117,478141,475213,471118,466202,461108,458448,459238,461457,462961,464829,466911,468947,469082,467994,467955,469745,470755,469638,467887,466393,464296,461111,456929,452458,449125,446991,445098,442707,439622,436716,434261,431506,428136,425388,424760,425540,425468,425331,426502,427782,429911,433357,437475,440935,445343,450191,454410,458740,465667,474817,485705,497911,508959,518591,526450,532627,537158,540522,543023,544965,547590,550675,553043,554881,556884,557275,556474,556299,557051,558486,561038,563186,564684,566886,570810,574662,578417,582018,585036,588598,593325,596948,599951,604372,607917,608886,609649,611339,613244,615167,618259,621899,625222,628950,632587,635309,638447,641625,643949,646033,648652,651440,654197,656742,659245,662222,666439,671491,676357,680745,684111
2964,"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",6,105908,106273,106657,106896,106950,107068,107328,107432,107483,107652,107885,108155,108426,108593,108756,109097,109510,109737,109883,110099,110643,111368,111979,112290,112603,112680,112451,112232,112485,113091,113791,114421,115030,115557,115852,115912,116046,116528,117158,117700,117977,118122,118463,118946,119386,120060,120982,121819,122613,123461,124330,125139,125859,126589,127456,128443,129525,130633,131646,132591,133691,134936,136167,137450,138907,140368,141816,143321,144849,146390,147915,149366,150793,152208,153776,155624,157370,158963,160550,162453,164932,167631,170129,172774,175359,177671,179738,181659,183643,185906,188392,190809,193128,195680,198697,201838,205162,208663,212559,216908,221598,226703,232163,237790,243538,249517,255645,261317,266737,273232,280041,285782,291506,297436,301929,305174,308877,312552,316260,320788,325947,330486,334603,337645,339744,340746,341046,341420,341983,342564,342850,341984,340435,339352,337937,335296,330557,324896,319343,313885,307211,298499,288531,280315,272071,261765,252331,245184,237862,229731,221737,213598,205798,198602,191490,183751,175785,167805,161046,156958,155174,154724,154848,154109,153188,153384,153359,152548,152479,152956,152647,151314,149566,148096,147399,147565,147155,146189,146176,147217,148150,149209,150065,149882,149308,148901,148493,148808,150018,150874,151535,152524,153672,155194,156464,157209,158110,158592,158585,159279,160525,161773,163331,164939,166669,168799,170880,172609,174226,175808,177094,178458,180380,182889,185112,186629,188481,191000,194115,197968,202237,205678,208470,210859,212516,213749,215553,218262,220955,223532,225949,228093,230273,232965,235498,236991,238149,240057,243043,246559,249569,252277,255445,258405,260028,261841,265378,269624,273134,275893,277757,279216,281339,283336,284664,286158,288147,290593,292670,293751,295446,298040,300072,301205
978,"Dallas","TX","Dallas-Fort Worth","48","113",7,83806,84000,84223,84408,84662,84970,85270,85583,85849,86080,86236,86240,86230,86379,86576,86766,87042,87352,87622,87762,87953,88349,88703,88786,88794,88965,89284,89593,89834,89946,89909,89837,90197,90973,91782,92478,93175,93809,94425,95138,95624,96026,96651,97391,97866,98197,98464,98644,98726,98874,99133,99420,99770,100222,100677,101191,101730,101798,101467,101332,101457,101458,101369,101388,101572,101916,102282,102672,103013,103396,103913,104655,105589,106576,107538,108470,109378,110140,110763,111337,111760,111904,111930,111981,111933,111955,112103,112196,112292,112348,112320,112237,112526,113589,115398,117194,118380,118956,119301,119697,120016,120237,120649,121183,121844,122473,122748,122784,122917,123038,123183,123293,123300,123277,123170,122919,122648,122539,122669,122826,123149,123669,123907,123871,123818,124068,124482,124800,124795,124660,124451,124641,125146,125476,125596,125852,126189,126325,126372,126669,126785,126104,124949,123441,121791,120617,119934,119225,118616,118076,117500,116859,116394,116137,115882,115418,114768,113930,113300,112881,112387,111891,111766,111724,111452,111152,110935,110753,110761,111036,110949,110453,110045,109994,109662,109098,108532,108124,107662,107167,106427,105469,104536,103833,103167,102370,101554,100941,100748,100637,100490,100373,100391,100520,100909,101350,101564,101634,101791,101944,101964,101969,102188,102731,103556,104469,105362,106266,107279,108055,108692,109512,110307,110973,111725,112584,113264,113791,114384,115277,116294,117121,117769,118486,119369,120282,121152,122122,123038,123785,124286,124629,124953,125538,126354,127317,128362,129384,130547,131879,133417,135237,137508,140074,142470,144823,147358,149668,151676,153888,156345,158992,161938,164698,166679,168130,169926,172117,174149,175716,177407,179579,181664,183064
1347,"Queens","NY","New York","36","081",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336431,586148,582576
2832,"Riverside","CA","Riverside","06","065",9,116065,115816,115422,114975,114580,114286,114079,113947,114101,114516,114817,114819,114778,114870,115154,115419,115651,116022,116599,117440,118483,119542,120538,121468,122340,123155,124054,124826,125404,125948,126871,127988,129452,131028,132462,133535,134549,135262,135753,136280,136941,137807,139099,140604,142141,143666,145079,146380,147773,149235,150396,151226,152226,153571,155009,156371,157784,159351,160960,162586,164265,165769,167252,169013,170910,172700,174535,176492,178536,180599,182662,184606,186427,188318,190444,192771,195286,197616,199761,202241,205284,208136,210841,213930,217853,222535,227467,232268,237374,243131,249149,254536,259845,265797,272357,279057,286153,293926,302951,312639,321277,328729,334817,340656,345701,350224,354803,360770,366854,372555,377308,381323,384554,387417,390102,392134,393674,395107,396455,397786,399143,400624,401528,400728,399043,397624,395555,393040,390503,387349,383440,378404,372077,365935,360336,353295,344373,335678,327731,319754,312003,304831,296786,288259,280061,270543,260582,252808,246772,240859,235230,229483,223860,218378,212728,206971,201436,195853,191891,190401,190299,190168,190272,189977,189692,190505,191326,191133,190873,191392,191413,190485,189021,187269,186062,186178,186278,185532,185583,185942,185647,184797,183036,180832,179861,179307,178218,177596,177748,177899,178521,180101,181851,183364,184879,186543,187865,189469,191681,195104,198939,202386,205866,210305,215322,220989,227092,232623,237221,241514,245132,247231,248527,250474,252960,255098,257066,259569,262250,263737,264789,266191,268155,270023,271855,273692,275343,276592,278414,281011,283105,284631,286722,289387,290934,291850,293600,295430,296424,297483,299379,301728,304597,307288,308665,309433,311416,313820,314854,315083,315692,317708,320168,322626,325573,329491,333047,336883,340130,341990,343927,346783,349037,350381
3250,"San Bernardino","CA","Riverside","06","071",10,104714,104564,104344,103895,103338,102907,102588,102419,102375,102370,102396,102323,102252,102204,102269,102257,102205,102015,102002,102207,102735,103336,103711,104103,104854,105566,106148,106690,107067,107511,108053,108272,108868,110053,111081,111507,111955,112643,113528,114343,115237,116147,116999,117811,118452,119058,120042,121128,122046,122925,123730,124426,125095,125852,126757,127769,128974,130150,131101,132198,133563,134923,136247,137558,138971,140467,141897,143312,144781,146242,147756,149104,150325,151817,153730,155794,157836,160043,162546,165109,167653,170169,172602,175335,178732,182259,185621,189146,192922,197008,201694,206885,211798,216650,222407,228797,235111,241801,249229,257302,265560,272786,279041,285949,293446,300364,305837,311534,317358,322180,326674,332021,337428,342894,348037,352234,356255,360216,364659,369594,373769,376618,378824,379461,377991,375391,371880,366938,362167,359017,356296,353579,350588,347061,342659,337033,330185,323056,315539,308208,302158,295972,288069,277499,266493,257164,247637,237756,230161,224354,218156,212140,206604,201404,196170,190879,185534,179861,175704,174152,172948,171493,172000,173316,173247,172110,171191,171175,172067,172961,173347,172984,172715,172683,171677,169879,168437,167822,167379,166552,165485,165001,164103,162602,161339,160509,160214,160519,160262,160142,161106,162468,163502,164796,166154,167713,168951,169992,171565,173692,176037,177939,179947,182633,186269,189999,194644,199110,203247,206880,209710,212149,216041,220026,222957,225694,228295,230176,231809,233437,234833,236320,238091,239418,240197,240994,242436,244219,246039,247716,249457,251392,253397,255251,256706,258134,259694,261789,263611,265522,268012,270478,272271,273780,275731,277552,279023,279870,281366,283600,286037,288591,291156,293983,297314,300587,302620,304051,305353,307425,309836,312441,315067,317107
