"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Washtenaw","MI","Ann Arbor","26","161",187,184900,185000,179900,189000,180000,184900,179900,176500,194800,187000,178000,174250,165000,174900,178000,179900,189900,190000,189850,187500,182900,179900,170000,166400,164500,165000,179900,175000,179900,184900,184000,179900,175000,175000,189900,179900,189900,190000,209900,219900,220000,219900,219900,219000,209900,199900,199900,199700,199900,2e+05,209900,229900,229900,229500,229000,225000,224835,219900,213500,208250,209900,223900,229900,239900,247000,239900,248800,239900,239900,239900,245000,239900,239900,239900,249900,264900,273450,269900,273470,259900,262900,265900,266900,264950,259000,261900,275000,294794,299000,299900,298750,295000,289900,282300,280000,279900,269900,289900,299900
"Orleans","LA","New Orleans","22","071",188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,299000,299000,299000,295000,299000,265000,269900,269000,274900,276500,275000,269000,269000,275000,280000,279000,275000,277250,285000
"Nueces","TX","Corpus Christi","48","355",189,164900,162900,162900,159900,159900,164377.5,159900,159900,164165,159900,160450,159900,159447.5,158500,159900,159900,159900,159900,160990,164900,164949.5,160900,159900,159900,159900,158875,156000,164000,159000,158000,147950,148000,148800,147000,159900,159900,159900,169000,168000,169500,174900,179900,172500,174700,179900,184900,184900,189000,185000,189250,189900,213200,199999.5,210000,205000,199900,199900,194500,198000,199900,204900,209900,215936.5,205000,210000,211449.5,214900,213950,212900,215000,210000,209220,212000,215000,224900,224950,225000,224900,225000,224900,222900,223500,223600,221900,219900,219245,219900,224900,224500,224900,224900,224378.5,219999.5,215900,215000,215000,217900,219900,224900
"Hamilton","TN","Chattanooga","47","065",190,157500,158900,150000,153250,150000,149900,149900,149900,159900,159200,150000,144900,139900,140000,147900,149900,149900,149900,149900,149900,145900,145900,145900,139900,139900,139900,149900,150000,155000,154900,153500,149992.5,149900,149900,159900,159900,160000,159900,167000,169900,179000,179900,174900,171000,170000,174900,169900,174900,168700,170800,175000,179900,179900,179500,179900,184900,177000,175000,179900,179900,184500,193500,186500,194350,199000,199900,204900,2e+05,209000,179900,199900,195000,198000,195500,2e+05,214900,215000,219900,224900,214900,214450,209900,215000,215000,219000,221000,225000,230000,237500,240000,239900,239000,239900,239900,238394,235000,239900,249900,252400
"Madison","AL","Huntsville","01","089",191,219900,215699.5,214900,194000,196900,192000,189900,189900,189900,185000,180000,179900,176900,175000,179900,179900,182900,180900,182900,184500,182500,179900,179000,174971.5,174900,173950,172900,165000,159900,172900,170050,171900,169900,174900,179550,177900,177900,175000,178500,181900,186900,186900,185900,185000,189500,199900,199900,189000,187350,189900,189900,185900,184900,188900,188500,185017.5,182500,179900,174900,179545,178900,179900,181150,184067.5,185000,187950,189900,189900,189900,190000,194157,194456,193330,195000,198074.5,202700,204900,205000,2e+05,2e+05,201050,195900,199900,2e+05,204000,209900,213900,219500,224900,224900,224136,219900,220000,220510,225000,222177,227900,229930.5,234680
"Marion","FL","Ocala","12","083",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,132250,132900,134900,136900,139900,139900,139500,142000,139900,139900,146200,142900,139900,148000,159000,158900,158900,164900,169500,163900,170450,175550,174900,179668,179900,179000,175000,179000,179900,179900,179900,174900,174900,176500,174400,174900,176950,179000,179000,179500,184500,188900,189000,186495,185325,186995,182400,186549.5,187500,189900,192055,189900
"Anoka","MN","Minneapolis-St Paul","27","003",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204900,197500,199150,194950,204900,214900,215000,224720.5,225000,224900,220000,222500,218900,215000,214900,217900,224900,229900,229900,230000,234900,239900,243700,249900,247500,240000,244133,240000,240000,250000,250000,249900,249900,249900,249000,249900,249000,249900,250000,259900,264900,263900,266640.5,269900,265900,269000,264900,271164.5,270000,280000,289900,299900,309900,302000
"Somerset","NJ","New York","34","035",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e+05,399900,405000,414950,429062,439900,439000,429000,420000,419900,419900,414900,419000,416500,425000,438950,443500,450000,457225,450000,449000,439900,449000,446000,435000,423250,415000,439900,449000,474900,489900,485000,478000,459900,464950,459000,460000,446500,459900,479000,495000,499000,499900,499559.5,479999.5,480000,479450,475000,459000,450000,459000,479900,499000,529900,539900,539000,525000,520000,505000,499900,494500,499000,519900,532450
"Manatee","FL","North Port-Sarasota-Bradenton","12","081",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,260000,259900,269000,279000,279000,269860,259000,275450,279900,285000,293900,289000,289000,292500,298000,289000,279900,283500,289353.5,296195,299000,298900,299500,309000,315000,314900,316490,321642.5,324900,321999.5,316445,314900,315000,319949.5,325000,325000,329900,340000,342400,339000,339900,339900,339000,329900,325556,329900,329900,335000,339000,337000,340000,343990
"Collier","FL","Naples","12","021",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,5e+05,499000,499000,499000,499000,499000,495000,499000,489000,495000,499000,499900,502400,514305,520000,499990,491900,499000,499000,499900,534000,532963,535000,539000,549000,550000,558950,550000,569000,553949.5,550000,539651,528990,529950,535000,540300,540645,541468,539000,529000,528000,536025,529900,529000,524900,529307.5,519900,525000,529500,529307,528000,517945
