"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Monroe","NY","Rochester","36","055",44,54900,55200,55000,59900,54900,57200,55000,54900,55800,55700,59900,59000,55000,57500,59900,56950,58450,59000,59900,63900,64900,62900,62900,59900,59900,60000,65000,64900,65000,66950,65000,64950,65000,59900,59900,59000,54450,54450,51450,54500,56700,57500,56500,56500,56700,55400,59900,66900,64950,59900,60950,59900,59900,59900,60950,59900,53900,52900,55450,54000,54000,53200,57500,59949.5,64900,59900,55000,55000,53900,54900,53400,54900,59899.5,54900,53400,52900,55000,54900,54900,59900,59900,58744,59500,55000,56500,56000,56900,59900,69900,69900,64950,69900,69900,69900,72999.5,69900,69900,64900,59900
"Essex","MA","Boston","25","009",45,279000,279000,279900,286700,279900,275000,272450,269900,264900,262900,268000,259723,254900,249900,249900,249900,255000,259900,255000,269000,259900,259900,249950,249950,259000,249900,259900,265000,269900,274900,269900,279000,279900,279900,289900,279900,279995,275000,279900,299900,319900,339450,325000,329900,329900,312039.5,309900,309900,319900,337000,324900,340000,339900,341950,349000,339900,332500,339450,319900,329900,329900,319000,327450,349900,363950,360000,369900,372400,369450,368500,364949.5,360000,349900,349900,355000,369000,380000,389864,399000,399900,399900,409450,399900,389900,399900,399000,399998,424900,424900,419000,409900,411650,429900,435999,432949.5,429900,437450,449900,469450
"Multnomah","OR","Portland","41","051",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484000,475000,470000,450000,479750,549500,529950,495000,525000,559000,527450,549950,575000,575000,550000,562450,550000,529000,549900,560000,574900,585000
"Suffolk","MA","Boston","25","025",47,348950,346950,344900,349900,357450,354119.5,349900,349900,339000,339900,339000,319000,329000,319450,330500,337450,339900,330000,330000,329000,338000,339000,329000,324200,329950,334900,346750,349900,359900,372500,375000,375000,375000,374900,379450,389000,399900,399900,419900,439900,439937,460000,449900,449000,449450,449000,464900,459000,459000,477000,459450,479000,499800,499900,499837.5,499000,499000,499900,499900,499000,499000,499900,499900,536500,539000,549000,549900,549000,559000,559000,569450,559000,579000,569950,575000,596450,588000,595000,599000,599000,599000,599900,599900,619000,6e+05,629900,689900,689000,699000,699000,699000,699950,724900,734450,749000,759000,731000,779000,8e+05
"Oklahoma","OK","Oklahoma City","40","109",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,157000,159000,159000,165000,174900,155500,165000,165000,168750,169000,186200,189500
"Snohomish","WA","Seattle","53","061",49,349474.5,339950,339000,325000,328897.5,332950,314950,309950,318250,304950,299000,299900,299475,292000,294975,294950,290700,285000,278475,279475,259900,275000,256225,275000,249950,277000,269900,275000,259000,252475,269000,260000,262000,275000,259000,255500,292500,289000,291000,3e+05,308000,320000,335950,339950,327975,307000,310000,314950,295000,301500,310000,308750,308750,329900,328475,299950,319950,326000,350000,352500,342500,349950,349950,325000,339000,347470,350000,349950,350000,350000,349475,339950,335000,329475,349500,365000,377500,399975,435000,407475,410000,435000,429950,414950,401999.5,429950,450000,450000,440000,450000,450000,450000,470000,478000,478000,483475,489950,419900,425000
"San Joaquin","CA","Stockton","06","077",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252500,246975,235000,235000,225000,232500,210000,2e+05,204975,224950,230000,240000,249000,249997.5,240950,241900,249900,249900,247450,249000,282000,268500,270000,235000,245000,266500,282500,285250,262500,279900,275000,277000,276000,295000,299999.5,299949.5,275000,298500,299999,279700,279000,295000,299000,322900,350000
"Will","IL","Chicago","17","197",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,209990,182945,195000,212990,239490,239995,239900,236945,205445,199900,192500,188945,180950,176950,179900
"Norfolk","MA","Boston","25","021",52,389950,383500,374950,378850,379450,379900,385000,379900,382000,389900,379900,362450,364900,359000,354876,361938,350000,349900,349000,358500,364900,368000,362900,359000,349900,364950,379000,383900,375000,369900,359900,349950,359910.5,368000,359900,349999,369900,364900,379000,374175,389900,409900,424500,425000,424000,425000,399900,424000,439900,449900,449999,450000,445000,429900,452500,459000,459000,449000,429900,424950,437450,449900,519000,524450,499937,499900,499900,499900,529450,544500,527000,508888,489499.5,516944,542400,541950,525000,525000,549400,549850,520655,520655,539000,499000,495900,529450,527450,549000,574450,580000,585000,584750,599000,599000,596500,597000,594450,650000,699000
"Providence","RI","Providence","44","007",53,155000,159900,159900,159900,159000,159900,159900,159900,154900,149900,149900,144900,140000,144900,144900,139900,144900,139900,139900,139900,139900,135810,135000,132900,132000,131325,129900,130000,129900,129900,119900,124900,125000,127000,129900,129900,129900,125900,129900,139900,139900,139900,141900,139900,148250,149000,145000,148900,142000,142000,149000,149900,154900,159900,160000,155000,154900,151000,150000,149900,149900,154900,159650,159900,160000,161650,169900,169900,169900,174886,169900,165000,164950,162500,169200,174900,179000,179900,179900,179900,182000,189000,189900,189900,188450,189900,197795,199999.5,209900,214900,214900,219000,219000,220000,224900,224450,219900,224900,225000
