"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Mecklenburg","NC","Charlotte",47,1257,0.00159362549800797,0.00640512409927942,0.0320197044334975,65841
2018-03-31,"Erie","NY","Buffalo",48,816,0,-0.0048780487804878,0.0136645962732919,52315
2018-03-31,"Du Page","IL","Chicago",49,1464,0.00273972602739726,0.010351966873706,0.03756201275691,56880
2018-03-31,"Fairfield","CT","Stamford",50,1817,0.000550660792951542,-0.00329127811300055,-0.0288615713522181,86947
2018-03-31,"Pinellas","FL","Tampa",51,1245,0.00160901045856798,0.0032232070910556,0.00160901045856798,134861
2018-03-31,"Bergen","NJ","New York",52,2257,-0.00132743362831858,-0.00397175639894086,0.00177541056369285,15478
2018-03-31,"Marion","IN","Indianapolis",53,929,0.00107758620689655,0.00432432432432432,0.0777262180974478,36858
2018-03-31,"Wake","NC","Raleigh",54,1230,0.00572363041700736,0.020746887966805,0.0199004975124378,21154
2018-03-31,"Hartford","CT","Hartford",55,1272,-0.00313479623824451,-0.0116550116550117,-0.000785545954438335,77401
2018-03-31,"Prince Georges","MD","Washington",56,1737,0,-0.00115008625646924,0.0169789227166276,63108
2018-03-31,"New Haven","CT","New Haven",57,1286,-0.00464396284829721,-0.00694980694980695,-0.000777000777000777,77814
2018-03-31,"Macomb","MI","Detroit",58,1207,0.00332502078137988,0.0117351215423303,0.0550699300699301,68655
2018-03-31,"Kern","CA","Bakersfield",59,919,-0.0107642626480086,-0.024416135881104,-0.0139484978540773,20444
2018-03-31,"Ventura","CA","Ventura",60,2366,0,0.00254237288135593,0.0336391437308868,48237
2018-03-31,"Middlesex","NJ","New York",61,1829,0.00164293537787514,0.0149833518312986,0.014420410427066,12931
2018-03-31,"Gwinnett","GA","Atlanta",62,1314,0.0053557765876052,0.0146718146718147,0.0605326876513317,24875
2018-03-31,"San Francisco","CA","San Francisco",63,4450,0.000899685110211426,-0.00558659217877095,-0.00402864816472695,84940
2018-03-31,"Baltimore","MD","Baltimore",64,1585,0.00955414012738853,0.0252263906856404,0.0225806451612903,25693
2018-03-31,"Hamilton","OH","Cincinnati",65,1085,-0.00183992640294388,-0.00549954170485793,0.052376333656644,47699
2018-03-31,"El Paso","TX","El Paso",66,898,-0.00332963374028857,0,-0.00222222222222222,11983
2018-03-31,"Montgomery","PA","Philadelphia",67,1444,0.00208188757807078,0.00277777777777778,0.024113475177305,34834
2018-03-31,"Worcester","MA","Worcester",68,1297,0.000771604938271605,0.00698757763975155,0.00542635658914729,58348
2018-03-31,"Pierce","WA","Seattle",69,1444,0.00487125956854558,0.0133333333333333,0.0656826568265683,27738
2018-03-31,"Essex","NJ","New York",70,1603,-0.00186799501867995,0.00312891113892365,0.036869340232859,13601
2018-03-31,"Collin","TX","Dallas-Fort Worth",71,1647,0.00121580547112462,0.00610873549175321,0.0242537313432836,13019
2018-03-31,"Hidalgo","TX","McAllen",72,825,0.00609756097560976,-0.00602409638554217,-0.0316901408450704,8167
2018-03-31,"Monroe","NY","Rochester",73,885,0.0184119677790564,0.0598802395209581,0.0611510791366906,18270
