"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,134937,134518,134184,133957,133739,133540,133450,133465,133638,133984,134185,134134,134080,134212,134434,134691,135015,135556,136191,136769,137953,139892,141675,142745,143623,144395,144609,144432,144658,145332,146111,146923,148091,149497,150837,151776,152551,153428,154688,155813,156443,157019,158019,159275,160792,162330,163768,165240,166837,168338,169715,171036,172344,173509,174729,176318,177972,179365,180811,182524,184364,186176,188149,190170,191998,193769,195873,198235,200688,203114,205892,209187,212536,215781,219444,223782,228362,233051,237918,242769,247271,251397,255653,260065,264571,268940,273774,279382,285549,291078,296505,302705,309623,316779,323986,331582,340811,351338,361151,370016,378943,387955,395613,401731,406806,412130,418048,424050,428881,433764,439524,445373,450901,457654,464328,469033,473384,477655,480875,484104,487500,490506,493554,495330,494480,492270,490029,488217,486675,484988,482724,480688,478238,474828,471261,466970,461036,454552,447897,441143,435022,429826,423124,413818,403582,393271,381512,371258,364706,360320,355769,351408,347453,343820,339962,335468,330219,324597,320696,319641,319264,318378,318666,319733,319856,318978,318016,317235,318420,320229,320129,317941,316553,314591,312247,310365,308842,306627,304806,303355,301124,298729,297427,296107,293783,291829,290454,288578,286766,286087,286436,287360,289003,291556,294280,296195,297571,299473,302066,305771,309796,313296,317556,323674,330008,336533,343288,349522,354853,359081,361935,364088,365806,367714,370598,373972,376915,379532,382615,385803,387420,388403,389855,391608,393845,397335,400585,403384,406533,409958,412454,414701,417059,419774,422973,426578,430495,434093,436296,438275,440782,442741,444295,446836,450202,453951,456984,459550,462741,465858,468595,471473,474751,477830,481204,485043,490889,497377,502971,507476,512455,518438,524111,527916
139,"Cook","IL","Chicago","17","031",2,106663,108313,109226,109399,108859,107909,106495,104586,102836,101459,99854,97937,96602,95979,95869,95174,93610,90837,89179,89929,92500,94914,97165,99049,100863,102440,103729,105130,107317,110392,113313,115046,115880,116201,115936,115140,114208,113483,113340,113545,113856,114421,115188,115853,117043,118841,120399,121529,122747,123790,124615,125556,126609,127654,128560,129222,129710,130146,130573,131143,131881,132682,133431,134193,135144,136483,137757,138743,139632,140669,141864,143034,144135,145211,146366,147522,148791,150043,151158,152217,153332,154617,155869,157089,158175,159167,160182,161596,163096,164508,165907,167250,168640,170187,171724,173279,174893,176521,178390,180425,182435,184480,186436,188486,190753,192764,194327,195994,197939,199968,201988,203918,205841,207910,209853,211699,213512,215006,216264,217601,218911,220031,220880,221432,221860,222263,222636,222729,222522,222619,222954,222807,221931,220738,219501,218392,217253,216271,215797,214920,213598,212056,210275,207690,205065,202484,200041,196970,193472,190046,187043,184001,180735,177513,174308,170610,166412,162098,158032,154549,151325,148130,145410,143692,142750,141871,140565,139668,139380,139182,138378,137162,135872,134504,132608,130641,128619,127169,126219,125101,123512,122012,120475,119226,118216,117148,115943,114570,113508,111988,110177,108891,108423,107889,107527,107327,107397,107413,107096,106866,106766,106955,107584,108503,109138,110051,111602,113270,114456,115618,116681,117091,117057,117261,117741,118309,119180,120497,121936,123353,124679,125447,125939,126987,128582,129788,130595,131537,132667,133772,134752,135173,135398,136216,137720,139197,140202,140992,142159,143284,144182,144863,145525,146227,147156,147994,149044,150037,150531,150937,151742,152396,152824,153441,153949,154445,155223,156262,157423,158671,159867,161045,161844,162235
1090,"Harris","TX","Houston","48","201",3,51183,51191,50855,50633,50743,51157,51755,52184,52203,52064,52134,52152,51705,51580,52035,52262,52154,52237,52306,52346,53055,54444,55739,56618,57513,58411,59293,60299,61215,61804,62151,62599,63256,64002,64738,65485,66281,66909,67240,67392,67611,67744,67840,67931,67843,67559,67235,66893,66210,65198,64444,64179,64072,64028,64297,64727,64935,64854,64760,64730,64848,65205,65569,65792,65917,66078,66256,66451,66627,66782,66937,67290,67785,68238,68644,69128,69507,69761,70020,70305,70539,70723,70779,70705,70664,70802,71040,71240,71477,71717,71772,71720,71842,72194,72929,73732,74497,75105,75619,76054,76670,77277,77831,78327,78834,79482,80098,80614,80970,81231,81361,81364,81275,81193,81161,81210,81297,81381,81436,81523,81741,82061,82358,82674,82909,83133,83459,83806,84126,84320,84247,84272,84606,84936,85222,85410,85496,85662,85948,86082,85960,85285,84426,83641,82852,82184,81711,81173,80753,80663,80589,80428,80270,80176,80051,79835,79616,79333,79064,78902,78746,78464,78016,77425,76900,76521,76522,76783,76737,76225,75630,75259,75167,75150,75117,75074,74805,74657,74765,74896,75033,75234,75217,74946,74782,74552,74428,74065,73824,74071,73679,72873,72547,72453,72337,73380,73883,73293,72420,72828,73720,74167,74809,75510,75488,75446,75875,75603,75620,75836,76022,76177,76365,76345,76379,76563,76851,77360,77770,77984,78009,78497,79309,80268,81056,81501,81946,82743,83682,84368,84648,84605,84686,85287,86064,86504,87041,87790,88190,88588,89441,90831,93120,95685,97774,99107,100027,100469,100774,101166,101982,103044,104884,106838,107447,106884,106647,107912,109580,110214,110517,111855,113602,115125
2841,"San Diego","CA","San Diego","06","073",4,120868,120714,120408,120083,119847,119751,119753,120009,120516,121133,121517,121782,122110,122290,122369,122716,123509,124518,125641,127030,129025,131240,132923,134070,135192,136477,137571,138452,139115,139651,140310,141462,142834,144124,145334,146481,147578,148818,150272,151798,153281,154990,157104,159553,162282,165222,167922,170260,172563,175113,178001,180794,183166,185175,187008,188894,190694,192264,194403,197310,200146,202515,204790,207135,209734,212672,215997,219622,223370,226919,230156,233361,237006,240939,245086,249789,254684,259215,263548,268206,272909,277053,280942,285385,290070,294309,298875,303981,309651,315797,322668,327280,331449,339085,348893,356923,364491,374009,384899,394709,402419,409613,414947,418582,421103,421638,421894,424255,426331,426007,424701,423101,421562,419947,418079,416555,416123,415575,414303,413235,412784,412272,410540,407219,403595,400727,398705,396947,395058,393510,391106,387127,382922,379207,374921,370846,366667,361973,357034,352725,348468,342787,335772,328772,322087,315455,309235,303741,299249,295768,292680,289713,287102,284656,281678,277992,273886,269410,266316,265707,265728,265073,264831,265061,264552,264098,264351,265023,265974,267052,267451,266982,266423,265169,263025,260840,258253,255588,254204,253224,251679,250086,247697,244907,242495,239980,238053,236966,236650,236993,237362,237559,238652,240490,242032,242827,244171,247022,250323,253770,257433,260327,263500,268627,274036,279557,286325,292695,297600,301865,304901,306763,309287,312598,315532,317503,319132,320878,323070,325056,325867,326558,328109,329146,329301,330136,332284,334658,336724,338725,341159,344249,346861,348615,350130,352413,356049,360147,362474,364489,367435,369603,370592,372334,375120,378362,381978,386189,389909,392658,395220,398483,402363,406177,409081,411475,414319,417483,420363,423039,426552,430982,434890,437525
1286,"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,139589,139490,139265,138935,138766,138643,138522,138541,139246,140059,140343,140253,140394,140772,141606,142520,143664,144860,145929,147086,149169,151501,153577,155156,156559,157895,159381,161107,162880,164455,165941,167443,168741,169918,170962,171736,172470,173430,174379,174943,175384,176335,178032,180428,182764,184773,186852,189092,191075,193267,195732,198147,200428,202817,205334,208067,210843,213499,216121,218954,221657,223830,225846,228118,230840,234184,237503,240370,243283,246205,248801,251595,254559,257756,261646,266241,270615,274646,278996,284023,289159,293985,298408,303123,308841,314551,319718,325528,332530,339708,347475,353866,359081,366433,376861,386661,396520,408159,420132,429981,436807,441356,444534,447926,452419,456447,459529,463858,468946,472006,474942,479233,484452,489529,493474,497756,503072,507376,509807,513416,516679,518038,516896,514982,513143,511802,508996,504226,500224,498386,496014,491484,485960,480719,475420,468590,460061,451885,445967,440756,433708,425758,418282,409335,399940,392929,386949,380646,375704,372327,368956,365949,363051,359867,355948,351214,345895,340472,336904,335535,334978,334276,334791,335968,337253,337284,336643,336439,337540,338375,337490,335666,334537,333481,331250,327486,323474,320460,318490,317057,315431,313028,310924,309487,307525,304531,301833,300670,300573,299921,299038,299078,299646,301001,303182,306218,308961,312294,316019,319708,323374,328303,334562,342479,351466,359950,367970,374666,379601,383428,386967,389970,392026,394377,397462,400058,402046,403969,404382,403831,404149,405250,406286,407991,409671,411200,413391,416267,418071,419548,421848,424566,427574,430795,432814,434306,436983,439297,439880,440285,441472,443002,444675,446984,449750,452315,455430,458784,461701,464758,467868,470786,473812,476977,479643,482428,485435,488677,492156,496546,501602,506761,511284,514635
2964,"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",6,78175,78442,78749,78930,78908,78892,79006,79226,79444,79650,79868,80094,80328,80493,80614,80790,81042,81174,81272,81426,81877,82530,83118,83473,83706,83704,83523,83337,83410,83812,84363,84826,85187,85432,85544,85636,85814,86233,86695,87125,87388,87459,87552,87824,88140,88518,89020,89511,90013,90494,91004,91490,91985,92595,93250,93950,94826,95844,96850,97815,98788,99911,101208,102503,103816,105205,106662,108197,109919,111734,113409,114912,116480,118093,119784,121664,123401,124965,126570,128306,130276,132475,134529,136663,138863,140688,142133,143716,145497,147361,149416,151255,152903,154947,157676,160493,163314,166201,169356,172916,176678,180461,184390,188608,192889,197084,201137,204836,208806,214060,219649,224112,229093,234597,238991,242409,246140,249320,252440,256312,260588,264437,267767,269828,270736,271582,272363,272674,272766,273168,273283,272218,270343,268545,266283,263510,259799,255414,250356,245327,239762,232773,224785,218392,211939,203835,196928,192069,186630,180323,174215,167910,161812,156105,150418,144381,138287,132158,126902,123238,120805,119032,117813,116499,115367,114986,114528,113312,112366,111906,111049,109355,107415,105863,105020,104765,103967,102931,102432,102481,102443,102649,102545,102054,101753,101581,101379,101473,101979,102359,102980,103982,105390,106964,108167,109145,110504,111451,111642,112402,113897,115503,117098,118710,120202,121787,123413,125133,126582,127959,129655,131579,133552,135620,137741,139346,140716,142403,144916,147660,150505,152957,154630,155838,156918,157694,158595,160422,162815,165043,167000,168788,170712,173188,175590,176911,177917,179592,181772,184081,186052,188160,190797,193403,195073,196794,199841,203581,206682,209032,210861,212507,214914,217556,219456,220651,221851,223845,225855,226942,228113,229867,231241,232050
978,"Dallas","TX","Dallas-Fort Worth","48","113",7,56432,56597,56672,56695,56788,56963,57098,57219,57349,57517,57612,57619,57590,57652,57745,57800,57865,58025,58210,58301,58403,58570,58743,58834,58866,58922,59055,59242,59472,59611,59662,59759,60010,60371,60860,61364,61869,62354,62829,63256,63567,63889,64341,64871,65302,65687,65944,66070,66194,66392,66643,66950,67302,67644,68050,68579,69128,69262,69138,69257,69582,69766,69907,70161,70514,70842,71121,71392,71549,71703,71907,72120,72349,72736,73272,73858,74382,74804,75128,75464,75859,76174,76430,76658,76799,76986,77240,77433,77618,78004,78411,78563,78825,79752,81153,82418,83228,83684,84057,84348,84429,84405,84586,84824,85150,85467,85527,85485,85709,85981,86094,86148,86240,86235,86041,85842,85735,85799,86176,86706,87257,87759,87967,87848,87627,87658,87904,88166,88163,87903,87587,87567,87725,87637,87426,87509,87706,87566,87307,87238,87110,86511,85556,84294,82974,82075,81578,81084,80651,80288,79934,79575,79373,79383,79422,79317,79079,78724,78467,78412,78289,78096,78035,78061,78001,77883,77738,77541,77235,77067,76753,76195,75741,75441,74843,74467,74312,74102,73788,73517,73186,72745,72231,71830,71783,72007,72173,71933,71662,71521,71347,71153,71159,71391,71792,71962,72025,72327,72970,73482,73377,72803,72501,72564,72653,72887,73551,74588,75179,75060,74601,74234,74352,74919,75425,75858,76570,77001,76971,76897,76994,76895,76965,77271,77602,77963,78580,79332,79993,80490,80840,81169,81524,82113,82807,83340,83708,84066,84648,85702,87083,88424,90023,92090,94313,96547,99245,102426,105686,108806,111493,113913,116288,118572,120275,121456,122442,123729,124470,124762,125530,127377,129399,130924
1347,"Queens","NY","New York","36","081",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814509,638140,463072,405521,427323
2832,"Riverside","CA","Riverside","06","065",9,79187,79036,78923,78760,78460,78142,77749,77497,77471,77549,77389,76902,76409,76073,75938,75859,75883,75956,76297,76875,77704,78541,79335,80138,80919,81268,81294,81398,81887,82445,82886,83222,83861,84756,85665,86424,87236,88103,88760,89038,89117,89430,90091,90895,91949,93170,94076,94670,95363,96190,97120,98087,99116,100349,101563,102897,104324,105763,107142,108660,110243,111839,113395,115055,116890,118695,120568,122459,124378,126136,127692,129143,130641,132385,134116,135663,137136,138960,140950,143453,146273,148543,150220,152241,154981,158038,161361,164814,168413,172109,176249,179341,181863,185550,190947,196119,200815,205601,211426,217959,223750,228415,232237,236282,239981,243312,246963,252124,257647,262860,267761,272395,276469,280080,283175,285605,287869,290023,291607,293071,294808,296609,297448,297270,296883,296760,295825,294518,292839,290423,287404,283710,279238,274801,270457,264601,257343,250456,244458,238281,232289,226794,220583,213380,205994,198041,190369,184355,179591,175189,171111,166910,162699,158475,154126,149808,145628,141420,138132,136290,135251,133835,132239,130728,129620,129155,128650,127902,127452,127207,126490,125496,124438,123171,122324,122228,122103,121489,121488,121741,121507,120951,120043,118851,118131,117611,116671,116144,116184,116448,116948,117761,118692,119878,121057,122070,122710,123593,125060,127110,129248,131177,133067,135374,138098,141221,144513,147679,150974,154409,157288,158980,160089,161647,163576,165304,166897,168809,170817,172301,173379,174396,175785,177598,179331,180659,181651,182581,183910,185745,187232,188176,189353,191309,192792,193866,195366,196698,197566,198662,200284,202062,204178,206001,207110,207858,209361,210934,211628,211645,212009,213815,216142,218029,220052,222668,224843,227340,229559,230824,232359,235258,238095,240052
3250,"San Bernardino","CA","Riverside","06","071",10,73108,72815,72551,72175,71760,71469,71348,71229,71208,71260,71358,71388,71443,71514,71712,71928,72067,72140,72172,72240,72493,72976,73478,73864,74164,74448,74711,74973,75280,75681,76044,76325,76786,77481,78100,78609,79255,79979,80637,81185,81866,82442,82820,83205,83628,84078,84699,85309,85858,86462,86949,87324,87701,88187,88861,89581,90413,91321,92146,92893,93750,94627,95586,96598,97595,98647,99835,100999,102269,103697,105045,106253,107472,108807,110339,112086,113942,115979,118222,120570,122827,124794,126643,128792,131504,134476,137371,140241,143145,146203,149624,153367,157007,160774,165158,169626,173911,178338,183117,188251,193598,198255,202226,206730,211680,216300,220274,225220,230458,235047,239779,245158,250133,254852,259492,263603,267525,271160,275085,279242,282695,285082,287312,288723,288698,287932,286549,283691,280424,278172,276326,274573,272631,270049,266280,261628,256511,251164,245102,239170,234476,229490,222996,214408,205643,198437,191148,183199,176744,171586,166135,160771,155686,150815,145990,141164,136290,131097,127064,124989,123360,121647,121045,120972,120143,118794,117653,117168,117425,117940,118165,117597,116877,116421,115867,114955,114121,113861,113674,112892,111551,110665,109738,108823,107890,107084,106698,106784,106516,106410,106966,107815,108479,109137,109790,110773,111885,113057,114396,116063,117871,119199,120515,122705,126056,129353,132705,135361,137423,139190,140628,141674,143670,145898,147606,149144,150497,151425,152606,153957,155420,156940,158476,159570,160340,161188,162676,164668,166769,168739,170550,172248,173894,175354,176658,178121,179861,182036,183870,184940,185861,186986,187839,188694,190120,191554,192716,193600,194803,196271,198154,200428,202678,205036,207955,211574,214535,216645,218119,220438,223232,226081,228476,230380
