"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,1.65116279069767,1.66163141993958,1.64515323117921,1.65238678090575,1.61744022503516,1.5536398467433,1.60395978564993,1.6343137254902,1.62047140986469,1.65160238787212,1.65121201701981,1.63898562217702,1.59914712153518,1.60599571734475,1.6522423288749,1.66666666666667,1.65448779081621,1.63436842394679,1.625,1.59633407083626,1.6543438077634,1.63834951456311,1.68681983071342,1.76083299182538,1.78571428571429,1.76255162004582,1.76470588235294,1.76946410515672,1.77777777777778,1.76630434782609,1.7639902676399,1.79977405541562,1.76700445583222,1.74954937816886,1.79,1.82627454249865,1.89597109099337,1.88672874194485,1.92432432432432,1.8740330791542,1.87590579710145,1.8695652173913,1.86,1.86456748591142,1.83846153846154,1.895,1.8646967340591,1.82352941176471,1.81765724177726,1.88333333333333,1.96782178217822,2.00320512820513,2.02083333333333,2.0380735778544,2.04012383900929,2.02173913043478,2.04918032786885,2.06666666666667,2.08753283712785,2.12179621799168,2.11764705882353,2.18362009201487,2.21428571428571,2.23465334141457,2.26818181818182,2.29166666666667,2.28792569659443,2.27649321697523,2.37051039697543,2.34621608165298,2.40309249932254,2.4,2.42647058823529,2.4304347826087,2.39654059450689,2.44166666666667,2.45614035087719,2.410402910247,2.46666666666667,2.35092592592593,2.35195530726257,2.31496367750387,2.42142857142857,2.50168557371523,2.60769230769231,2.60553012967201,2.59663646674052,2.625,2.63857677902622,2.63636363636364,2.63288009888752,2.64399998207411,2.63059649122807,2.64997541789577,2.61293179805137,2.6530612244898,2.66705744431419
"Cook","IL","Chicago","17","031",2,,1.38031914893617,1.43888888888889,1.39363972680706,1.46115151515152,1.39545454545455,1.40175438596491,1.56574122577266,1.61457142857143,1.64413265306122,1.65736698023219,1.49166666666667,1.56125356125356,1.6738791423002,1.77824463118581,1.81380728978708,1.83514321919019,1.83714285714286,1.84688995215311,1.85792349726776,1.79055489964581,1.74426816449875,1.75097276264591,1.76445820433437,1.71336206896552,1.68005376344086,1.62657905731323,1.69565217391304,1.78151260504202,1.77985896574882,1.76764771460424,1.72727272727273,1.71145374449339,1.68518518518519,1.72222222222222,1.71511627906977,1.92708793036724,1.82708803796433,1.92857142857143,1.97822141560799,2.04727272727273,2.06734768974786,2.06666666666667,2.08333333333333,2,2,2.03708030962748,1.93333333333333,1.84960038928866,1.8733153638814,1.89473684210526,2.04885208343277,2.14093959731544,2.27645576707727,1.99731182795699,2.24860420250621,2.18613138686131,1.93225806451613,1.8,1.9381667715001,2.24681170292573,1.98048362528561,1.97096774193548,2.00098940435281,1.99066272405804,1.968,1.9,2.1204600546249,2.21481481481481,2.30530303030303,2.21156925613444,2.09672262190248,2.28903225806452,1.97067219422802,1.91666666666667,1.94484969053935,1.93333333333333,1.94131994261119,1.90838195386703,1.9,1.8625,1.895,1.88216560509554,1.87303947139628,1.9,1.9,1.89762247283377,1.94068782026015,1.96279820746013,1.92142857142857,1.95953757225434,2.0032310177706,2.07575757575758,2.11172413793103,2.10692588092345,2.07692307692308,2.09141865851177,2.1000582072177
"Harris","TX","Houston","48","201",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08830279227548,1.08891928864569,1.09069711064361,1.02053140096618,1.06094881052226,1.06113537117904,1.07711319897416,1.1175,1.0834386852086,1.18312622629169,1.19783197831978,1.36131595625998,1.37191358024691,1.33796280562636,1.21072319201995,1.35650161030596,1.18697478991597,1.15257192676548,1.18150684931507,1.33676470588235,1.32930992736077,1.32967418546366,1.30226182316655,1.375,1.38932036934534,1.31077263704382,1.32133333333333,1.32211560502838,1.33223684210526,1.34161739728143,1.36330140014738,1.3729302853564,1.37718207652492,1.38257575757576,1.38863428047663,1.40357605422953,1.39399441012575,1.58291949488827,1.55148674820538,1.56768060172727,1.49106504646176,1.51159618008186,1.49550898203593,1.48936170212766,1.45713658784351,1.44508670520231,1.39509536784741,1.43120567375887,1.37621157017196,1.33766233766234,1.33470022624434,1.38461538461538,1.42612664004564,1.42568770973382,1.43474842767296,1.45,1.43198090692124,1.43014301430143,1.45114155251142,1.45404663923182,1.49144540864577,1.49457563388863,1.5,1.49448934606907,1.5542328042328,1.5615763546798
"Maricopa","AZ","Phoenix","04","013",4,,0.788837477468477,0.870535714285714,0.873819390333168,0.93984962406015,0.939702427564605,0.934065934065934,0.94843137254902,0.968614718614719,1,0.982142857142857,0.917209804824484,0.895003201024328,0.890330188679245,0.946969696969697,0.942857142857143,0.919117647058823,0.908413589561512,0.9,0.888888888888889,0.87012987012987,0.867832847424684,0.876232201533406,0.863964822544454,0.875876577840112,0.8859357696567,0.881720911922007,0.877609108159393,0.87991718426501,0.88166273762856,0.895196506550218,0.892857142857143,0.887445536893202,0.885368126747437,0.880808080808081,0.884146341463415,0.890746934225195,0.891891891891892,0.893939393939394,0.89427733313103,0.885146804835924,0.901391655599823,0.905920818777962,0.916666666666667,0.916372202591284,0.901577761081893,0.916666666666667,0.920502092050209,0.923580786026201,0.918271438157802,0.930680359435173,0.944968230191598,0.950034199726402,0.950034199726402,0.946645074266355,0.9488913027781,0.947459086993971,0.950570342205323,0.964912280701754,0.973793604651163,1.00227856938023,1.02261904761905,1.0471615720524,1.04468852918506,1.04666666666667,1.04400086047721,1.06125,1.07061113655696,1.06943069397693,1.10068259385666,1.14768327254499,1.1512017798145,1.14613180515759,1.16695501730104,1.16494845360825,1.1404982695451,1.16598079561043,1.12391930835735,1.12233009708738,1.12126245847176,1.10965484860978,1.12854251012146,1.0767777823903,1.14972527472527,1.18670886075949,1.24509803921569,1.26666666666667,1.24289772727273,1.24137931034483,1.24509803921569,1.23717645632539,1.23224694774332,1.23144322007958,1.22979651296803,1.22347417840376,1.22461170848268,1.23714036617262,1.25578034682081
"San Diego","CA","San Diego","06","073",5,,2.25225225225225,2.38829703025619,2.20123863934544,2.05433722487327,2.08766675326698,2.00788034188034,1.68397435897436,1.70709793351303,1.66453537936914,1.72481160020528,1.62012039036877,1.60707763748304,1.5990675990676,1.6434776296368,1.64801602426668,1.64030632924348,1.61849710982659,1.64,1.63131273402347,1.6002277904328,1.58883826879271,1.5986769570011,1.61111111111111,1.63432835820896,1.65528869480835,1.6304347826087,1.62490768094535,1.65648854961832,1.66566866267465,1.64086687306502,1.64968461999759,1.63716814159292,1.63865348399247,1.63031624863686,1.61290322580645,1.61764705882353,1.61818181818182,1.64148375768218,1.6489988221437,1.64114159497791,1.63946533646512,1.67142857142857,1.71821305841924,1.70741670652001,1.66531275385865,1.77261613691932,1.78753830439224,1.75882352941176,1.76470588235294,1.80616740088106,1.86478556441016,1.87593984962406,1.91056910569106,1.91660570592538,1.91016936025198,1.93446633526794,1.96581196581197,1.95275297619048,1.97974217311234,2.01718907987867,1.99400853872924,2.02232142857143,2.02052394086763,2.05539264958169,2.06473214285714,2.10485293514378,2.10191082802548,2.08717004297115,2.1276390535915,2.11728865194212,2.11397058823529,2.12058531746032,2.14212678936605,2.15789473684211,2.12109699730655,2.12602889470808,2.17910447761194,2.13983985765125,2.19077486353348,2.09760099401045,2.1,2.09586187214612,2.17336663857383,2.20656209016306,2.25,2.28062157221207,2.31518466243237,2.32921165790731,2.31788079470199,2.33062025039637,2.31895424836601,2.29353767272375,2.27272727272727,2.26700251889169,2.27777777777778,2.28464873277012,2.34006734006734
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",6,1.73611111111111,1.66666666666667,1.66666666666667,1.64728682170543,1.65,1.68711656441718,1.63691727994704,1.62508644536653,1.63787962975511,1.64383561643836,1.65199664790301,1.63588766721856,1.62260466694092,1.6222781418181,1.63888888888889,1.64876033057851,1.66666666666667,1.67264047781963,1.68106376984522,1.66524244695298,1.66223404255319,1.67506297229219,1.69254510205722,1.7032967032967,1.7042349726776,1.70833333333333,1.71137339055794,1.7237073271556,1.72413793103448,1.74193548387097,1.74799429392711,1.77173913043478,1.74705882352941,1.74168297455969,1.75969165927466,1.75301204819277,1.76538461538462,1.78352941176471,1.77777777777778,1.77888198757764,1.77536231884058,1.75711643473666,1.78082191780822,1.79893020594966,1.8125,1.81017612524462,1.91082802547771,1.9,1.89681335356601,1.89935292418214,1.91870838895804,1.90290954136202,1.92307692307692,1.91470844212359,1.94444444444444,1.98739495798319,2.08563789152024,2.09503239740821,2.09727340306908,2.09285714285714,2.08536585365854,2.10306238576404,2.10604558969277,2.12602459016393,2.12936732766761,2.14444117177816,2.16417910447761,2.15399455582111,2.16680997420464,2.16688901362432,2.20833333333333,2.21233279768237,2.21462044395725,2.22100840336134,2.22080136402387,2.21238938053097,2.23236514522822,2.26120857699805,2.2124123068458,2.29188078108941,2.1865889212828,2.22136752136752,2.195,2.27787456445993,2.35129068462402,2.36410405234276,2.36497326203209,2.38730605196701,2.37675913042467,2.37067816091954,2.40594869526758,2.40134744947065,2.38054240990171,2.38322717622081,2.40856586992774,2.39720156555773,2.41765665094783,2.43655277348965
"Kings","NY","New York","36","047",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73588379292966,2.74625,2.74172067131938,2.83316666666667,2.90818181818182,2.90388563049853,2.90909090909091,2.96428571428571,2.86002304147465,2.77777777777778,2.71929824561404,2.72272727272727,2.67857142857143,2.61111111111111,2.63157894736842
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",8,,1.94174757281553,1.89644273943938,1.83579519913692,1.88925374859353,1.85810810810811,2.0054844606947,1.94805194805195,1.86567164179104,1.82119205298013,1.8125,1.74778761061947,1.70536218491709,1.71272626230549,1.73302107728337,1.75,1.75,1.73215262483626,1.73267326732673,1.74825174825175,1.73469387755102,1.71988010290763,1.73564753004005,1.73581710414903,1.73913043478261,1.75,1.7741935483871,1.8,1.8125,1.80887372013652,1.79704016913319,1.78571428571429,1.7304347826087,1.72771250863856,1.75812811800402,1.74621653084983,1.76762014766499,1.80029577031777,1.79894046879,1.84732142857143,1.94085027726433,2.02360876897133,2.00803212851406,1.94152923538231,1.93877551020408,1.94805194805195,1.95749440715884,1.90196078431373,1.8976897689769,1.86666666666667,1.83150183150183,1.93333333333333,1.96432650264309,1.98170731707317,1.98568758481194,1.99840127897682,1.9666852142548,1.99044585987261,1.9916142557652,2.02112676056338,2.05280585569885,2.13903743315508,2.19047619047619,2.24416517055655,2.29621125143513,2.29528535980149,2.30769230769231,2.25883605280289,2.26415094339623,2.26306462229975,2.25,2.26666666666667,2.29202037351443,2.31729055258467,2.28718535469108,2.26244343891403,2.27111426543648,2.22222222222222,2.17065868263473,2.22405271828666,2.16648431801605,2.27272727272727,2.12986217785851,2.1580894079031,2.17335945151812,2.19369038884813,2.1875,2.19047619047619,2.19425315147069,2.17977590737634,2.20994475138122,2.23086060473414,2.20833333333333,2.2,2.1985554860242,2.19062259800154,2.22475522675783,2.22222222222222
"Dallas","TX","Dallas-Fort Worth","48","113",9,,,,,,,,,1.24828412328412,1.24300699300699,1.29880381438166,1.19196622755235,1.04961832061069,1.04148550724638,1.0188679245283,1.02438758832625,1.04082482993197,1.03214695752009,0.991169977924945,0.9967585089141,0.982174833927024,0.986842105263158,1.09142857142857,1.08657243816254,1.07171853856563,1.13798008534851,1.07029288702929,1.12926136363636,1.1673934973715,1.16747181964573,1.12888888888889,1.16648992576882,1.16686983071754,1.17136243386243,1.18945022326614,1.25023430178069,1.22120388364342,1.24727266315902,1.23869346733668,1.25600408788963,1.27266307139188,1.27230838154639,1.21870286576169,1.29124820659971,1.30278593653311,1.31698389458272,1.29972184656995,1.34438775510204,1.3390568365717,1.31875,1.36660268714012,1.3693136599497,1.35714285714286,1.3358356102645,1.30026075619296,1.31672025723473,1.32122587968218,1.3855421686747,1.32116788321168,1.25,1.33185185185185,1.33333333333333,1.37791286727457,1.38607493733902,1.39533539472951,1.37920207814048,1.38242946222298,1.40842033199441,1.39948453608247,1.47058823529412,1.46793587174349,1.45694349612298,1.46714521375758,1.50489307652652,1.48911798396334,1.48361987067512,1.49056385797562,1.47972972972973,1.4579032480044,1.54602323503128,1.49659863945578,1.48404255319149,1.45790382261591,1.56938325991189,1.58742857142857,1.59378331556503,1.5922208281054,1.60307692307692,1.63129496402878,1.62845701414091,1.63782051282051,1.60714285714286,1.60198555956679,1.62567567567568,1.62790697674419,1.64094625704533,1.67626728110599,1.65919282511211
"Queens","NY","New York","36","081",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44148936170213,2.43605359317905,2.41666666666667,2.4,2.4,2.4,2.4,2.43333333333333,2.44333333333333,2.45833333333333,2.46153846153846,2.49375,2.51968503937008,2.47252747252747,2.45,2.42857142857143,2.43227990970655,2.42857142857143,2.46153846153846,2.46153846153846,2.52105263157895,2.58050115207373,2.54887262251227,2.55555555555556,2.52631578947368,2.5,2.53158441558442,2.58235294117647,2.54545454545455,2.50333333333333,2.40202197372892,2.44444444444444,2.5,2.5,2.52631578947368,2.5,2.5,2.44444444444444,2.42857142857143,2.4375,2.42857142857143,2.4,2.37041905855339,2.375
