RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
3101.0,Los Angeles,California,1,460100.0,447200.0,43e4,419300.0,405700.0,389900.0,374e3,362900.0,352400.0,338100.0,319500.0,306800.0,299400.0,296e3,293600.0,298800.0,307500.0,315200.0,324e3,329900.0,334900.0,337400.0,338100.0,337500.0,334300.0,332700.0,337400.0,337100.0,339500.0,335300.0,341100.0,339500.0,341300.0,339100.0,333e3,33e4,323600.0,326900.0,325700.0,324100.0,322600.0,320100.0,321600.0,316800.0,317200.0,313500.0,311500.0,309300.0,309500.0,315300.0,319300.0,324400.0,330400.0,336300.0,346300.0,354200.0,364300.0,371600.0,370700.0,370600.0,374900.0,391e3,406600.0,419e3,426300.0,430100.0,431100.0,435600.0,439300.0,441200.0,435700.0,438500.0,441200.0,449400.0,451e3,451900.0,455500.0,457100.0,458400.0,458600.0,459200.0,460200.0,464800.0,474700.0,480400.0,481200.0,478500.0,482100.0,484500.0,489e3,493500.0,495900.0,496400.0,498900.0,501400.0,504100.0,505200.0,510300.0,514100.0,516900.0,519e3,520400.0,523e3,526900.0,534100.0,537700.0,540700.0,541100.0,543700.0,544800.0,550400.0,554900.0,563e3,565400.0,572700.0,575700.0,584300.0,586e3,589300.0,594800.0,598400.0
139.0,Cook,Illinois,2,,,,,,,,,,,,,,,,191e3,193300.0,199300.0,199100.0,202200.0,203800.0,206400.0,206200.0,200400.0,202100.0,198700.0,199400.0,196e3,192400.0,186800.0,175e3,175700.0,179700.0,189e3,188500.0,186100.0,182200.0,173800.0,165400.0,161100.0,164600.0,170200.0,169400.0,169100.0,162e3,164400.0,160200.0,158300.0,157900.0,155100.0,155300.0,154500.0,158300.0,165200.0,165500.0,164200.0,163100.0,160500.0,164500.0,160900.0,163600.0,158100.0,165900.0,174300.0,192e3,201200.0,202e3,205300.0,203e3,206700.0,202500.0,207400.0,208700.0,206200.0,204400.0,205400.0,205800.0,206600.0,208e3,214900.0,216800.0,216200.0,217800.0,217e3,224700.0,223400.0,226600.0,221600.0,223300.0,222100.0,221600.0,221600.0,220300.0,220700.0,221e3,224100.0,234500.0,236e3,235300.0,226e3,227200.0,230600.0,225300.0,225600.0,226900.0,237800.0,242800.0,246600.0,257100.0,255e3,250100.0,236800.0,233700.0,233400.0,229100.0,230600.0,231600.0,239100.0,243100.0,250400.0,266200.0
1090.0,Harris,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179700.0,181100.0,181400.0,181900.0,180400.0,180800.0,181500.0,184300.0,185300.0,184e3,184400.0,185200.0,188200.0,189e3,190400.0,191400.0,194e3,193900.0,193900.0,192700.0,193700.0,196500.0,200600.0,206900.0,207700.0,205800.0,200600.0,201900.0,203e3
2402.0,Maricopa,Arizona,4,229600.0,223500.0,217700.0,212200.0,204500.0,196800.0,187200.0,178800.0,168400.0,158500.0,146800.0,136700.0,128800.0,123100.0,12e4,121600.0,124500.0,128200.0,130200.0,132100.0,135600.0,136900.0,136300.0,135600.0,135100.0,137e3,135800.0,134700.0,131400.0,128300.0,126300.0,125500.0,124800.0,121700.0,119600.0,118900.0,118600.0,117500.0,115300.0,115900.0,115700.0,115800.0,117e3,118700.0,123900.0,126500.0,129e3,129900.0,133600.0,139100.0,146100.0,151900.0,155400.0,158800.0,158400.0,162200.0,163900.0,168600.0,168800.0,169800.0,171600.0,176100.0,180200.0,183900.0,187600.0,189200.0,190700.0,192400.0,193300.0,194e3,192600.0,192600.0,193200.0,193800.0,194100.0,192500.0,193200.0,195200.0,198e3,198700.0,197900.0,199200.0,200600.0,204500.0,206100.0,207600.0,208900.0,210800.0,212500.0,212400.0,213400.0,216200.0,217700.0,221600.0,221800.0,223800.0,222900.0,224300.0,225700.0,226800.0,227400.0,228900.0,230500.0,232400.0,234e3,235500.0,236100.0,237400.0,239800.0,243800.0,244900.0,244500.0,245700.0,248200.0,250600.0,253300.0,255500.0,258900.0,259700.0,261300.0,259200.0
2841.0,San Diego,California,5,403e3,394500.0,379800.0,368800.0,353200.0,340700.0,330800.0,319800.0,308300.0,298700.0,290900.0,289e3,283e3,282500.0,281e3,289500.0,298300.0,308700.0,315700.0,320900.0,325700.0,329700.0,326500.0,328300.0,329300.0,336600.0,336200.0,334100.0,333400.0,331700.0,337800.0,337800.0,339900.0,336600.0,328300.0,323200.0,320100.0,323700.0,324300.0,320500.0,318700.0,317200.0,315e3,314700.0,314100.0,318e3,318100.0,319700.0,321800.0,326700.0,330900.0,333200.0,337e3,341500.0,348100.0,354100.0,362500.0,371300.0,373700.0,375600.0,376e3,388100.0,399200.0,407900.0,411400.0,411400.0,416400.0,415800.0,418900.0,418900.0,420300.0,42e4,422800.0,427800.0,431300.0,431200.0,433500.0,436500.0,439100.0,440100.0,439100.0,438900.0,444800.0,450700.0,453400.0,449800.0,449600.0,455e3,458700.0,460600.0,458100.0,460300.0,465600.0,470500.0,473100.0,472100.0,472600.0,476300.0,479500.0,481300.0,478700.0,482800.0,486800.0,494700.0,496300.0,499900.0,501200.0,506100.0,508200.0,512600.0,515100.0,521900.0,524200.0,527200.0,529700.0,530200.0,537500.0,541400.0,544400.0,544600.0,543800.0
1286.0,Orange,California,6,516400.0,506900.0,491400.0,473400.0,459900.0,445200.0,435e3,423200.0,408200.0,397600.0,384500.0,382e3,381600.0,380700.0,388600.0,396600.0,413400.0,422900.0,430900.0,436400.0,44e4,444e3,449900.0,449500.0,448400.0,441600.0,440300.0,437300.0,444300.0,445800.0,449100.0,444200.0,442100.0,432700.0,429e3,425800.0,433300.0,429800.0,427200.0,419500.0,421500.0,420500.0,423600.0,415800.0,412600.0,406400.0,408700.0,405200.0,405100.0,407e3,416300.0,425900.0,437800.0,445800.0,453600.0,456900.0,462300.0,469500.0,471300.0,481300.0,492700.0,51e4,520200.0,524500.0,528300.0,530600.0,531600.0,529e3,530300.0,536600.0,543500.0,549900.0,551600.0,553100.0,555700.0,554700.0,555600.0,555100.0,561400.0,571300.0,574100.0,572200.0,566900.0,572500.0,577900.0,582600.0,580500.0,586e3,592400.0,595900.0,596900.0,594e3,598800.0,601700.0,609800.0,608600.0,609200.0,609800.0,615700.0,618400.0,618400.0,624300.0,626400.0,635200.0,636700.0,640100.0,639300.0,640500.0,647500.0,650400.0,657100.0,659200.0,666400.0,661200.0,665400.0,665100.0,678400.0,681700.0,689500.0,699200.0,707200.0
581.0,Kings,New York,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434300.0,438600.0,449400.0,456700.0,457200.0,454900.0,465100.0,473400.0,467700.0,453800.0,454600.0,457400.0,447900.0,423900.0,420100.0,430100.0,431200.0,444500.0,456800.0,485100.0,476400.0,468700.0,467600.0,487600.0,488200.0,472600.0,460200.0,459300.0,455100.0,447600.0,452500.0,463900.0,474e3,474100.0,477500.0,478500.0,481200.0,487200.0,480800.0,470400.0,472700.0,481400.0,515700.0,523500.0,527600.0,514e3,504200.0,518200.0,516400.0,523600.0,511200.0,521600.0,539200.0,56e4,561600.0,556400.0,559700.0,575300.0,582600.0,583600.0,581500.0,589e3,599600.0,606e3,599200.0,597900.0,591500.0,590100.0,583e3,576300.0,586700.0,583100.0,608400.0,599800.0,608100.0,601600.0,624800.0,632800.0,640900.0,645100.0,652400.0,647300.0,632e3,626800.0,613600.0,607300.0,611400.0,618500.0
2964.0,Miami-Dade,Florida,8,295100.0,288300.0,276400.0,259200.0,248400.0,244300.0,238e3,229100.0,215100.0,206700.0,191900.0,182100.0,174e3,167300.0,159600.0,151700.0,151700.0,154600.0,156300.0,155600.0,157500.0,16e4,169200.0,172400.0,179600.0,175800.0,174500.0,165700.0,157100.0,149900.0,141300.0,144200.0,145500.0,145400.0,132200.0,127400.0,127400.0,137300.0,143900.0,15e4,162300.0,160900.0,159e3,152700.0,152700.0,158900.0,163800.0,169e3,170600.0,172100.0,172400.0,174700.0,173500.0,175100.0,173900.0,172400.0,173300.0,179800.0,184900.0,190600.0,190500.0,194600.0,198500.0,204600.0,206400.0,210700.0,209200.0,206500.0,206700.0,204900.0,209200.0,198400.0,197300.0,198800.0,207500.0,210400.0,213e3,212800.0,213600.0,211800.0,210300.0,214200.0,216100.0,221500.0,224400.0,225800.0,226800.0,227200.0,227300.0,227900.0,229800.0,233100.0,231800.0,230200.0,234500.0,242900.0,247700.0,245100.0,240400.0,238500.0,241500.0,248300.0,253600.0,262200.0,269900.0,277400.0,277100.0,274200.0,272200.0,271100.0,264600.0,265e3,264100.0,273500.0,,,,,,,
978.0,Dallas,Texas,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167200.0,167e3,168200.0,172100.0,171900.0,171600.0,171900.0,173300.0,172100.0,174700.0,177900.0,181300.0,181200.0,178700.0,178200.0,178e3,178700.0,179e3,180400.0,182300.0,185100.0,184400.0,183300.0,183600.0,186300.0,188700.0,189600.0,190200.0,193100.0,197300.0,199900.0,200700.0,203500.0,205100.0,207100.0,206700.0,209500.0,210900.0,209e3,213300.0,214e3,220600.0,219100.0,225600.0,225100.0,233400.0,233200.0
2832.0,Riverside,California,10,313600.0,295600.0,283300.0,271800.0,259900.0,246900.0,235500.0,226800.0,218900.0,208400.0,200700.0,190500.0,182700.0,173300.0,169700.0,168200.0,169300.0,170600.0,173500.0,176300.0,181800.0,185900.0,192e3,192200.0,191600.0,188100.0,191100.0,193100.0,194200.0,192400.0,192300.0,192600.0,191100.0,190100.0,190800.0,191500.0,190700.0,186900.0,186100.0,185500.0,185e3,183200.0,183700.0,184300.0,186400.0,185e3,186800.0,185200.0,187300.0,190400.0,194400.0,196300.0,198100.0,200400.0,205900.0,211100.0,218e3,224200.0,229300.0,229500.0,232300.0,235700.0,243400.0,249500.0,254e3,256700.0,260400.0,262600.0,268900.0,271500.0,279400.0,279500.0,280500.0,277400.0,281500.0,283e3,284800.0,284700.0,285100.0,287e3,288300.0,290700.0,292100.0,293400.0,293200.0,295700.0,296500.0,298800.0,299500.0,301e3,302800.0,303200.0,304400.0,305900.0,310500.0,308400.0,311e3,310200.0,316200.0,317600.0,318700.0,321e3,323900.0,327500.0,329800.0,330600.0,332400.0,331800.0,334900.0,338300.0,341900.0,344100.0,346300.0,350100.0,352500.0,353500.0,354800.0,354200.0,361500.0,364400.0,365100.0
3250.0,San Bernardino,California,11,269500.0,254600.0,241200.0,233e3,221900.0,212700.0,197500.0,191300.0,183e3,177e3,166700.0,157800.0,150100.0,140800.0,134400.0,132400.0,132300.0,134400.0,134e3,138600.0,142900.0,147900.0,149e3,148500.0,147500.0,146e3,146600.0,148600.0,150500.0,152100.0,150200.0,150400.0,149400.0,150200.0,151400.0,151100.0,150800.0,146800.0,145e3,144e3,145900.0,148100.0,147200.0,146700.0,146700.0,146600.0,147700.0,145300.0,146700.0,146300.0,149300.0,153600.0,157e3,161400.0,160800.0,163800.0,168700.0,174200.0,177200.0,175100.0,178600.0,182400.0,190500.0,195700.0,198600.0,202300.0,205800.0,215700.0,216e3,220600.0,219e3,223800.0,223400.0,225500.0,227900.0,231e3,231400.0,231500.0,226e3,230200.0,233500.0,241100.0,241200.0,241800.0,245900.0,247900.0,248600.0,248900.0,251300.0,257700.0,254200.0,253e3,252100.0,258500.0,261500.0,262400.0,264700.0,264800.0,266300.0,265700.0,269500.0,269200.0,272500.0,274100.0,280200.0,282700.0,284800.0,287300.0,292800.0,297700.0,301600.0,306900.0,306700.0,306500.0,301900.0,307e3,308600.0,307400.0,306400.0,307700.0,311500.0
445.0,Clark,Nevada,12,245100.0,239300.0,234e3,229200.0,220200.0,209300.0,195700.0,188300.0,178700.0,170500.0,161400.0,153600.0,146900.0,136500.0,129700.0,126e3,125e3,122400.0,120300.0,121900.0,124200.0,124900.0,124800.0,123600.0,123600.0,124700.0,127900.0,131e3,128700.0,127100.0,123300.0,123e3,121300.0,119500.0,118200.0,116600.0,114800.0,113100.0,112300.0,112800.0,111200.0,108100.0,105600.0,107200.0,11e4,110800.0,110500.0,109e3,110400.0,112500.0,116300.0,121e3,123900.0,126500.0,127400.0,131300.0,135300.0,138400.0,140500.0,141100.0,144800.0,149200.0,154600.0,160900.0,163700.0,166100.0,164500.0,166500.0,168100.0,170100.0,170900.0,171500.0,174e3,175300.0,176800.0,170900.0,170100.0,172900.0,180600.0,183800.0,183500.0,185100.0,185500.0,190200.0,189800.0,191700.0,189600.0,191100.0,193300.0,194900.0,196500.0,195500.0,196600.0,197700.0,201100.0,203500.0,204e3,202900.0,204e3,206100.0,207800.0,206500.0,206500.0,208300.0,212700.0,213300.0,215700.0,214900.0,218900.0,219500.0,224300.0,233600.0,240400.0,245200.0,246100.0,246300.0,244300.0,242400.0,245200.0,249400.0,252100.0
207.0,King,Washington,13,393200.0,391500.0,386300.0,380400.0,368900.0,367200.0,364200.0,362300.0,356400.0,358400.0,363200.0,362800.0,354500.0,342400.0,336600.0,334100.0,333400.0,335800.0,339600.0,342400.0,341200.0,348500.0,362700.0,371800.0,368400.0,354600.0,345600.0,342100.0,353600.0,361300.0,366e3,358200.0,357100.0,359200.0,362700.0,361400.0,351400.0,342400.0,332700.0,327600.0,323400.0,324100.0,328900.0,321500.0,320100.0,318300.0,331800.0,330400.0,332600.0,337300.0,343900.0,349300.0,344800.0,349100.0,352300.0,358100.0,367800.0,370900.0,371600.0,37e4,372400.0,375300.0,378500.0,377700.0,382500.0,384200.0,389100.0,387300.0,385700.0,382900.0,385700.0,387e3,387e3,382700.0,381400.0,385300.0,393100.0,393800.0,395800.0,394500.0,396700.0,396400.0,396900.0,402100.0,404500.0,412900.0,412700.0,415200.0,408600.0,414300.0,414700.0,420800.0,421500.0,430900.0,435800.0,438700.0,440700.0,444300.0,449400.0,453300.0,452700.0,453e3,452700.0,459e3,467600.0,472700.0,479300.0,478600.0,486600.0,499300.0,516600.0,528800.0,537900.0,544200.0,546400.0,548200.0,551200.0,561300.0,566800.0,571700.0,580900.0
3136.0,Santa Clara,California,14,667100.0,639600.0,621600.0,611e3,602100.0,588700.0,564700.0,533200.0,495400.0,472500.0,459600.0,447500.0,422200.0,402e3,399500.0,414500.0,442500.0,467200.0,481600.0,490400.0,496900.0,513600.0,517900.0,512600.0,506400.0,501200.0,506500.0,510200.0,519900.0,528300.0,534700.0,535700.0,533500.0,529200.0,524100.0,504900.0,490900.0,482100.0,491300.0,506400.0,510300.0,519400.0,512300.0,505400.0,496700.0,496800.0,502e3,493200.0,490100.0,497300.0,520100.0,542900.0,565400.0,586700.0,599300.0,608400.0,609900.0,617800.0,632400.0,634500.0,635200.0,633100.0,646600.0,654600.0,658500.0,663800.0,667700.0,671500.0,671200.0,675800.0,690400.0,696900.0,705100.0,704e3,709200.0,712500.0,707800.0,717500.0,723700.0,736800.0,740700.0,750700.0,755400.0,762700.0,765100.0,771200.0,781500.0,793300.0,805800.0,824e3,827300.0,832100.0,826700.0,841500.0,848200.0,850800.0,846200.0,848900.0,853800.0,853e3,855e3,853300.0,860900.0,867900.0,879e3,882900.0,888100.0,894100.0,907700.0,909400.0,914400.0,924300.0,937e3,956800.0,980700.0,1019100.0,1047500.0,1099500.0,1123600.0,1168e3,1193700.0
1561.0,Broward,Florida,15,232300.0,221100.0,213900.0,206700.0,205400.0,205500.0,194900.0,188e3,174900.0,168900.0,158500.0,150100.0,141300.0,133200.0,122900.0,115900.0,113800.0,116500.0,118e3,118100.0,121400.0,125700.0,122800.0,117200.0,114200.0,113e3,115400.0,114200.0,115100.0,113400.0,111e3,110800.0,111400.0,112900.0,108900.0,104400.0,101e3,100800.0,100100.0,103200.0,106e3,109e3,107900.0,108400.0,110600.0,113700.0,117700.0,117e3,117400.0,116300.0,118300.0,119900.0,121200.0,122600.0,123800.0,127300.0,129300.0,136100.0,138900.0,143700.0,141100.0,143300.0,144100.0,147500.0,149900.0,153400.0,157100.0,159800.0,160600.0,161200.0,162500.0,162800.0,164e3,162400.0,163200.0,164100.0,166600.0,167800.0,169600.0,170800.0,174800.0,177600.0,178e3,178e3,179600.0,186e3,189700.0,192700.0,193900.0,195700.0,193500.0,192300.0,189400.0,191700.0,195900.0,201100.0,205100.0,204900.0,206300.0,206500.0,206200.0,205700.0,207300.0,211e3,213400.0,214600.0,214900.0,217400.0,221800.0,228e3,226800.0,225800.0,222500.0,228400.0,229e3,231600.0,233400.0,237700.0,244500.0,248300.0,252100.0
386.0,Bexar,Texas,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161100.0,162200.0,163e3,162400.0,163600.0,163600.0,165600.0,167400.0,172100.0,172300.0,172600.0,169700.0,169200.0,169900.0,171300.0,172500.0,172e3,174900.0,174600.0,176800.0,176400.0,176300.0,177400.0,178300.0,179400.0,177600.0,176800.0,177800.0,179500.0,181300.0,183400.0,183800.0,182900.0,183100.0,182200.0,182200.0,181600.0,183100.0,183200.0,183800.0,187500.0,193e3,199900.0,203600.0,205100.0,200600.0,197300.0
2452.0,New York,New York,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806600.0,811600.0,799200.0,797900.0,832300.0,859e3,857400.0,821100.0,821100.0,842400.0,839400.0,808700.0,781200.0,759200.0,776600.0,777200.0,815800.0,841300.0,866700.0,869100.0,848800.0,871900.0,854500.0,872700.0,833100.0,843e3,801100.0,810600.0,822200.0,844800.0,838200.0,834100.0,835200.0,855500.0,850500.0,845900.0,858200.0,886200.0,907800.0,887600.0,876e3,894e3,908300.0,914200.0,913100.0,906400.0,893700.0,892500.0,901800.0,926800.0,953400.0,957800.0,961700.0,957100.0,970800.0,969200.0,987100.0,1006600.0,1073900.0,1094e3,1124100.0,1072e3,1133600.0,1155e3,1159900.0,1087400.0,1083200.0,1095500.0,1089300.0,1053400.0,1036e3,1032100.0,989200.0,965500.0,947e3,970600.0,1014900.0,1064700.0,1111500.0,1108500.0,1050700.0,1016900.0,964600.0,945400.0,958800.0,1033300.0,1060400.0,1031900.0
3175.0,Philadelphia,Pennsylvania,18,108300.0,108900.0,11e4,110900.0,108200.0,111800.0,114100.0,116800.0,115e3,110900.0,107600.0,101500.0,98800.0,106500.0,109500.0,114800.0,108900.0,115900.0,121300.0,126e3,130800.0,127800.0,124400.0,113600.0,113200.0,116e3,119600.0,120800.0,115500.0,107e3,104400.0,101600.0,111200.0,105500.0,108500.0,104400.0,106300.0,109600.0,108700.0,111800.0,104700.0,106600.0,105600.0,107300.0,104100.0,104300.0,104400.0,101300.0,98700.0,101100.0,106900.0,107500.0,106800.0,109600.0,109600.0,108e3,108e3,111500.0,114800.0,111400.0,105800.0,105900.0,107200.0,113100.0,114200.0,115500.0,115600.0,116900.0,117700.0,118700.0,119500.0,120200.0,122700.0,121300.0,120700.0,118500.0,116100.0,118400.0,117800.0,120800.0,118500.0,118300.0,117900.0,111800.0,112e3,113600.0,119600.0,123800.0,122600.0,121900.0,122900.0,126300.0,125200.0,118600.0,122500.0,123200.0,123900.0,116e3,117100.0,118200.0,120300.0,121100.0,126e3,126100.0,129200.0,128800.0,130800.0,132800.0,133200.0,137900.0,139200.0,144300.0,142400.0,144600.0,144400.0,148100.0,152300.0,154600.0,157800.0,153300.0,148800.0
1510.0,Alameda,California,19,534600.0,512e3,469500.0,442200.0,433700.0,424300.0,409800.0,389e3,367900.0,353400.0,340100.0,337700.0,319700.0,311400.0,303800.0,315700.0,326500.0,332100.0,349400.0,365200.0,379700.0,381400.0,379300.0,383900.0,383700.0,379500.0,381400.0,380600.0,386700.0,380300.0,381600.0,380500.0,380900.0,375400.0,362100.0,362300.0,358700.0,356300.0,343900.0,335900.0,34e4,338700.0,345400.0,345e3,348e3,345600.0,342100.0,345200.0,339e3,343500.0,341200.0,355900.0,372600.0,389900.0,402400.0,409700.0,416500.0,425400.0,431600.0,437800.0,443400.0,450600.0,459200.0,471100.0,488400.0,497500.0,508300.0,512600.0,516900.0,518500.0,520400.0,531700.0,535500.0,539700.0,538500.0,542600.0,549400.0,564200.0,566600.0,565300.0,562700.0,568200.0,572900.0,578300.0,599500.0,617600.0,623200.0,612700.0,610200.0,614800.0,622200.0,628600.0,629900.0,645200.0,651800.0,676200.0,666200.0,665500.0,652500.0,656100.0,655100.0,652200.0,657e3,663600.0,681700.0,687e3,702100.0,728100.0,749400.0,752400.0,720700.0,716100.0,716200.0,726400.0,727800.0,743e3,755e3,770300.0,780900.0,806100.0,811e3
2801.0,Middlesex,Massachusetts,20,37e4,357100.0,350100.0,349600.0,347200.0,350600.0,348800.0,345600.0,334100.0,33e4,335100.0,350100.0,344300.0,339200.0,326800.0,332500.0,334800.0,336600.0,341400.0,336200.0,334500.0,342300.0,357400.0,368100.0,362100.0,356600.0,352100.0,355500.0,359300.0,369700.0,375600.0,368700.0,359500.0,353200.0,361100.0,366100.0,358900.0,347300.0,342500.0,350800.0,355300.0,358100.0,360500.0,356300.0,351700.0,340200.0,351100.0,357800.0,364300.0,361500.0,361200.0,367300.0,366500.0,366900.0,365300.0,365900.0,364400.0,361300.0,367800.0,372400.0,376400.0,376900.0,376700.0,379400.0,377800.0,384e3,387200.0,392300.0,389600.0,388500.0,394800.0,395800.0,398100.0,393300.0,399800.0,400500.0,402800.0,398400.0,399900.0,400300.0,402300.0,402600.0,414400.0,421700.0,424400.0,413600.0,411400.0,410900.0,414100.0,413400.0,413900.0,414400.0,415500.0,419500.0,423400.0,427500.0,427e3,429800.0,430200.0,435600.0,437300.0,440400.0,440400.0,431300.0,433100.0,435500.0,445400.0,448800.0,455700.0,463900.0,466400.0,460100.0,454100.0,458100.0,465300.0,468100.0,464900.0,470300.0,483300.0,496500.0,500500.0
2046.0,Suffolk,New York,21,,,,,,,,,,,,,,,,,,,,,344400.0,346700.0,343e3,346700.0,346400.0,351600.0,348400.0,344e3,340900.0,342600.0,341700.0,346700.0,340800.0,346300.0,345900.0,346300.0,342200.0,333800.0,339200.0,332300.0,333900.0,328300.0,329200.0,328e3,321700.0,327500.0,325200.0,325900.0,323900.0,328400.0,335400.0,342100.0,342500.0,342300.0,329300.0,330700.0,326e3,337300.0,341300.0,348500.0,349e3,346400.0,349800.0,349600.0,348900.0,346300.0,346400.0,348100.0,348400.0,349e3,343600.0,341200.0,339700.0,344900.0,343100.0,342300.0,342400.0,345900.0,343300.0,339300.0,34e4,342900.0,346900.0,350300.0,352700.0,353300.0,350900.0,354e3,351700.0,350100.0,346500.0,346600.0,347300.0,345700.0,345600.0,347100.0,347400.0,347200.0,345900.0,346600.0,35e4,352400.0,354600.0,356400.0,355400.0,356300.0,350300.0,352300.0,355200.0,359500.0,358300.0,352300.0,356e3,358600.0,363700.0,358e3,347e3,337300.0,,,
3017.0,Sacramento,California,22,247900.0,233800.0,220600.0,210700.0,202600.0,197900.0,190100.0,185600.0,177600.0,171900.0,166600.0,161300.0,159300.0,155300.0,157100.0,158700.0,162700.0,166400.0,168800.0,172400.0,173200.0,175500.0,174300.0,171500.0,170900.0,171400.0,173500.0,172700.0,169700.0,167300.0,166200.0,166800.0,167600.0,166900.0,167300.0,162e3,158e3,153e3,151600.0,150300.0,149500.0,151100.0,150800.0,150800.0,152600.0,153700.0,155300.0,155e3,156500.0,155200.0,154e3,154200.0,157100.0,162500.0,168e3,174900.0,182e3,185e3,190400.0,193e3,201100.0,205300.0,212700.0,217800.0,224800.0,228400.0,232500.0,233900.0,237e3,24e4,243400.0,245400.0,244400.0,245600.0,246300.0,248800.0,247500.0,248100.0,250500.0,252600.0,253800.0,254e3,255400.0,259e3,261300.0,263900.0,263500.0,264400.0,265700.0,266700.0,268200.0,270500.0,272500.0,276800.0,279600.0,284300.0,287900.0,29e4,290200.0,290500.0,293200.0,297300.0,298500.0,301900.0,305300.0,306800.0,310600.0,310800.0,316e3,314400.0,316200.0,318e3,323200.0,325300.0,324900.0,326e3,328600.0,331100.0,335900.0,337900.0,342400.0
1252.0,Nassau,New York,23,457400.0,461700.0,473900.0,471200.0,461700.0,462700.0,453100.0,442500.0,425900.0,421300.0,422100.0,412200.0,415300.0,415100.0,418700.0,411900.0,409300.0,404100.0,403300.0,402e3,408300.0,411200.0,413900.0,413500.0,419700.0,427900.0,427200.0,423600.0,412e3,417300.0,415e3,415200.0,414300.0,409400.0,417400.0,412700.0,418500.0,421600.0,413700.0,408800.0,398400.0,403900.0,409500.0,404400.0,399400.0,392500.0,398e3,395400.0,391800.0,392400.0,402200.0,403300.0,400600.0,403200.0,409500.0,404800.0,405600.0,404300.0,411e3,408800.0,409300.0,407300.0,405600.0,406400.0,408200.0,408100.0,410900.0,412200.0,416e3,414500.0,417800.0,415e3,418200.0,418900.0,423500.0,424400.0,427700.0,434900.0,438400.0,435900.0,430100.0,425900.0,426800.0,428900.0,427300.0,436100.0,438300.0,446600.0,435900.0,432500.0,424700.0,429100.0,431600.0,442300.0,445100.0,437e3,439800.0,444200.0,458200.0,453400.0,455100.0,459500.0,462800.0,465400.0,466800.0,471600.0,468e3,468200.0,470100.0,477500.0,485200.0,483400.0,483400.0,485200.0,490100.0,487800.0,488400.0,498500.0,501800.0,,
2993.0,Palm Beach,Florida,24,244600.0,231700.0,218800.0,217100.0,216600.0,219100.0,215500.0,206500.0,196400.0,186100.0,180600.0,171800.0,164200.0,153700.0,146400.0,144600.0,148200.0,153900.0,159600.0,160300.0,159400.0,158300.0,160200.0,160300.0,155900.0,150900.0,148200.0,147900.0,144900.0,142500.0,138100.0,137500.0,136700.0,134700.0,135e3,129900.0,126100.0,12e4,120600.0,119900.0,118400.0,115600.0,113900.0,116300.0,115e3,118700.0,119400.0,122700.0,121700.0,123900.0,125500.0,130300.0,132900.0,135800.0,138600.0,140400.0,146300.0,149e3,159e3,158400.0,158500.0,153800.0,157300.0,161200.0,163e3,165100.0,166300.0,169800.0,173200.0,177500.0,183200.0,182300.0,183800.0,179900.0,180700.0,181700.0,185100.0,185300.0,187300.0,187800.0,193500.0,194e3,197200.0,197600.0,200100.0,201400.0,207300.0,210100.0,210400.0,209700.0,209500.0,211500.0,210300.0,212800.0,212500.0,218100.0,219800.0,222900.0,221700.0,221600.0,224300.0,225900.0,230800.0,232300.0,234800.0,234700.0,239300.0,244500.0,245e3,244300.0,238900.0,240100.0,238e3,240700.0,,,,,,,
