"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369999.5,365000,355000,365531.5,375000,389000,396600,399000,399000,399000,399999,399000,398500,379000,379974.5,399000,4e+05,419900,432500,435000,439000,439000,445000,439000,429950,429970,429900,440000,448600,450000,450000,465000,469888,470000,475000,479000,479000,469000,475000,480000,489900,499000,5e+05,5e+05,510000,519000,519000,520000,525000,510000,510000,525000,530000
"Cook","IL","Chicago","17","031",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000,129900,128000,135000,144900,150000,158900,159900,159900,159900,159900,156500,149900,145000,139900,145000,154900,159000,160000,165000,169900,165000,164900,160000,159900,155000,152900,159900,169000,174000,178700,179900,175000,169900,169900,169900,169000,160000,159900,165000,175000,179900,182500,188990,189000,184900,180000,181500,179000,174900,175000,180000,205000
"Harris","TX","Houston","48","201",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,190000,199000,209999,215000,225000,220000,225000,228500,229000,225000,220000,224000,223900,210000,199900,205000,219500,225000,225000,225000,215000,219000,221900,219900,224999.5,229900,229500,229900,230000
"San Diego","CA","San Diego","06","073",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,309000,318250,317000,325000,329945,324700,329900,343200,349000,339900,329900,333990,329988.5,333990,330450,340000,349000,350000,340000,369000,369500,375000,367950,365000,365000,370000,375000,379000,389000,387500,395000,399000,399949.5,399900,399900,399000,395000,399000,399000,399000,399000,425000,429000,425000,429000,429900,435000,429900,427000,429000,419000,425000
"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000,385000,384000,379000,389000,389000,389000,398000,399000,396400,398794,390000,395000,389000,395000,399900,409000,414700,420000,424900,419999,424800,424900,420000,419900,419900,425000,427000,429900,429900,435000,444950,439900,440000,445900,449900,449000,439900,445000,459900,475000,474900,475000,475000,481250,485000,489900,489900,495000,489000,498000,489000,489000
"Kings","NY","New York","36","047",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705000,720000,725000,756275,750000,715000,771000,722000,750000,745000,795000,825000,839000,799000,802145,772400,774870,799000,795000,799000,813000,819750,815000,835000,821000,823500,799000,799000,799000,825000
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,259900,259000,255000,265000,264900,255500,253000,260000,269000,273900,290000,299000,295000,309000,315000,309450,285000,289500,325000,339000,346000,349000,376000,384900,389000,390000,374999,395000,395000,395000,395000,390000,399000,398000,397500,399000,399000,399900,399118,399900,399000,399500,399900,399000,399000,395000,399900,4e+05,4e+05,409000,405500
"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,159900,152500,139990,149997.5,159500,164450,169900,155000,150000,159000,154900,148000,140000,141900,149500,163990,165794,180950,180000,179900,170000,175000,189275,195000,195000,199000,196250,199999,220000,225000,248900,249000,235000,244000,249000,248900,239900,250000,262500,265000,265000,274900,287000,285000,285000,275337.5,285000,289900,285000,274900,275000,289900,285000
"Queens","NY","New York","36","081",9,289000,295000,290000,299000,290000,289000,279000,268000,269000,275000,269000,269000,260000,259000,260000,253239,255000,252500,252500,259000,258888,259000,255444,258888,259000,255000,254900,252000,254500,253944,250000,249999,249000,249900,259000,259000,258000,259999,259000,259000,259000,250000,249900,249999,255000,250000,258444,259000,259888,265000,269844,269000,269000,269900,269000,259000,269000,269000,268000,265000,269000,269900,269900,268944,275000,289990,289000,298000,299000,299000,325000,329000,359000,375000,375000,379000,359999,369000,389000,389000,388888,388000,399000,399000,399000,399000,425000,432500,448000,439000,429000,429000,425000,422500,425000,4e+05,420000,429000,439450
"Riverside","CA","Riverside","06","065",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,198000,195000,199000,199900,204990,215000,209900,208450,209900,209500,210000,215000,219900,220000,225000,228000,229000,229900,229900,229900,225000,229000,229000,229900,229900,238000,239900,239000,239000,239000,235000,235000,234999,235000,238000,238000,239000,239950,242000,244700,245000,247950,248888,249000,249000,249900,255000,256900,259000,264920,259900,259999
"San Bernardino","CA","Riverside","06","071",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148000,144999,145000,145000,150000,154900,157000,159000,159900,159974.5,164900,160000,159900,159900,167500,165000,170000,169900,169000,169900,174450,179000,179900,179890,180000,180000,180000,179000,179500,179694,185000,187700,189000,189000,189900,189000,189900,193500,189999,199000,199900,199900,215000,215000,219900,219900,219999.5,220000,224900,220000,220000,224900,229250
"Clark","NV","Las Vegas","32","003",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,110000,111800,114900,115900,115000,116900,113942.5,120000,124225,125000,120000,119945,124000,127500,128700,129900,134900,131000,132000,131000,134900,134900,136900,138694,138500,144900,147125,148000,148000,148644,150000,155000,159900,160000,160000,159900,164990,169900,175000,177900,179994.5,184900,189999,190000,199000,199999.5,205000,209000,205000,205000,204900
"King","WA","Seattle","53","033",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265500,265000,250000,260000,269950,275000,270000,285000,285000,285000,289900,280000,269974.5,242527.5,262000,279000,295000,305000,309000,310000,309500,3e+05,310000,310000,305000,299997,309000,324925,330000,349950,359950,350000,365000,359925,370000,374000,368000,366500,366900,389950,4e+05,412500,418888,410000,415000,408944,415000,425000,425000,418000,425000,447000,461000
"Tarrant","TX","Dallas-Fort Worth","48","439",14,,,,,,,,,,,,,,,,,,,,,,,,79500,75000,78000,74900,77000,77000,77500,77250,75000,72000,74700,83750,85900,86000,89000,94900,94000,93500,95000,95000,93400,95000,95000,93200,89900,89700,92247.5,99499,99500,99900,101825,99500,108000,110000,117000,120000,124900,128800,120000,119500,120000,121900,129900,124950,129500,125000,126700,124414.5,119900,119900,120000,134500,130000,129450,129900,142000,136500,140000,140000,140000,140000,139900,149950,159000,162500,169900,165000,155000,146500,159499.5,159500,164250,165000,169700,160000,169900
"Santa Clara","CA","San Jose","06","085",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000,469000,459000,449000,475000,489000,489950,495000,489000,489975,499000,495000,468000,449997.5,449000,479943.5,516499.5,525000,545000,548800,550000,569000,575000,579250,569000,565000,589000,599000,605000,626990,634900,619000,610000,615000,624900,626500,599444,588000,588000,618888,629999,649000,649950,648000,639000,649000,646500,627000,650000,608500,649000,739950,739925
"Broward","FL","Miami-Fort Lauderdale","12","011",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136000,135000,134900,134900,134900,130000,134900,135000,134900,131750,135000,135000,134900,135000,139000,139999,139900,137900,139000,139000,140000,143900,145000,147900,150900,154900,157500,159500,159000,166000,169800,174900,177900,179000,179900,180000,184999,184900,184999.5,189000,189900,189900,194000,192950,189900,193250,195000,195000,199000,199000,199000,199900,2e+05
"Bexar","TX","San Antonio","48","029",17,84900,88200,88200,88200,88200,89900,89900,89000,91999,90000,89900,88200,87945,86500,85000,85500,86500,89000,87950,86900,81600,75450,83900,79900,79900,79900,79900,79900,79500,82000,83000,82000,79947.5,80000,87500,89000,89000,89900,92999,95000,99700,104900,99999,97850,95000,99500,99949.5,105000,101000,1e+05,109150,109900,110000,109900,110000,109925,105000,99500,99900,102000,103000,114700,110000,110000,112500,117500,124900,115000,128000,122700,116900,121000,123500,124900,124900,129900,135000,139000,137987,134616.5,129999,135000,136250,142350,149000,150000,144750,145500,145500,150000,149900,146999,149450,144999,145000,145450,149900,145000,144900
"New York","NY","New York","36","061",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245000,2275000,2350000,2405000,2395000,2429990,2495000,2675000,2645000,2495000,2495000,2390000,2387500,2395000,2449999.5,2450000,2422495,2397500,2450000,2399000,2425000,2395000,2350000,2300000,2340000,2350000,2350000,2325000,2350000,2322000,2340000,2343000,2305000,2425000
"Philadelphia","PA","Philadelphia","42","101",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,169450,179900,199900,199250,187500,187200,199900,2e+05,209900,209900,193450,189800,192250,199000,199999.5,199900,199000,199900,219900,229900,230000,224900,209900,199990,209000,219000,217000,207000,199900,213500,229000,229900,230000,229000,225500,225000,225000,229900,229900,228000,224900,225000,229900,235000,247999,249900,249900,245000,239900,250000,246000,240000,248450,247867.5,272000,296500,289950,284999.5,294700,285000,3e+05,312000,315000,299500,299900,305000,315000
"Alameda","CA","San Francisco","06","001",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329000,336000,368888,379000,388888,389950,399000,399000,399888,399000,399888,399900,396500,388000,370000,399000,410000,428000,459900,459000,469000,468000,469000,450000,448000,434000,448944,470000,496750,499950,519900,5e+05,518000,499950,499000,520000,525000,509000,525000,525000,535000,539888,549999,558888,549000,549894,559450,565000,570000,565000,579000,579000,599000
"Middlesex","MA","Boston","25","017",21,229900,254000,265900,264900,269000,269000,264900,268000,269900,269900,269900,259900,254900,255000,249900,252000,259900,264000,260000,259388.5,258000,249900,239900,224900,238900,239900,249900,259900,264000,259900,249900,249000,244900,249900,264900,254900,254900,269900,279900,289900,299900,299900,299900,289000,289900,298000,289000,289900,295000,310000,309900,299900,309900,314900,299900,299000,304900,308862.5,299900,299900,309000,304950,314949.5,321200,320950,329000,319900,3e+05,3e+05,315000,319900,310000,324000,338250,359900,359900,359000,359900,349900,349999,359999,375000,374900,359999,379000,399900,399900,415000,419900,426450,424900,409000,415000,414900,409999.5,406200,409450,409000,419900
"Suffolk","NY","New York","36","103",22,290000,289000,285000,279000,279000,269000,269000,269000,269000,264900,264937.5,255000,249990,247000,249000,249000,249900,249900,249900,249000,249500,249000,248450,249000,249900,249000,249700,250000,249990,249865,247998,244900,239999,243000,249990,249750,249000,249000,256000,259250,259000,259000,268000,265000,260000,259900,259000,260000,259990,239900,259000,254000,269900,276995,279000,280000,288000,295000,274990,289000,285000,289000,289000,279948,279000,279000,275000,269250,275000,289000,279999,285000,285000,279999,279900,289000,299900,299900,3e+05,299000,309900,308800,304900,299990,299990,299994.5,320000,329000,325000,329995,334500,325000,325000,329000,325000,329000,325000,335000,339900
"Sacramento","CA","Sacramento","06","067",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209949.5,205000,210000,219888,219900,222600,220500,224900,225000,225000,225000,215000,220000,225000,239900,245000,247500,249000,249000,240000,240000,239900,239999,240000,249500,249970,249900
"Bronx","NY","New York","36","005",24,229000,225000,216500,209499.5,2e+05,215000,224000,209000,224461.5,228900,224023,220000,221511.5,209000,224900,219999,225000,219000,219000,199997,190000,199000,195000,184000,195000,199800,2e+05,199000,214913,214913,224900,224900,224900,219500,235000,224900,229900,235000,230000,224900,224900,225000,229999,235000,237000,235000,239000,239000,250000,250000,249900,239000,243000,245000,247000,245000,249000,239000,227000,235000,224000,232250,237750,225550,229500,229250,235000,237250,229000,220000,230000,249700,249000,249000,250000,259995,275000,269999,269000,272499.5,268500,257000,249000,249000,240000,246000,249000,255000,255000,265000,269999,279000,279000,279000,279999.5,280000,275000,271750,269000
"Nassau","NY","New York","36","059",25,357500,352500,349000,349000,349000,349000,349000,348800,349000,339999,329000,335000,329990,319000,329000,319990,315000,309995,299000,299000,299000,299000,289000,284900,285000,269000,279000,285000,279000,275000,269000,269000,265000,259000,274900,269000,279000,288440,279000,295000,298000,299000,289000,289000,285500,289000,289000,279000,280000,280000,279499.5,285000,289000,289000,289900,289000,289999,295000,288000,299000,309888,309000,308000,304900,299000,349000,345000,339499.5,349000,349450,367000,375000,349999.5,379000,375000,389000,369000,379000,369000,379000,388000,398000,399000,409995,409995,399000,399990,399000,409994.5,415000,409000,396555.5,397000,389000,388500,404499.5,395000,386500,399000
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139000,139000,139000,139900,139900,142000,140000,145900,147000,142900,145000,145900,149900,149900,149900,153000,159900,159900,152250,150000,155000,159900,165000,169000,169900,169900,174900,174949.5,175000,179000,179000,179900,179000,179000,179900,182500,179900,179500,179900,184000,185000,189000,188000,185000,189000,189900,189900,189900,195000,194900,197000,198950,199000
"Cuyahoga","OH","Cleveland","39","035",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,74900,74999,74900,77500,79900,79900,79900,79900,79900,79000,74900,73900,69900,70500,71950,71250,74900,75000,77900,74900,74900,74900,74775,70000,69500,69500,69900,74900,79900,85000,84900,84900,84500,84900,84900,83000,79900,79900,83450,85000,89000,92950,93250,93500,94900,95000,93000,95000,94900,99500,99500,99900
"Hillsborough","FL","Tampa","12","057",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,89900,89500,94500,95000,99900,94900,89900,99900,99900,99900,99900,99800,97500,99900,109900,105000,104950,104900,109000,110000,115000,117700,122900,125000,122000,125000,124900,129900,129900,129000,130000,132000,134900,139900,139900,139900,139900,142900,146900,145900,149500,150000,155000,154900,159500,160000,169997.5,170000,171550,169900,169900,169000
"Allegheny","PA","Pittsburgh","42","003",29,71900,79900,83059.5,84900,87950,87925,84900,85000,89500,86950,84900,82400,83000,84949.5,85000,85900,86500,87009.5,89900,84900,85000,83000,85000,84900,84400,84900,88500,89900,89900,88900,85000,84900,79900,80000,89900,89900,89900,94900,97000,98950,99900,99900,99900,97500,96900,94400,89990,89937.5,90000,93500,99000,99900,99900,104900,99900,98700,94900,94900,93900,92000,97250,96950,99500,103000,105900,104999,104999.5,99900,99900,99900,99900,99000,94900,97900,99900,109000,105000,104900,99900,99901.5,1e+05,100450,104900,1e+05,1e+05,102900,109900,114900,115000,119900,119000,119000,119000,117700,115000,109900,114250,117950,120000
"Oakland","MI","Detroit","26","125",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,125000,133900,131250,129900,130000,129900,129900,119900,119700,129950,130000,134900,135450,139000,139900,139900,139900,137700,133000,134900,132400,129900,134900,139900,143000,144950,144900,149700,149900,150000,159000,159900,160000,159900,164375,160000,169900,165000,167950,163000,168400,169900,169900,169900,169999.5,169900,169900,169900
"Franklin","OH","Columbus","39","049",31,93900,94999,96500,98000,97900,96500,94900,95000,98000,90150,82650,79900,69900,78700,80000,82900,87900,88950,85000,85000,79900,69900,72800,67900,72900,74900,79900,82250,89900,89900,88900,83500,79900,82000,84500,89900,89000,90500,90000,93900,94900,95000,97900,94900,94900,93000,90000,90527,89900,91000,92900,99000,99900,109000,108900,102900,99900,99900,95000,90000,94900,96250,102000,105900,113900,114900,114900,109900,112500,109900,107900,104900,105000,114900,119900,124250,120000,120300,122950,122000,124900,124999,127400,124666.5,119900,124900,125000,134900,139650,139900,139900,141000,140000,141900,140000,135000,138950,140000,142900
"Hennepin","MN","Minneapolis-St Paul","27","053",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,166900,163750,174900,175800,184900,185000,180000,179900,179900,179900,179900,179900,174900,175000,174900,184900,189900,195000,197250,199900,199900,199900,190000,189900,189900,194900,197650,199900,2e+05,2e+05,199900,199900,199900,207000,204900,204900,205000,209900,219900,225000,225000,229000,229850,225450,230000,239900,244000,249000,259900,273000,275000,268000
"Orange","FL","Orlando","12","095",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75450,75000,79850,79900,79900,79900,83500,84900,88900,89900,89250,91900,85000,85000,86100,89900,89900,90000,95000,99000,100650,108450,110000,110000,113000,115900,114900,111900,116000,119900,119997.5,119900,121700,120000,125945,125000,127910,125000,126900,129797.5,130000,135000,140000,139900,142000,149900,155000,155000,150000,149900,145500,149900,158900
"Fairfax","VA","Washington","51","059",34,215000,219000,239950,240500,239000,235000,239975,240000,249900,245000,245000,239000,228000,234950,239900,244900,246250,244999.5,235200,239900,239500,235000,229900,225900,225000,230000,235000,244945,251500,257950,256500,252700,255000,255000,264950,264975,269000,275000,280000,285500,289250,284900,286000,293000,294500,289900,279900,275000,279900,289900,291937.5,295000,295000,295000,299000,299900,299999,299900,298450,290625,298300,294999,290499.5,299900,299900,299900,285000,298500,294700,295000,289900,290000,296000,299000,3e+05,305000,3e+05,299999,299960,302500,3e+05,302500,308000,309900,310000,309945,309950,314250,314800,310000,314994.5,309700,309700,310000,309945,309900,305000,310000,315000
"Contra Costa","CA","San Francisco","06","013",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,335000,355000,349000,328000,329000,334950,339000,339450,328000,329000,328944,349000,380000,369000,399000,389000,375000,374900,369475,369950,375000,375000,369900,389000,414999,423000,419900,415000,410000,399000,399950,390000,399000,395000,399000,419500,439950,440000,448500,440000,449000,449900,449850,448000,439000,438000,438000,449500,458000
"Salt Lake","UT","Salt Lake City","49","035",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165250,164900,169900,165000,159900,160000,165900,168500,175000,173900,171000,169900,174450,174900,174900,169500,174000,179900,179900,178950,177000,174950,184900,189900,199900,198000,189950,195000,199700,199900,206000,208500,2e+05,215000,215000,215000,209900,215500,219000,220000,219000,224900,215000,220000,229900,235000,234900,225000,229900,235000,240000,244000,239675,250000,254900,254840
"Travis","TX","Austin","48","453",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,216687,219950,229237.5,224994,225900,249990,249990,259995,249990,249990,252950,255000,260245,268331,278950,278850,281990,285490,282345,285990,287900,275000,280250,260990,260470,268495,273495,289750,295000,288450,275000,275000,277990,283500,304990,298000,315000,313245,299000,314846,309900,302050,337000,348500,350000,364900,353450,359000,349995,354900,359000,369500,369000,359900,350000,369900,355450,369450,369990,369990,365000,369995,383000,375000
"Saint Louis","MO","St. Louis","29","189",38,,,,,,,,,,,,,,,,,,,,,,85000,82700,79900,79950,79900,82600,85000,88000,88700,87500,85500,87900,88000,95000,93300,89900,95000,99800,99900,99500,99900,99900,99000,97900,95000,90900,86900,89000,89900,95500,99900,99900,1e+05,99500,97000,95000,93450,89900,88100,88000,91900,98000,99900,99900,102500,1e+05,99900,94500,95000,89900,84900,84900,85000,90000,104794,1e+05,99949.5,99900,99900,99000,99000,98000,94000,89350,92900,99950,109250,109900,111400,114900,114900,117900,115000,108450,107900,99900,109900,114900
"Montgomery","MD","Washington","24","031",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274900,241000,249900,244975,209947.5,229500,237450,229000,228950,226500,249000,234900,259900,256500,249500,265000,279900,279900,280000,287000,279937.5,275000,275000,290750,289250,289900,264900,278875,3e+05,329500,329700,354900,353945,348990,305000,289000,322445
