"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Collier","FL","Naples","12","021",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192500,190000,165900,152450,149900,131000,148000,149000,144900,150000,159900,150000,150000,150000,149900
"Rockland","NY","New York","36","087",92,218400,222900,219000,210000,2e+05,2e+05,199999.5,195000,199900,195000,194250,189000,189000,187950,194500,185000,179900,150000,149850,153250,150000,149500,161250,159450,157000,159900,159900,150450,159000,149900,149900,149900,149000,149900,155000,152500,150000,149950,155000,150000,139900,147000,147000,149450,150000,149900,149900,148000,139000,149999,149000,149000,150000,150000,155000,149450,150000,136375,142499.5,144950,150000,155000,151900,157500,175000,167000,165000,169450,164900,162500,162500,154950,159999,168900,164000,164900,166950,158000,154900,152500,150000,149900,149450,139900,149000,159900,161250,159000,159000,159000,164995,161500,168500,167750,169450,165000,169900,166250,165000
"Larimer","CO","Fort Collins","08","069",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,179950,179450,179900,195000,190000,194750,219900,189000,207450,219900,229900,225000,229900,229900,229900,225000,237900,237900,230000,242735.5,259900,259900,250235.5,250235.5,259900,240235.5,229900,222000,229900,237500,249000,249000,259900,249120.5,250000,235000,230000,255950
"Rockingham","NH","Boston","33","015",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,149900,156700,142250,149900,149900,149900,149900,139500,145450,159900,155000,155900,158900,150000,155000,159000,155000,144950,154900,164900,155000,155000,149950,155000,157450,154900,169900,185000,187000,189450,199500,213700,197450,175000,174900,193975,196263.5,199000,199900,202500,189900,219000,225000,215000,223950,217450,199500,199000,179000,170000,179900,209900
"Anchorage","AK","Anchorage","02","020",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,132500,128000,139900,133700,127450,125000,119000,124777,130000,129900,138500,118750,132000,127450,129500,136500,135000,138000,142000,138000,133500,136750,143900,135750,138500,136750,129800,128250,127150,129450,137000,124500,134900,127000,131450,129900,125000,121700,118750,114900,117900,118495,125000,129900,117000,117000,110000,107500,114450
"Douglas","CO","Denver","08","035",96,6e+05,599500,625000,599500,599000,599000,599900,649450,637000,6e+05,590000,574900,589800,625000,597500,615000,599500,519950,499450,499999.5,506824,503412,5e+05,450000,463930,470032,478937,470000,519900,470000,479900,556500,553250,649000,670000,639000,579450,634900,670450,652400,649000,617500,635000,657400,690000,650000,647450,627000,545000,604000,609500,668400,661800,725000,745000,705900,7e+05,639000,678000,675000,689950,679975,748200,764975,765000,707500,729950,7e+05,699900,688500,695000,686860,683660,699000,785000,825000,785000,799900,799500,825000,839900,825000,848000,849900,847000,836000,825000,8e+05,8e+05,835000,835000,850000,862500,794000,787000,799000,799450,875000,820000
"Cumberland","ME","Portland","23","005",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264450,245000,239900,239900,204000,237450,239900,229925,224500,193700,225000,245000,230000,254450,259900,282450,249900,240000,250000,249950,275000,265000,262000,257000,252450,270000,255000
"Greene","MO","Springfield","29","077",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51450,54900,54900,54900,59900,59900,59900,59900,51303,49900,48950,45000,39995,43000,44897.5,44897.5,40000,44322.5,47450,53000,58900,53950,48450,45900,43000,44900
"New London","CT","New London","09","011",99,,,125950,121250,117500,119000,120000,119900,119900,121000,119450,109900,109900,109900,109900,105000,112500,119000,119900,119900,115000,109000,109995,112000,109500,103100,99900,109500,104900,99900,99000,110950,119500,110950,119500,124900,109000,106950,125000,138000,129250,125000,119900,120000,125000,120900,114900,114900,109947.5,112500,107400,104900,101200,102500,109900,112500,114900,112500,109000,107500,108700,111250,109900,115000,115000,119900,112500,102900,115900,109950,114950,124450,124900,119900,102500,115999,114500,119500,117000,114900,119500,119500,119900,121000,119500,115000,114000,116950,119500,109900,114900,114900,99900,99900,99900,102950,119000,119000,129900
"Horry","SC","Myrtle Beach","45","051",100,105000,105000,105900,104950,99900,99900,99900,99900,99300,95000,94900,89900,89900,89650,85900,79995,79900,82500,82700,82250,83500,79900,75779,77900,79900,79899,79900,79900,78400,78450,79450,79900,79900,79999,79945,79900,79900,79900,81900,84000,86500,87950,88000,89000,87900,86900,88000,88950,89000,89000,88900,87987,89000,89900,89900,84900,89900,89900,89900,89900,89900,91800,91850,92500,89900,89900,89900,89000,87900,89250,89900,89900,91500,89900,89900,89900,89900,89900,92500,89900,89900,89900,89450,89900,89500,89000,89500,89450,89900,89900,89900,89900,94900,92900,94471,92200,91500,91500,91250
