"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Newport News City","VA","Virginia Beach","51","700",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309900,299900,291950,279450,279900,265000,264900,274200,287500,285000,280000,280000,282450,289000,299900,289450,289000,294000,294000,296500,283900,274450,257950,279000,279900,254400,275000,277000,285000,274950,274000,275000,275000,277000,299400,291900,284900
"Hall","GA","Gainesville","13","139",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398950,399500,404500,382450,365000,365000,399000,399450,373900,352950,329000,359000,364950,365000,375157,359900,375525,375000,369000,389900,387679,384500,379900,368986,394950,394900,389950,366959,366959,390000,4e+05,430751.5,436844,420000,443900,443900,429900,422231,400135,424900,429900,429450,424900,425000,444900,449900,467900,470191.5,478560,464400,478560,476780,508343.5,492000,479700,469204.5,459900,434900,449900,443327,425900,432400,429945,428695
"Cabarrus","NC","Charlotte","37","025",256,304900,299900,299900,299995,300809,305990,309500,3e+05,303395,289999,3e+05,289000,279995,279400,279635.5,289450,288130,296495,299900,309000,294300,299900,280000,284994.5,283220.5,273768.5,276822.5,269900,266647.5,279900,283606,284253,284900,283900,289900,279900,284900,286200,285345,290750,290495,294900,296900,306990,309990,299888,302600,302390,299642,299500,299090,307099.5,310450,317723,320000,319708.5,299800,320000,321205,324950,321315,329945,331875,334097.5,335230,339450,325000,327900,324080,332450,324990,324000,319995,338460,337000,336900,349250,350000,350000,372200,367200,366900,379779.5,362990,374950,362805,364500,368250,369950,369000,365000,364900,362250.5,362595,371990,389400,374900,372490,374900
"Berkeley","SC","Charleston","45","015",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,271440,274990,309900,274565,266494.5,251215,255490,252990,271950,274565,277690,274277.5,271440,274715,274715,284115,280745,277990,275000,269707.5,281733,270400,282490,295295,295295,309490,314585,306900,303445,302165,313244,330990,320000,349985,346990,353642,348412,344856,334045,334045,340000,348990,353990,334374
"Forsyth","GA","Atlanta","13","117",258,449000,450000,449000,439900,427724,419000,404500,399900,379900,381500,359926.5,350000,350000,349900,349900,332950,340900,332450,340900,339900,344900,349900,340000,349900,352260,343769,339900,349950,347000,358450,350000,339900,329900,335450,355500,356500,354900,358750,366200,368900,372900,379900,378500,390400,387952,390900,380900,392900,398363.5,392900,399900,414327.5,415000,415900,404900,413322.5,423612,427500,427900,435000,430900,431990,437182.5,438900,445000,444900,437900,435140,431588,432900,430625,429900,432003,449000,447857,449704.5,459500,464740,449122,449900,447200,445289.5,451400,459990,457990,474900,460000,468096,475000,469450,467508.5,459286,459143,465727,454900,455990,455309,455777.5,459900
"Benton","WA","Kennewick","53","005",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367400,359700,359500,355000,385000,394500,385000,369900,343900,339900,343900,392109,427000,435400,437400,439500,384950,377450,379700,382445,421950,419900,419900,432400,429900,430000,419900,422450,431500,439900,439900,429900,428950,426400,426900,424900,441450,462450
"Hernando","FL","Tampa","12","053",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241000,234900,224500,234950,249900,249950,249950,249900,254900,255945,250990,228823.5,231900,244400,250990,255995,246450,249990,238900,238900,240900,216900,218400,242900,249900,259450,254450,259450,287450,287000,257445,291700,249990,254900,254400,254100,262400,259900,264900,273450,277900,258700,269900,284900,269900,264650,264600,261550,258200,259900,249900,241900,264950
"Montgomery","TN","Clarksville","47","125",261,,,,284900,304000,294500,289000,289000,319900,292450,295000,279900,275000,276900,274950,276900,279900,270000,259000,242950,244000,244900,244900,244900,244900,244000,243900,244450,245000,249900,247400,247400,249900,245000,249900,249900,254900,247450,245000,241200,245000,245000,248050,251000,254900,251000,248650,247750,254900,239900,246050,249450,246050,244900,247200,239950,248950,245500,253950,252322.5,254822.5,254822.5,245500,252400,254745,253550,249900,249900,252287.5,254200,257000,251500,255950,251900,254900,255000,254900,259700,256000,252900,255000,258750,259900,259900,262400,264900,262400,265500,261200,264900,259900,267200,264900,271900,269250,271450,274900,270500,276741
"Monroe","PA","East Stroudsburg","42","089",262,288250,298900,278850,279700,279700,295000,299000,298900,295000,298900,299000,278450,259950,253950,249950,249900,250000,249450,249000,249000,249000,249000,238668.5,242000,236750,229000,229997.5,238924,235000,225000,225000,225000,229900,229450,223311,221500,220000,225000,235000,242500,235444,239900,249000,249900,244900,239900,227000,234500,234500,232450,242900,235000,239000,249770,235000,224900,219450,219000,214900,221900,2e+05,195000,193420,199900,205999.5,199900,209950,214500,220390,219900,214500,180000,190000,170000,199900,205000,229400,228900,254900,239450,259900,249949.5,249999,249999,249900,223567,244949.5,239900,270000,255000,250000,275000,249900,275450,279950,269000,249450,280274,287450
"McLean","IL","Bloomington","17","113",263,,,,,,,,,,,,,,,,337400,346950,333450,329450,329000,329000,339900,329900,329900,327400,322400,319900,334900,334900,339900,324900,295000,319900,319900,319900,319900,314900,314900,324900,315000,329900,329900,335000,337700,337900,334900,334900,333900,329900,329900,334800,334800,329900,326950,324900,329900,341450,340400,338450,337000,343900,359900,359900,364900,367400,367400,367400,378500,362900,368200,352900,360950,354900,359900,349900,362900,378900,354900,357900,375000,372000,364450,359900,356900,353450,353450,343900,344900,349000,347900,352400,345000,343900,342900,339900,339900,339900,329900,332400
