"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Greer","OK",,1759,706,0,-0.00563380281690141,0.014367816091954,2108
2018-03-31,"Bedford City","VA","Lynchburg",1760,1099,-0.000909090909090909,-0.00722673893405601,0.00182315405651778,2089
2018-03-31,"Cotton","OK","Lawton",1761,716,-0.00417246175243394,-0.0110497237569061,-0.0178326474622771,2458
2018-03-31,"Audubon","IA",,1762,903,-0.00769230769230769,-0.0237837837837838,-0.0851063829787234,2589
2018-03-31,"Stewart","GA",,1763,1285,0.00390625,0.00705329153605016,0.0834738617200675,745
2018-03-31,"Harper","KS",,1764,696,0,0.0175438596491228,0,2292
2018-03-31,"Putnam","IL","Ottawa",1765,1153,-0.00173160173160173,0.00523103748910201,0.00963222416812609,2703
2018-03-31,"Bear Lake","ID",,1766,1137,0.00441696113074205,-0.00611888111888112,0.0215633423180593,1537
2018-03-31,"Morris","KS",,1767,808,0.00248138957816377,0.00748129675810474,-0.00369913686806412,2212
2018-03-31,"Haskell","TX",,1768,1004,-0.00099502487562189,0,0.0224032586558045,2292
2018-03-31,"Crowley","CO",,1769,1066,-0.00280636108512629,-0.00187265917602996,0.029951690821256,849
2018-03-31,"Lander","NV",,1770,1213,0.00497100248550124,0.00747508305647841,0.0763087843833185,581
2018-03-31,"Cherry","NE",,1771,970,0.00518134715025907,-0.0081799591002045,-0.00308324768756423,697
2018-03-31,"Broadwater","MT",,1772,1001,0.001,-0.00792864222001982,-0.0402684563758389,1042
2018-03-31,"Gilpin","CO","Denver",1773,1745,-0.00456360524814604,-0.00626423690205011,-0.000572737686139748,3525
2018-03-31,"Wheeler","TX",,1774,1182,0.00169491525423729,0.00681431005110733,0.0102564102564103,2001
2018-03-31,"Lincoln","NV",,1775,1163,0.00345125107851596,0.0166083916083916,0.0689338235294118,1152
2018-03-31,"Toole","MT",,1776,1062,0.00568181818181818,-0.00932835820895522,-0.0336669699727025,1450
2018-03-31,"Delta","TX",,1777,1155,-0.00516795865633075,-0.000865051903114187,0.0149384885764499,1834
2018-03-31,"Carlisle","KY",,1778,838,0.00600240096038415,0.00721153846153846,0.00600240096038415,1023
2018-03-31,"Hickman","KY",,1779,851,0.00235571260306243,0.00235571260306243,0.00235571260306243,1357
2018-03-31,"Hot Springs","WY",,1780,952,0.0116896918172157,0.0427163198247536,-0.047047047047047,1769
2018-03-31,"Musselshell","MT",,1781,928,0.00107874865156419,-0.00107642626480086,-0.0221285563751317,1189
2018-03-31,"Stafford","KS",,1782,666,-0.00149925037481259,0.00301204819277108,-0.0333817126269956,1492
2018-03-31,"Ouray","CO",,1783,1838,0,-0.0139484978540773,-0.0118279569892473,2454
2018-03-31,"Crane","TX",,1784,1078,0,0.0286259541984733,0.0179414542020774,1219
2018-03-31,"Mineral","MT",,1785,1072,0.00280636108512629,-0.0402864816472695,-0.0579964850615114,908
2018-03-31,"Lamoure","ND",,1786,869,0.0175644028103044,0.0432172869147659,0.198620689655172,569
2018-03-31,"Adams","IA",,1787,769,-0.0166240409207161,-0.071256038647343,-0.105813953488372,1670
2018-03-31,"Storey","NV","Reno",1788,1476,0.00682128240109141,0.00888585099111415,0.0813186813186813,1210
2018-03-31,"Wahkiakum","WA",,1789,1544,0.0032488628979857,0.0032488628979857,0.0819901892081289,1547
2018-03-31,"Norton City","VA","Big Stone Gap",1790,1044,0.00191938579654511,0.000958772770853308,0.069672131147541,706
2018-03-31,"Nance","NE",,1791,958,0.00419287211740042,0,0.0159066808059385,1476
2018-03-31,"Kinney","TX",,1792,1034,-0.00385356454720617,-0.000966183574879227,0.035035035035035,898
2018-03-31,"Traverse","MN",,1793,1061,0.00473484848484848,-0.0130232558139535,0.0331061343719572,1181
2018-03-31,"Emmons","ND",,1794,903,-0.0131147540983607,-0.0869565217391304,-0.101492537313433,750
2018-03-31,"Shackelford","TX",,1795,1004,0,0.0213631739572737,0.0414937759336099,1043
2018-03-31,"Real","TX",,1796,1214,0.00165016501650165,0.016750418760469,-0.000823045267489712,536
2018-03-31,"Rush","KS",,1797,689,-0.00433526011560694,0.0043731778425656,-0.0240793201133144,1295
2018-03-31,"Harmon","OK",,1798,669,0,-0.0161764705882353,-0.0304347826086957,1033
2018-03-31,"Webster","GA",,1799,1089,-0.000917431192660551,0.000919117647058823,0.0655577299412916,438
2018-03-31,"Hamilton","KS",,1800,771,-0.00387596899224806,0.0144736842105263,0.0158102766798419,644
2018-03-31,"Quitman","GA",,1801,905,-0.00767543859649123,-0.00767543859649123,0.0342857142857143,711
2018-03-31,"Dickens","TX",,1802,1021,0.00492125984251968,0.0251004016064257,0.0240722166499498,657
2018-03-31,"Eddy","ND",,1803,893,0.00676437429537768,0.0113250283125708,0.139030612244898,653
2018-03-31,"Gilliam","OR",,1804,1241,0.0040453074433657,0.0130612244897959,0.0689061154177433,805
2018-03-31,"Taliaferro","GA",,1805,1042,-0.000958772770853308,0.00579150579150579,0.0535894843276036,444
