"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Broward","FL","Miami-Fort Lauderdale","12","011",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,219900,215000,214900,215000,209900,209900,219000,214900,210000,214000,214900,209500,206000,210000,220000,232000,225000,224900,229900,245000,249000,254500,252000,249900,249900,249000,248000,245000,260000,265000,269900,275000,276432,279950,279990,280000,278949.5,274999.5,279000,280000,288500,295000,298000,299000,295000,299000,290000,295000,289000,288990,291500,295000
"Bexar","TX","San Antonio","48","029",18,145000,148042,149000,149900,149900,151319,149962.5,149900,157195,155900,149900,149000,149500,149900,150990,154900,158250,159500,157500,154777,149000,147900,142500,139500,140000,139990,142995,144250,145000,149900,148997,149000,148000,150000,166162,166990,169000,174990,178900,180000,183900,187408,186500,188500,189999.5,195000,192397,196990,197401.5,204000,208000,210000,219000,212000,210000,219000,214500,209950,213000,219900,223000,229000,225000,236000,235990,240990,246990,247000,249900,243990,244990,247990,249000,235000,240000,242000,239900,243900,244900,240500,238500,243995,240166.5,235000,239727.5,244900,250000,257580,258611,259925,259000,255667,259500,249000,247700,247990,245500,244671,241990
"New York","NY","New York","36","061",19,,,,,,,,,,,,,,,,,,,,,,,,,,,959000,976000,995000,995000,960000,949000,979000,990000,1100000,1125000,1100000,1100000,1197500,1200000,1200000,1250000,1240000,1290000,1282000,1325000,1395000,1395000,1450000,1425000,1425000,1445000,1500000,1500000,1595000,1575000,1635000,1700000,1729500,1795000,1825000,1850000,1850000,1895000,1950000,1925000,1925000,1975000,2100000,2119995,2199000,2250000,2450000,2350000,2195000,2250000,2125000,2100000,2088000,2095000,2086500,2100000,2100000,2100000,2095000,2130000,2100000,2100000,2050000,2050000,2e+06,1995000,1985000,1995000,1995000,1995000,1990000,1695000,1625000
"Philadelphia","PA","Philadelphia","42","101",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,139900,139000,139900,149900,159000,159000,159000,150000,149000,149000,149000,143900,130000,135000,142000,149900,159900,162000,159900,155000,150000,150000,150000,150000,144900,140000,143250,149900,159000,160000,162000,159900,155000,155900,159900,155700,150000,155000,159000,169900,180000,185000,185000,185000,180000,189900,199250,195000,189699.5,185000,189900,198000
"Alameda","CA","San Francisco","06","001",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499950,510000,515000,529888,545000,569000,589450,598000,590000,580000,569925,575000,539000,525000,538000,598000,619000,625000,649900,651250,650000,649000,649000,649925,649000,649000,639938.5,649900,689000,699997,714777,7e+05,699988,699000,699000,699000,698000,684950,699000,718996.5,744250,749000,768000,752995,749950,750000,755000,759000,759450,749950,749000,759000,795000
"Middlesex","MA","Boston","25","017",22,309924,334900,339900,344500,339900,342900,339000,334900,339900,341950,339000,325000,325000,329900,339000,349900,359900,359900,349900,347000,349000,339900,320000,299900,309000,319900,337500,349900,354900,349900,339900,329900,335000,339250,369900,364900,361137.5,374900,389000,399000,399900,409900,4e+05,389900,399900,399991,399900,389900,389900,404995,419000,429900,439900,439000,429000,419900,429900,434900,430000,425000,429000,429900,449900,459900,469900,469900,459900,449000,450000,452000,450000,449900,459000,475000,489900,499900,499900,499900,499000,489900,499900,499900,499900,5e+05,5e+05,525000,549900,550000,554900,559000,549900,539900,549000,549900,549900,549900,544700,549900,569000
"Suffolk","NY","New York","36","103",23,379990,379000,379990,379990,394995,387000,379000,369990,369990,350000,349000,339000,329000,324900,330000,338876,339900,339990,349000,345000,345000,349000,345000,339000,349000,349000,349000,349500,349000,339899,339000,330000,329000,335990,388444,382500,379900,388638.5,394999.5,394990,399000,399000,399500,399900,410990,413600,419000,419000,425000,389000,419000,424000,429000,429900,429999.5,435000,439900,449900,429000,449990,436500,439000,429990,429000,435000,439000,439000,439000,439000,439000,439000,439000,439990,439000,439990,446749.5,449000,449000,453000,450000,460000,465000,469000,469000,461825,479000,479000,485000,489000,499000,489990,489500,499000,499000,499000,499000,489500,499000,489000
"Sacramento","CA","Sacramento","06","067",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297000,299000,299950,310000,310000,309954,309000,309000,314100,314500,311500,317500,315000,319950,325000,329900,329900,330000,330000,329000,328161,325000,323000,320000,324900,335000,347700,345000,344912.5,346900,349000,349500,349500,349000,348000,349900,354900,359000
"Bronx","NY","New York","36","005",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318250,318250,349021,369000,369000,359000,3e+05,308000,329000,335000,349000,329000,329000,349000,329000,350000,355000,335000,350000,379000,379000,375000,359000,340000,325000,329000,329000,325000,329000,319000,344450,349000,349000,369000,373700,358000,349999,369000,375000,360000,329000,319900,319000,320000,325000,329000,325000,329000,329000,329000,309900,3e+05,320000
"Nassau","NY","New York","36","059",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399000,399000,389000,379000,369900,359999.5,420000,419000,419000,429000,429000,440000,449000,449000,449000,445450,449000,439900,449000,445000,440000,449000,449000,459388.5,469999,476995,475000,469000,469000,468000,459000,465000,469990,469990,475000,479000,489000,499000,499000,499000,499000,499000,499000,498000,498000,499000,5e+05,525000,529000,539000,545000,539000,539000,540000,545000,539000,529000,529000,539000,549959,575000,579000,574999,569000,569000,569000,569000,565000,550000,569000,576000
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,267525,269000,275000,274500,275000,275000,279900,279000,279000,275000,275000,277500,278000,279000,282750,289000,279900,277000,280000,286000,289000,290000,295000,299000,299000,299900,3e+05,304900,314000,315000,319000,315945,315000,320000,325000,324900,320000,324000,325000,329900,338000,339000,339000,340000,339000,345000,339900,344900,339999,342500,344970,340000
"Cuyahoga","OH","Cleveland","39","035",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,99900,99900,102900,109900,114000,116000,119000,117000,115000,110000,109900,105950,99900,103500,109500,112000,115000,117900,119000,115000,114900,113000,110000,109900,108000,105000,109900,117400,119900,124900,125000,124900,122900,121000,119900,118000,114900,114900,116325,124900,128500,134900,135000,136900,135000,135000,134900,129900,126700,127900,129900,135000
"Hillsborough","FL","Tampa","12","057",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189990,189000,187000,192000,194945,199000,194000,179900,2e+05,2e+05,203615,201990,201675,197990,204900,214885,215000,210990,214900,215195,217000,228990,229990,234900,236990,234900,235000,230000,235000,239900,235000,235000,235000,229900,229900,230000,229900,229000,234900,239900,241999,248000,250000,250000,250000,249900,255000,250000,252900,253990,250990,254900,259000
