"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Saint Joseph","IN","South Bend",238,980,-0.00203665987780041,-0.0335305719921105,0.0663764961915125,98807
2018-03-31,"Chatham","GA","Savannah",239,1269,0.000788643533123028,-0.00392464678178964,0.0308692120227457,86084
2018-03-31,"Ottawa","MI","Grand Rapids",240,1400,-0.00779588944011339,-0.029126213592233,0.003584229390681,81983
2018-03-31,"Rutherford","TN","Nashville",241,1395,0,0.0101375814627082,0.0302806499261448,93508
2018-03-31,"Lexington","SC","Columbia",242,1188,0.0008424599831508,0.00677966101694915,0.0102040816326531,77795
2018-03-31,"Santa Cruz","CA","Santa Cruz",243,3063,0,0.00426229508196721,0.0347972972972973,57096
2018-03-31,"Clayton","GA","Atlanta",244,944,0.00212314225053079,0.00639658848614072,0.0547486033519553,84003
2018-03-31,"Merced","CA","Merced",245,1292,0.0046656298600311,0.0101641907740422,0.0757701915070774,54302
2018-03-31,"Cleveland","OK","Oklahoma City",246,1164,-0.00171526586620926,-0.00597779675491033,-0.0308076602830974,97543
2018-03-31,"Caddo","LA","Shreveport",247,904,-0.00330760749724366,-0.00110497237569061,0,87521
2018-03-31,"Weld","CO","Greeley",248,1650,0.00548446069469835,0.0122699386503067,0.0383889238514789,83958
2018-03-31,"Marin","CA","San Francisco",249,4425,0.001584427342689,0.00431230140717204,0.0285913528591353,75784
2018-03-31,"Jefferson","TX","Beaumont",250,1144,0.0132860938883968,0.04,0.0691588785046729,79916
2018-03-31,"Thurston","WA","Olympia",251,1643,0.00489296636085627,0.00735744941753525,0.0634304207119741,83179
2018-03-31,"Kitsap","WA","Bremerton",252,1776,0.00282326369282891,0.011965811965812,0.0471698113207547,76900
2018-03-31,"Kalamazoo","MI","Kalamazoo",253,1284,0,0.003125,0.00469483568075117,90038
2018-03-31,"Webb","TX","Laredo",254,1130,-0.00176678445229682,0.00444444444444444,0.0161870503597122,56093
2018-03-31,"Brown","WI","Green Bay",255,1150,0.0105448154657293,0.00524475524475524,0.0416666666666667,82245
2018-03-31,"Alachua","FL","Gainesville",256,1295,0.00154679040989946,0.00621600621600622,0.00935307872174591,64919
2018-03-31,"Hinds","MS","Jackson",257,922,-0.00108342361863489,0.00985761226725082,0.0501138952164009,78309
2018-03-31,"Harford","MD","Baltimore",258,1687,-0.00295508274231678,-0.00118413262285376,0.0193353474320242,92579
