"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Cumberland","TN","Crossville","47","035",345,,,,,,94950,94950,94900,95000,85000,84200,84200,89450,89900,94000,89900,87000,87000,89900,91000,102450,112500,121000,114000,114000,105000,122000,116500,115000,110000,97750,1e+05,1e+05,87500,95950,84900,78750,78750,82200,82200,81500,84900,86950,86950,99500,89500,86950,89000,79500,77000,79500,89900,89950,89450,90450,90450,89000,88250,88250,87500,77000,87500,87250,88250,99900,98750,102450,98750,94900,99450,99450,96950,93700,89000,82900,85500,88900,88950,82900,82500,75900,69900,74700,72700,76900,78400,79000,84450,84450,89900,89000,94500,88900,94200,94200,99700,99900,98500,88900
"Walton","FL","Crestview-Fort Walton Beach-Destin","12","131",346,385000,369950,359000,350000,349000,342500,349000,385000,359000,324950,330000,329000,330000,349000,350000,359500,359000,360000,365000,365000,368000,374900,360000,369000,349000,340000,330000,320000,310000,325000,325000,325000,325000,338250,369000,375000,385000,379000,360000,370000,355000,354750,364000,359000,349900,348250,340000,349900,362200,385000,394000,379000,375000,374900,369000,355000,365900,361200,365900,375000,379925,379000,385000,375000,379000,379000,385000,378000,386000,377950,374000,370000,377000,374900,388000,386500,375000,389000,391950,389450,379000,379000,379900,379900,375000,410000,399000,399900,410000,415000,409000,405000,398500,399900,399000,395000,389900,389450,375000
"Taney","MO","Branson","29","213",347,,,,,,,,,,,,,,,,102500,104900,99900,99725,99500,99250,99500,99000,94900,98900,96900,96950,94900,98900,96450,99200,94900,96500,94500,89900,99900,99950,98000,91500,89900,89000,89900,89900,89900,89000,89000,88000,88000,98800,99900,99650,98500,98650,107900,107900,106450,109900,99000,99900,97950,107500,107750,108000,114900,104950,109950,110000,108500,107900,105000,105000,99900,106000,99900,1e+05,99900,99900,97000,99900,99900,98500,99900,99950,99900,103000,105000,99500,99500,99000,99900,99900,94000,95000,93750,94900,94900,94900,99500,104000
"Worcester","MD","Salisbury","24","047",348,329000,329000,328000,319900,319000,319900,309999,299900,299999,299900,299900,299000,299000,299000,299000,298900,299000,298500,295000,289900,294900,289900,285000,280000,279000,277900,274900,269000,269500,269900,269250,269250,267000,269000,269000,265000,260000,259900,259900,259900,259000,259900,259900,259900,260000,259900,259900,264900,260000,268000,269450,265000,269700,268742,265000,261950,265000,264900,267500,266250,259900,259900,259900,259900,259900,261450,259950,255000,250000,256450,255000,259000,258400,259000,258400,264500,269900,265000,264900,259900,259900,264500,269000,269900,269950,275000,274900,275000,279900,279900,279900,289000,284500,284900,285250,285500,284900,279000,275000
"La Plata","CO","Durango","08","067",349,283450,279900,255000,237000,237450,217000,216000,212500,201100,196000,197500,196500,195000,190000,190000,190000,190000,190000,189000,185000,184950,180500,184900,169700,167987.5,166000,165500,165000,169950,169900,169900,169900,169900,169900,177000,179900,184900,185000,189500,179900,184900,167750,169900,169200,169900,169900,179450,188000,189000,196250,193750,189000,198000,198000,210000,199000,198500,189900,219000,229000,199000,203000,210500,206000,225000,225000,219900,224900,229900,239900,239900,246950,249450,244900,240400,244900,239950,250000,245000,259900,259900,262450,272749.5,275500,254950,246000,255000,239500,239750,225000,229500,229700,229500,225000,229900,230950,229450,221450,223950
"Watauga","NC","Boone","37","189",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,239900,229000,229450,228750,224200,228750,224900,224900,228500,228500,228500,229000,229000,225000,199000,194200,184950,179900,175000,179000,169000,179000,177000,169499.5,179900,175000,192000,199900,219500,215000,199000,199900,204950,199900,199450,199900
"Loudon","TN","Knoxville","47","105",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248700,227900,229900,219900,227900,252400,252449.5,250000,259900,269900,299900,259000,235000,259000,230000,230000,249900,259000,279500,279700,279900,279900,274900,259900,269900,261150,266700,267400,267400,269900
"Carroll","NH",,"33","003",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262000,254950,250000,249000,219900,202400,209900,225000,250000,222500,214950,204450,224900,226900
"Warren","IA","Des Moines","19","181",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,241400,238900,225000,232500,196200,201400,196200,193900,193900,214950,209900,214900,225900
"Iron","UT","Cedar City","49","021",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,109000,98449.5,102499.5,91900,89900,89900,89500,89000,89700,89900,89500,96950,96750,99000,99450,110900,124900,119950,113000,104900,109900,124900,110000,113250,119450,119900,110000,98950
