"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","06","037",1,94318,93934,93613,93256,92675,92178,92096,92100,92110,92324,92517,92502,92610,92506,92087,92140,92624,93096,93620,94534,96003,97793,99136,99961,100400,100745,101010,101286,101990,102860,103556,104101,104699,105368,106473,107551,108704,110137,111736,113059,113997,114865,115871,117021,118521,120053,121339,122570,123933,125278,126677,127834,129013,130337,131564,132631,133694,134658,135923,137458,139004,140480,142001,143420,144754,146211,147987,149840,151749,154064,156475,158875,161443,164250,167248,170530,173668,176746,180104,183868,187411,190451,193559,196985,200608,204188,207949,212340,217408,222277,227238,232876,239079,245467,251989,258951,266948,275545,283857,291937,300467,309027,316366,322131,326799,331449,336415,341398,345218,349086,353921,359160,363722,368576,373526,377950,382271,385943,388842,391938,394946,397292,399143,399598,398089,396046,394094,392621,391389,390259,388115,385741,383279,380414,377138,373017,367942,363065,358461,353349,348685,344632,339906,333549,326572,319673,312800,306903,302614,299460,296576,293997,291555,289105,286435,283424,279685,275461,272546,271717,271232,270353,269672,268322,266245,264610,263203,261670,261445,261472,259975,257271,255619,253743,251534,249692,248610,246867,244930,243260,241270,238954,237117,235218,232306,229237,226781,224729,223051,222393,222243,221549,221972,224267,226427,227987,230222,232385,234273,237347,240945,244183,248453,254486,260269,265532,271144,277247,282772,287528,291666,295079,297172,298519,300636,304171,307767,310802,313783,316121,316965,317952,319704,321388,323224,325919,329049,332188,335013,337034,338785,340299,341353,342918,345537,348538,351739,354932,356982,358762,360763,363399,366032,368947,372868,377805,381479,384687,388593,391902,394217,396596,398997,400992,402898,405539,409510,414154,418668,423082,427193,431865,436397,439608
139,"Cook","IL","Chicago","17","031",2,101684,103455,105269,106435,106239,104963,103370,101727,100424,99214,97772,96212,95214,94815,94632,93979,92834,90636,89007,89226,91311,93845,96236,98050,99501,100393,100763,101629,103649,106716,109634,111972,113673,114370,114057,113271,112407,112183,112944,113557,113855,114519,115624,116576,117840,119622,121125,122033,123308,124806,125589,125861,126364,127498,128778,129574,130248,131034,131641,132438,133455,134085,134702,135779,136856,138033,139303,140396,141366,142519,143562,144578,145682,146717,147926,149585,151181,152299,152962,153654,154338,155496,156900,158106,159008,160063,160894,161762,163226,165014,166309,167453,168921,170209,171281,172688,174329,176094,178011,179872,181804,183806,185983,188253,190242,191837,193667,195446,196952,198222,199878,201832,203719,205296,207479,209384,210532,211363,212827,214436,215760,216229,216415,216568,216360,215934,215389,214637,214004,213896,213585,212624,211387,210136,208837,207730,206908,206100,205377,204446,203669,202501,200566,198536,197294,196134,194874,192925,190247,187418,184916,182347,179582,176872,173969,170521,166752,163024,159144,155234,152014,149458,146845,144721,143502,142473,141364,140880,139946,138998,138093,136931,135152,133751,131897,129676,127378,125820,124387,122452,120339,118494,116893,115726,114468,113038,111814,110222,108454,106687,105239,103941,102776,101498,100483,99505,98538,97150,95982,96309,97140,97575,98105,99503,101415,103484,105267,107171,109426,111911,114209,115652,115893,115363,114778,114782,115598,116797,118115,119723,121289,121542,121400,122316,124701,126844,128136,128734,128940,128798,128905,129076,129284,130710,132211,132612,132909,134208,136206,137299,138374,140206,142350,143294,144445,145170,146057,146383,145996,145846,146024,146512,147548,148544,148531,148982,149733,150973,152446,153851,154619,155665,157437,159138
1090,"Harris","TX","Houston","48","201",3,49147,49293,49188,49150,49360,49797,50383,50707,50476,50314,50210,49715,49083,48845,48752,48444,47699,47118,47075,47059,46815,46904,47853,49521,51016,51983,53089,54591,56048,57193,57735,58266,59095,60025,60633,60968,61202,61439,61297,60661,60118,59692,59109,58457,57941,57537,57524,57313,56644,56022,55829,55689,55822,56041,56265,56515,56721,56822,56610,56120,55579,55349,55149,55058,54944,55172,55486,55535,55289,55216,54972,54956,55401,55818,56375,57248,57595,57365,57647,58025,58428,58727,58940,58819,58473,58126,58011,58206,58650,58810,58264,58044,58360,58333,58664,59676,60943,61830,62191,62140,62397,62808,62958,63067,63204,63712,64255,64674,64842,64936,64937,64853,64659,64480,64469,64778,65261,65668,65496,65112,65060,65304,65504,65490,65423,65496,65985,66352,66623,66561,66202,66099,66567,66590,65976,65325,65066,65353,66069,66287,65640,64537,63869,63337,62556,62230,62752,63322,63634,64335,65052,65529,65861,66243,66588,67036,67499,67767,68121,67999,67258,66328,65067,63246,62087,62078,63355,64615,64389,63018,62055,61888,62406,62616,62807,63473,63496,62958,62434,61915,61718,62449,62885,63218,64133,65524,66912,67265,68127,70165,69323,66992,66894,67246,66911,69373,70681,68557,65577,65624,66583,66561,67503,69179,69211,68896,68899,66835,65965,65475,65238,65759,66424,65734,65137,64690,64443,65229,66079,66120,65525,66093,66632,67425,68348,69459,70804,72385,73693,75036,76148,76109,75433,76563,78452,78676,78835,79634,79931,81233,82766,82877,84417,88064,91185,92687,93293,92834,91255,89796,89433,89559,90926,93045,92801,89277,86397,86852,89390,89907,89133,89620,90703,91286
2841,"San Diego","CA","San Diego","06","073",4,78125,77366,76683,75927,75198,74669,74380,74085,74199,74537,74800,75095,75615,75726,75826,76218,76735,77258,77951,78767,79958,81319,82194,82768,83491,84493,85369,86010,86838,87948,88966,90042,91079,91936,92714,93264,93701,94450,95492,96521,97602,98717,100139,102055,104246,106537,108947,111438,113798,116078,118565,121391,124029,126388,128644,130768,132489,133813,135534,138100,140806,142816,144239,145960,148180,150362,152471,154984,157768,160549,163410,166364,169494,172571,175785,179343,182862,186107,189613,193650,197739,201242,203767,206227,209250,212681,216593,221216,226287,231476,236510,239918,243538,249898,257673,264160,270355,278118,286567,293268,298249,303321,307338,309955,311655,312135,312607,314047,314852,314460,313947,312772,311050,309417,307809,306113,305154,304419,303362,302419,301883,300635,298157,294666,291248,288613,286724,284973,283024,281354,279093,275663,272207,269584,266875,264180,261217,257890,254863,252670,250258,246248,241390,237000,232550,227942,223932,220212,216551,213275,210210,207353,204938,202636,199798,196207,192262,188206,184902,183769,183736,183233,182577,182037,180646,179550,179377,179794,180073,179890,179634,179383,179045,178305,177256,175715,173983,172128,170618,169247,168223,167272,165173,162647,160530,158283,156119,154753,154346,154606,155080,155809,157258,159257,160998,161522,162066,164200,166650,169035,171126,172499,174496,178359,182425,186733,192123,197887,202911,206821,210342,213648,216974,220836,224625,226722,227662,228694,230087,231479,232245,232669,233489,234299,235192,236783,238829,240047,241012,242503,244328,245054,245442,246354,246934,247506,250135,253366,254727,255875,257846,258949,259691,262263,265649,268348,271677,276107,279194,280529,281992,285096,289344,293626,296863,299576,302196,305400,308877,312180,315758,319966,323611,326091
1286,"Orange","CA","Los Angeles-Long Beach-Anaheim","06","059",5,86419,86187,85751,85301,85073,85257,85769,86332,86975,87237,86913,86538,86468,86505,86734,86997,87305,87682,88091,88636,89633,91002,92547,93908,95259,97065,99274,101529,103497,105391,107218,108458,109190,110093,111087,112100,113078,113623,113833,114020,114320,114908,115923,117297,118734,120119,121579,123056,124540,126144,127641,129160,130839,132412,133926,135845,137901,139723,141340,142928,144606,146098,147326,148752,150734,153027,155427,157714,159943,162137,164307,166475,168623,171295,175038,179042,182371,185315,188459,192007,195769,199591,203245,206874,210939,215209,218816,222791,227649,232514,237639,242800,247987,254195,261452,268222,275976,285834,296403,304297,309355,313231,316247,319165,323473,327052,329247,331951,334064,333168,332215,333811,337097,340199,342348,344394,346848,348931,350191,352325,353755,353730,352842,351926,350850,350339,348555,344614,340647,338566,337193,335407,332566,328901,324990,320534,315052,310287,307565,304550,299035,292879,287407,281038,275094,271361,267559,262269,257510,254025,250987,248311,245490,242226,238311,233942,229347,224732,220849,218175,216180,213787,211949,211344,211746,211599,211247,210780,210659,210959,211328,211134,210926,210173,207959,204776,201691,199396,197894,196900,195893,193986,191063,188721,187345,186040,184829,184480,184695,184244,182804,181584,180268,179212,179183,180461,181547,182828,184055,185103,186660,189823,194599,200652,207753,215272,223649,231500,237378,241447,245700,249536,252713,255728,258730,261098,263777,265832,266393,266118,266476,267979,270613,273631,275065,275842,277246,278692,279387,280666,282341,283852,285822,288031,289447,291098,293705,295732,296566,297742,299105,300166,301261,302571,303551,304715,306185,307576,309222,311293,313371,315704,318029,320334,322606,324915,327081,329523,332898,337309,341231,344232,347034,349513
2964,"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",6,60060,60194,60344,60378,60292,60200,60351,60580,60705,60798,60908,60916,60945,61007,60915,60804,60880,61099,61227,61405,61782,62199,62420,62665,62995,63101,62923,62870,63140,63467,63730,64069,64527,64918,65133,65227,65335,65554,65911,66327,66573,66662,66867,67205,67543,68088,68915,69634,70074,70458,70940,71393,71685,71885,72293,72919,73610,74398,75110,75645,76327,77297,78361,79530,80765,82016,83288,84566,85853,87194,88593,90023,91594,93386,95284,96970,98567,100069,101403,102769,104460,106208,108354,111311,114145,116119,117854,119641,121454,123694,126198,128189,130216,132667,135181,137204,139276,141725,144571,147599,150876,154388,157975,161964,166397,170684,174316,177221,180585,185227,190324,195024,199789,204663,208840,211743,213835,215700,218037,221469,225192,227758,229371,230610,231277,230760,229681,229052,228885,229202,229204,227806,225334,223153,220727,217800,214071,210230,206445,202860,198102,191783,184860,179420,173738,166682,160754,157023,153159,148587,144231,139828,135575,131624,127715,123400,118996,114599,110650,107329,104844,103269,101929,99855,97782,96741,95504,93645,92438,91823,90610,88936,87290,85894,85263,85370,85216,84656,84480,84757,85242,86101,86711,86582,86617,86974,87130,87483,88526,89526,90779,92409,94172,96114,98086,99834,101882,103683,104788,106538,109045,111176,113217,115712,117854,119799,122144,124789,126936,128721,130135,131341,133083,135832,138399,140040,141538,143134,144928,146893,149047,150933,152604,154291,155593,156245,156699,157552,158470,159663,161101,162389,163217,164144,165638,166376,165800,165491,167070,169263,170636,171176,172073,173802,175246,176126,177820,180030,181637,182518,182653,182293,182657,183413,184025,184247,184277,184745,185417,185447,185361,185466,185073,184415
978,"Dallas","TX","Dallas-Fort Worth","48","113",7,52927,53497,52964,52206,51707,51888,51884,51560,50982,50917,50868,50701,50570,50433,50554,51002,51549,51793,51780,51951,52400,52370,52218,52332,52563,53003,53831,54511,54876,55132,55569,56003,56166,56351,56636,56835,56842,56817,56833,56715,56475,56187,55934,55813,56028,56404,56775,56741,56675,56963,57479,57928,58324,58481,58450,58682,59348,59652,59412,59515,60033,60084,60019,60188,60127,60229,60852,61154,60768,60481,60195,59581,58564,58024,58197,58536,58624,59022,59568,59823,59613,59643,60112,60627,60541,60314,60187,60172,60266,60468,60892,61239,61605,62227,63176,64259,65351,65790,65337,65067,65375,65503,65154,65100,65599,65905,66155,66363,67063,67814,68575,68879,69099,69075,69088,69186,69414,69601,69806,69993,70269,70673,70836,70605,70546,70924,71005,70832,70805,70941,70944,71149,71693,72392,72901,73167,73165,72562,72259,72532,73029,73215,73010,72172,71399,71340,71841,72016,71614,71106,70742,70516,70448,70442,70364,70235,69915,69402,69419,70745,72277,73514,74781,75675,75444,74926,74274,73656,72971,72289,71062,69959,69662,69575,68766,68202,68001,68274,69098,70034,70214,69736,69099,68631,68415,68559,68732,68601,68520,68144,67705,67745,68223,68889,69399,68767,67937,68042,68705,69029,69078,68888,68700,68517,68180,68322,69582,71585,72578,72578,72165,71789,72035,73029,73505,73040,73135,73050,71575,69430,68236,67454,66980,66733,66461,66167,66414,67473,68166,67772,67966,69528,70952,71358,71482,71836,72548,72901,72988,73594,75255,77816,80536,82140,83097,84654,86792,88938,90521,91949,93686,95884,97796,99458,100506,101303,102275,103636,105428,107477,109227,110737,112090,112875
1347,"Queens","NY","New York","36","081",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204477,208995,233498,276457,309930
2832,"Riverside","CA","Riverside","06","065",9,55658,55785,55636,55356,54706,54218,53991,53911,54106,54548,54539,53950,53441,52884,52340,52085,52348,52763,53142,53549,54112,54667,55500,56313,56820,57050,57366,57505,57674,57698,57582,57451,57668,58105,58576,58777,58848,59039,59327,59395,59315,59846,60941,61960,62320,62483,62834,63538,64447,65212,65511,65688,66238,66668,67011,67629,68348,69126,70278,71776,72983,73899,75058,76937,78943,80652,82260,83792,85418,86888,88190,89291,90320,91471,92983,94107,95172,96459,97838,99296,101283,103166,104236,105248,107436,110291,113029,116135,119400,122483,125418,127839,130434,134353,139298,143665,147461,151515,156272,161041,164762,167940,171513,175613,178733,181199,183530,187201,192051,197530,202146,206237,209854,213383,216155,219079,222058,223937,225233,227181,228895,230006,230623,230145,229882,229820,228546,226162,223909,221393,218714,215080,210658,206396,202601,197823,192285,187454,183209,179072,175385,172413,169128,165356,161643,157796,153715,149591,145450,141242,137345,133379,129558,125823,121902,117922,114244,110540,107394,105516,104553,103624,102640,101545,100564,100116,99289,97792,95461,92813,90679,89757,89187,88027,86868,86043,84938,83492,82630,81990,81683,81487,80766,79593,78559,77837,77576,77725,77945,78184,78595,79283,79815,80279,80612,81066,81891,83040,83974,85223,86753,87961,89447,91703,94369,97444,100910,103867,105687,107325,109128,110886,112579,114888,117306,119531,121619,123708,125512,126279,126771,127479,128366,128868,129390,129595,129499,129178,129160,129548,130104,130676,131390,132692,134014,135241,136354,137143,137825,139306,141398,143084,144836,146543,147846,148422,148830,149233,149863,150723,151089,151079,151460,152506,153422,154477,155841,157780,159411,159869,160081,160785,162180,163680
3250,"San Bernardino","CA","Riverside","06","071",10,53534,53732,54086,54220,54239,54010,53462,53134,53043,52723,52228,52054,52020,51876,51661,51421,51063,50841,50853,50903,50954,51160,51593,52089,52521,52732,52864,53004,53225,53528,53786,53731,53772,54376,55021,55287,55510,55956,56505,57006,57355,57441,57439,57603,58007,58573,59176,59645,60008,60268,60246,60079,60050,60345,60982,61612,62137,62636,63145,63634,64112,64476,64974,65896,67005,68079,68998,69798,70541,71266,71956,72467,72874,73581,74682,75812,77001,78474,79957,81235,82710,84454,85935,87479,89646,92001,94062,96055,98156,100178,102513,105729,109203,112316,115847,119787,123348,126806,130680,134531,138317,142156,146012,149692,152809,155497,157866,160591,163667,166574,169472,173040,176495,179412,182295,185276,188098,190645,193314,196195,198444,199708,200675,201555,201931,201817,200640,197990,195314,193233,190765,188638,187180,185636,183748,181477,178235,174242,169618,165294,162380,159673,156199,151248,146050,141588,137017,131940,127837,124523,120956,117527,114414,111487,108352,105141,101905,98476,95494,93240,90866,88871,88744,89168,88339,86683,85879,85931,85807,85222,84619,83690,82921,81932,80073,77864,76170,75182,74391,73171,71848,71027,70053,69139,68444,68065,67811,67654,67324,67330,67417,67348,67299,67595,67783,67889,68066,68573,69376,70594,71758,72252,72814,74192,76158,78133,80514,82725,84577,85935,86906,87604,88934,90500,91459,91859,92380,93114,93993,95134,96466,97915,99565,101099,102351,103303,104316,105789,108023,110340,112450,114351,116045,117229,117776,117940,118498,119852,121312,122569,123528,123770,123742,124060,125307,127170,129458,131725,133946,135864,137716,139660,140935,142060,143962,146867,148806,149452,149706,150608,151893,153844,156045,157735
