"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"85364","AZ","Yuma","Yuma","Yuma",150,840,0.003584229390681,0.00840336134453781,0.0181818181818182,1780
2018-03-31,"11373","NY","New York","Queens","New York",151,2162,0.00464684014869888,-0.00230733733271804,-0.0109789569990851,10839
2018-03-31,"14850","NY","Ithaca","Tompkins","Ithaca",152,1806,0.00612813370473538,0.0111982082866741,0.125233644859813,2492
2018-03-31,"65807","MO","Springfield","Greene","Springfield",153,674,0.00297619047619048,0.0150602409638554,0.0243161094224924,765
2018-03-31,"98012","WA","Seattle","Snohomish","Bothell",154,1968,-0.00404858299595142,-0.0105580693815988,0.0175801447776629,4146
2018-03-31,"77459","TX","Houston","Fort Bend","Missouri City",155,1440,-0.00207900207900208,-0.00277008310249307,-0.00207900207900208,857
2018-03-31,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",156,2505,0.00360576923076923,0.00886024969794603,0.0372670807453416,7645
2018-03-31,"95823","CA","Sacramento","Sacramento","Sacramento",157,1304,-0.00381970970206264,-0.00911854103343465,0.0723684210526316,1596
2018-03-31,"44256","OH","Cleveland","Medina","Medina",158,1136,0.00709219858156028,0.017921146953405,0.0606909430438842,1576
2018-03-31,"02148","MA","Boston","Middlesex","Malden",159,2105,0.00142721217887726,-0.00519848771266541,-0.0290590405904059,7864
2018-03-31,"60620","IL","Chicago","Cook","Chicago",160,1203,-0.00331400165700083,-0.00248756218905473,0.000831946755407654,2178
2018-03-31,"10028","NY","New York","New York","New York",161,3343,-0.00535554894376674,-0.0156065959952886,-0.0173427395649618,17064
2018-03-31,"27410","NC",,"Guilford","Greensboro",162,1001,-0.00398009950248756,-0.015732546705998,-0.00497017892644135,4940
2018-03-31,"45011","OH","Cincinnati","Butler","Hamilton",163,867,0.00115473441108545,0.0188014101057579,-0.0334448160535117,2097
2018-03-31,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",164,1396,0,0.00359453630481668,0.0302583025830258,472
2018-03-31,"33647","FL","Tampa","Hillsborough","Tampa",165,1215,0.00330305532617671,0.0116569525395504,0.0358056265984655,5904
2018-03-31,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",166,2206,0.00227169468423444,0.00961098398169336,0.0430260047281324,3024
2018-03-31,"11238","NY","New York","Kings","New York",167,2685,-0.00702662721893491,-0.0250544662309368,-0.00555555555555556,11763
2018-03-31,"60634","IL","Chicago","Cook","Chicago",168,1514,0.000660938532716457,-0.00066006600660066,0.0127090301003344,3439
2018-03-31,"08753","NJ","New York","Ocean","Toms River",169,1637,0.0018359853121175,0.00614628149969268,0.0212102308172177,1597
2018-03-31,"06902","CT","Stamford","Fairfield","Stamford",170,2033,0.00395061728395062,-0.00391964723174914,-0.0300572519083969,9580
2018-03-31,"65203","MO","Columbia","Boone","Columbia",171,930,0.00977198697068404,0.0264900662251656,0.0075839653304442,3708
2018-03-31,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",172,1031,0.0068359375,0.00389483933787731,-0.00193610842207164,1613
2018-03-31,"98103","WA","Seattle","King","Seattle",173,2220,-0.0049305244285074,-0.0150842945874002,0.00180505415162455,6807
2018-03-31,"92345","CA","Riverside","San Bernardino","Hesperia",174,1213,0.000825082508250825,0.00247933884297521,0.0502164502164502,573
2018-03-31,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",175,1243,0.00566343042071197,0.0238879736408567,0.0642123287671233,767
2018-03-31,"92126","CA","San Diego","San Diego","San Diego",176,2000,0.0025062656641604,0.00452034153691612,0.0752688172043011,6169
2018-03-31,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",177,2857,0.00351246926589392,0.00811573747353564,-0.00139811254806012,4652
2018-03-31,"43130","OH","Columbus","Fairfield","Lancaster",178,1141,0.0142222222222222,0.0353901996370236,0.0545286506469501,1338
2018-03-31,"27406","NC",,"Guilford","Greensboro",179,791,-0.00126262626262626,-0.00126262626262626,0.0286085825747724,1299
2018-03-31,"60016","IL","Chicago","Cook","Des Plaines",180,1452,0.00345542501727712,0.0118466898954704,0.0319829424307036,12706
2018-03-31,"46307","IN","Chicago","Lake","Crown Point",181,1351,0.00446096654275093,0.00670640834575261,0.0165537998495109,1500
2018-03-31,"28314","NC","Fayetteville","Cumberland","Fayetteville",182,666,-0.00597014925373134,-0.0104011887072808,-0.014792899408284,2640
2018-03-31,"27610","NC","Raleigh","Wake","Raleigh",183,1214,0.00830564784053156,0.0331914893617021,0.0538194444444444,663
2018-03-31,"89121","NV","Las Vegas","Clark","Las Vegas",184,1102,0,0.00639269406392694,0.0932539682539683,6518
2018-03-31,"29732","SC","Charlotte","York","Rock Hill",185,891,-0.00335570469798658,-0.0262295081967213,0.0324449594438007,335
2018-03-31,"75056","TX","Dallas-Fort Worth","Denton","The Colony",186,1402,0.00357909806728704,0.0115440115440115,0.0408314773570898,836
2018-03-31,"30040","GA","Atlanta","Forsyth","Cumming",187,1511,-0.0111256544502618,-0.0245319561007101,0.00332005312084993,443
2018-03-31,"30188","GA","Atlanta","Cherokee","Woodstock",188,1387,0.00289226319595083,0.010932944606414,0.0389513108614232,2617
2018-03-31,"79938","TX","El Paso","El Paso","El Paso",189,1002,-0.000997008973080758,-0.00595238095238095,0.00804828973843058,210
2018-03-31,"92336","CA","Riverside","San Bernardino","Fontana",190,1954,0.00411099691675231,-0.00458481915435558,0.0432461292044848,545
2018-03-31,"99301","WA","Kennewick","Franklin","Pasco",191,1062,-0.0500894454382826,-0.1,0.0123927550047664,604
2018-03-31,"20011","DC","Washington","District of Columbia","Washington",192,2644,0.0060882800608828,-0.000378071833648393,0.00954562810232913,10182
2018-03-31,"91911","CA","San Diego","San Diego","Chula Vista",193,2036,-0.000490918016691213,0.0089197224975223,0.0761099365750529,3423
