"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"10025","New York","NY","New York","New York",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00667556742323,4.90824915824916,4.84304932735426,4.86777715038585,4.98909487459106,4.83914209115281,4.81927710843374,4.84409799554566,4.94417862838915,4.98873793109631,4.89795918367347,4.9279357573284,4.91978609625668,4.89578810247503,4.89161168708765,4.85714285714286,4.87866108786611,4.88148992696647,4.94053064958829,4.94461444308446,4.93366500829187,4.95774647887324,4.93447956296947,4.91822638146168,4.64546575602353,4.8159509202454,4.8780487804878,4.74289804007928,4.75877541090525,4.74040900443881,4.77211796246649,4.91879715771738,4.99219244053121,4.97480620155039,4.93827160493827,4.91606899863924,4.87835493417696,4.88273491214668,4.82092365692743,4.7955903199676,4.75433378653977,4.75931175423561,4.7489539748954,4.73076923076923,4.73576302977093
"60657","Chicago","IL","Chicago","Cook",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72222222222222,1.72398119122257,1.74584825287072,1.77272727272727,1.82608695652174,1.6969696969697,1.81363636363636,1.83333333333333,1.88235294117647,1.86666666666667,1.8,1.72307692307692,1.71428571428571,1.74166666666667,1.75,1.75,1.81727272727273,1.85,1.85,1.9,1.93333333333333,1.91547619047619,1.87096774193548,1.85714285714286,1.83333333333333,1.79,1.77034153691612,1.85,1.9,1.99,1.95539772727273,1.96875,1.995,2,1.9,1.87287173666288,1.85,1.87369791666667,1.92387179487179,1.96612021857923,2.00605004288869,2.0077519379845
"10023","New York","NY","New York","New York",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22870561445955,5.27240773286468,5.31737086355519,5.31611073112343,5.28253424657534,5.27046325322187,5.22307692307692,5.27272727272727,5.25681402356003,5.34991651722219,5.35305855567191,5.35088415262211,5.33696451229582,5.46772068511199,5.46481481481482,5.38374293955053,5.31505728314239,5.36185383244207,5.44412607449857,5.3971685040875,5.38075430200061,5.38843343519824,5.3475935828877,5.33434959349593,5.23759608665269,4.89122807017544,5.22222222222222,5.19197188579211,5.16508395265621,5.18913857677903,4.97435897435897,5.22307692307692,5.26361389845739,5.26819923371647,5.33856317093311,5.33707865168539,5.28795772168815,5.31450090671214,5.21801981776297,5.19264150943396,5.28139021522662,5.28353847178216,5.21557719054242,5.23076923076923,5.22388059701493,5.1575682382134
"75070","McKinney","TX","Dallas-Fort Worth","Collin",4,,,,,,,,,,,,,,,,,,,,,1.02563389590083,1.02212389380531,1.00836431226766,1.05276174773289,1.01075268817204,1.01016518424396,1.00738413315356,1.04458598726115,1.02914389799636,1.03540414161657,1.0458901216404,1.02379461490294,1.03005635566688,1.03978494623656,1.02914389799636,1.02821486706457,1.04062264142098,1.04139502900963,1.02914389799636,1.05390416013283,1.07714995031644,1.0544163044163,1.06666666666667,1.05130361648444,1.10539512693296,1.07305490502212,1.08821584963603,1.16229480100448,1.16554055948369,1.17112810707457,1.17720726361929,1.1755045902761,1.179620180273,1.20626432391138,1.21487603305785,1.20234604105572,1.19980879541109,1.19980879541109,1.20626432391138,1.19972451790634,1.19980879541109,1.19603342996361,1.20234604105572,1.18192563937245,1.21373144265751,1.25458486811053,1.23664921465969,1.23387096774194,1.21485095615231,1.21880341880342,1.18345333496047,1.18904475617902,1.19773095623987,1.17014439949035,1.15789473684211,1.19447743012406,1.23396395182747,1.23166666666667,1.18097447795824,1.2239165329053,1.21440006055747,1.20512820512821,1.21074380165289,1.20732722731057,1.21258240746176,1.28002293341214,1.29761904761905,1.32292787944026,1.3093471810089,1.34210526315789,1.33734352669732,1.32124352331606,1.32124352331606,1.30968622100955,1.27953429441071,1.27529626253418,1.28017659916452,1.28314798973482
"77494","Cinco Ranch","TX","Houston","Fort Bend",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10957004160888,1.17794514776675,1.19441913505315,1.19582664526485,1.22523237149576,1.22442980327746,1.23930571344364,1.25163751587697,1.21851943885508,1.24079643596058,1.25964010282776,1.26169064748201,1.27068345323741,1.27003342213315,1.26486915545611,1.23175675675676,1.23175675675676,1.23175675675676,1.23175675675676,1.23175675675676,1.26245059288538,1.26378343597757,1.28532572541336,1.28971119133574,1.31088082901554,1.2935586061246,1.26066537515489,1.26066537515489,1.29828326180258,1.30376841692522,1.30863039399625,1.26205362618726,1.33508611882889,1.34664246823956,1.31190012857172,1.34846625766871,1.43375267459939,1.31190012857172,1.31775210084034,1.31058282208589,1.32431347051174,1.32550888732878,1.46355366190696,1.35774072126851,1.38083228247163,1.38223286175681,1.39011703511053,1.43057503506311,1.38507396132101,1.32052158273381,1.31784582893347,1.32407407407407,1.375,1.30785340314136,1.30785340314136,1.36269430051813,1.33783474425268,1.35399159663866,1.35399159663866,1.35191637630662,1.41210193184858,1.40947752126367,1.43985883062296,1.44438178050322,1.41666114484027,1.40679299081685,1.40891563449404
"60614","Chicago","IL","Chicago","Cook",6,,,,,,,,,,,,,,,,,,,,,,,,,,1.95524335477607,2.02744360902256,2.13901515151515,2.03,2.0025,2.03083143241504,2.105,2.16393442622951,2.09375,2.12916666666667,2.16613921677441,2.16180555555556,1.9,2.07864010989011,2.15227817745803,2.15,2.08333333333333,2.1,2.17277131782946,2.15392619867126,2.125,2.18065268065268,2.07491428571429,2.02294117647059,2,2.00888888888889,2,2.03448275862069,2.01461538461538,1.995,1.97333526906698,1.93,1.93146417445483,1.95,1.995,1.96775862068966,1.84412955465587,2.04096989966555,2.02325581395349,2.05,2,1.99317765567766,1.96547619047619,1.98739069952305,2.12632978723404,2.15324074074074,2.08333333333333,2.3,2.11111111111111,2.09196617336152,2.09375,2.14285714285714,2.14620887856182,2.10406964593737,2.07142857142857,2.1,2,2.0625,2.07142857142857,2.08759590792839,2.11538461538462,2.13188405797101,2.1475,2.13571428571429,2.10810810810811,2.07686279238003,2.07142857142857,2.05092592592593,2.0859595959596,2.16296296296296,2.18181818181818,2.19258241758242,2.25
"79936","El Paso","TX","El Paso","El Paso",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809931724501099,0.771097883597884,0.802843601895735,0.827903455050725,0.803239819868561,0.769002961500494,0.771552473034462,0.799373040752351,0.807106598984772,0.805263157894737,0.847102946940812,0.889513108614232,0.839743672105872,0.844443958734044,0.843023255813954
"77084","Houston","TX","Houston","Harris",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15948051086101,1.13378342599947,1.13973268529769,1.13333333333333,1.14785992217899,1.15635426749416,1.10899653979239,1.13316261203585,1.12410878226226,1.13973268529769,1.12869565217391,1.0545741012558,1.1283950617284,1.105,1.09466989186113,1.12283360228808,1.09888416578108,1.11019283746556,1.16839504401072,1.21508379888268,1.22055948195451,1.15886626643858,1.1268676583142,1.09727313566936,1.10816768000388
"60640","Chicago","IL","Chicago","Cook",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53076923076923,1.5,1.5,1.55519480519481,1.50757575757576,1.54444444444444,1.49375,1.62025582901554,1.63333333333333,1.625,1.5875,1.62942583732057,1.61621621621622,1.6,1.5925,1.55555555555556,1.56023048642534,1.59,1.67105263157895,1.67857142857143,1.69905660377359,1.71428571428571,1.6551724137931,1.68108832914658,1.71875,1.63398692810458,1.58477011494253,1.54545454545455,1.66779279279279,1.6875,1.7,1.71428571428571,1.76666666666667,1.75565110565111,1.71428571428571,1.71142857142857,1.6875,1.64516129032258,1.67857142857143,1.66666666666667,1.72666666666667,1.795,1.8
"77449","Houston","TX","Houston","Harris",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16139106402579,1.15164644714038,1.10170255947683,1.06581653640477,1.21612349914237,1.2152133580705,1.25649913344887,1.29633665085651,1.33248730964467,1.26159554730983,1.31351981351981,1.25688622754491,1.26157082748948,1.25543006081668,1.25649913344887
