"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"10473","New York","NY","New York","Bronx",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,255000,235000,237450,244950,269000,289000,282000,293000,293000,305000,293000,293000
"22003","Annandale","VA","Washington","Fairfax",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214900,205000,197499.5,195000,191450,194250,192900,189900,187450,187000,2e+05,202000,199999.5,199999,194900,194000,196900,196900,195000,195450,198700,195000,195000,184950,183450,179800,189000,200400,199000,194500,195000,202945,212450,207400,204900
"46032","Carmel","IN","Indianapolis","Hamilton",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,250000,249900,248500,249500,249900,239900,229900,221750,214900,219000,219000,219900,219000,219500,220000,220000,234900,241000,224900,244500,245900,215450,209900,212450,227450,219900,222450,219700,219900,225000,234990,243949.5,264900,262450,264950,230000,224975,224950,224900,262449.5,262450,254900,266445,266925,256950,260000,258000,270000,288200,277400,270000,274900,279900,281150,282449.5
"45069","West Chester","OH","Cincinnati","Butler",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,109950,105000,104950,109900,119900,114500,109900,107400,99500,110000,125000
"19146","Philadelphia","PA","Philadelphia","Philadelphia",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,454450,449450,450000,399900,399900,396950,419900,392500,429450,439000,442500,440000,449900
"34952","Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92445,95000,90000,86000,88444,91900,94445,97900,95000,91888,93900,104900,119900,108450,99500,99500
"10033","New York","NY","New York","New York",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477000,465000,499000,489000,520000,527000,535000,535000,529000,475000,490000,475000,539000,549500,539000,549500,565500,568300,537000,535000,556000,549750,557000,565500,559500,563000,563000,575000,579500,568000,568000,563000,579000,575000,575000,587000,571300,571300,566300,575000,575000,587000,575000,599000,599000
"10036","New York","NY","New York","New York",233,,,,,,,,,,,,,,,,,,,,,,,,,,,1191537.5,1087500,1059750,1075000,1125000,1175000,1275000,1245000,1260000,1245000,1200000,1131500,1200000,1192500,1200000,1180000,1225000,1250000,1275000,1300000,1312500,1260000,1300000,1250000,1295000,1325000,1397000,1395000,1330000,1385000,1425000,1499500,1495000,1425000,1397500,1387500,1387500,1350000,1272500,1225000,1200000,1197000,1195000,1150000,1250000,1400000,1350000,1400000,1317000,1299000,1385000,1442000,1395000,1480000,1552500,1595000,1595000,1595000,1599999.5,1599999,1657500,1595000,1625000,1700000,1600000,1600000,1599499.5,1595000,1597000,1595000,1549000,1400000,1297500
"33418","Palm Beach Gardens","FL","Miami-Fort Lauderdale","Palm Beach",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177450,179900,199000,199000,204500,199575,199500,195000,199500,191900,185025,184900,179950,184900,185950,199000,190000,195000,199000,197000,195000,192000,194500,198250,199000,2e+05,210000,214700,210000,210000,212500,213900,224900,215900,214450,217894,217894,228950,229450,235000,234000,229000,225000,227225,225500,229900,229900,228950,232450,239000,239000,249445,239000,239000
"96817","Honolulu","HI","Urban Honolulu","Honolulu",235,,,,,,,,,,339000,335000,339250,326000,325000,334400,329700,334400,345000,338000,333500,327000,347450,349900,345000,345000,349500,352000,369000,348000,358000,365000,361000,364000,379000,389000,399000,430000,390000,394500,399000,362000,367000,365000,354500,362000,399900,399000,399000,434000,420000,368944,392000,394500,379000,379000,384000,368944,374500,389000,399000,380000,380000,384500,394000,410000,407000,399000,410000,410000,429000,419000,399750,389000,385000,395000,419450,398000,419000,419900,407900,389000,399000,410000,410000,419888,410000,418000,419000,478500,445000,439000,439000,439000,442000,434500,442000,420000,4e+05,390000
"30606","Athens","GA","Athens","Clarke",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,91500,99450,98250,99900,89900,85000,85000,74950,74900,84450,94950,99900,101245,99900,103750,99900,99990,90000,90000,92500,95000,110250,110250,102900
"33065","Coral Springs","FL","Miami-Fort Lauderdale","Broward",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79300,79900,79000,79900,80000,79900,79900,79900,79000,79900,81000,84450,83450,85000,84900,84949.5,81000,81500,84000,84900,83800,84949.5,87000,87000,89900,89200,90000,94990,94000,96200,98000,96900,98600,98000,97500,101500,112450,110000,104000,105000,108950,110000,110000,110000,110000,114900,115000,115000,120000,125000,124900,123000,124500
"60073","Round Lake Beach","IL","Chicago","Lake",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000,104900,99700,105000,107500,109200,115000,110000,115000,123000,130950,125900,126677.5,130495,133950,133000,137900,137900,146950,140450,132999,132999,134500,134999.5,141552.5,136449.5,138552.5,139450,139400,148900,149900,144990,138500,139000,138900,144900,144450,144900,148000,147000,149900,149949.5,149900,149900,146450,144900,142500,145000
"93003","Ventura","CA","Ventura","Ventura",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297495,269950,294500,288000,284000,269000,269000,269000,259450,291000,309000,299900,299900,313750,339000,319000,329900,324950,320000,317500,339950,339000,319900,323900,311500,312000,321900,334000,335000,332500,329500,320000,309950,311350,319900,319900,331950,344700,364450,379000,369999,368000,369000,369000,379950,381200,367500,359000,353000,345000,345000
"92253","La Quinta","CA","Riverside","Riverside",240,389000,395000,398500,398500,395000,389000,395000,380000,380000,379000,395000,389000,390000,375000,369000,375000,362450,369000,354500,350000,359000,354500,339000,350000,349000,350000,350000,359900,357000,344500,329000,299947.5,304997.5,339000,379000,387000,389900,398000,399000,395000,389000,379000,374000,364150,350000,359495,379000,389450,390500,382000,389000,375000,425000,395000,395000,425000,395000,399000,389000,419950,399000,404500,399000,399000,382500,399000,389000,385000,395000,395000,399000,399000,388950,390000,399000,399450,399000,399000,400975,399000,372000,375000,398500,399000,414000,425000,435000,429000,399000,392000,389000,375000,395000,419000,450000,449000,445000,445000,449450
"60630","Chicago","IL","Chicago","Cook",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134900,137400,139900,139900,139000,149000,144900,145000,139900,135500,129900,130000,130000,145400,149900,149450,155000,156250,142000,145000,157400,154900,150450,150450,154950,154900,169000,165000,182000,184900,179900,164900,169000,177450,169700,154950,149950,149000,150000
"94115","San Francisco","CA","San Francisco","San Francisco",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285000,1348000,1348000,1147500,1275000,1199000,1197000,1195000,1210000,1175000,1245000,1200000,1095000,1199500
"90024","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989500,1095000,1195000,1199000,1199000,1194500,1199500,1250000,1250000,1349000,1485000,1264500,1395000
"48044","Macomb","MI","Detroit","Macomb",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,156000,149950,169900,169900,172900,162450,159900,159950,166450,173000,169900,164800,160000,159950,154900,159999,184900,189000,185000,178400,184777,184777,182500,188400,182900,195000,199900,199000,192900,192900,203500,205000,195000,195000,176000,168022,182450
"33176","Kendall","FL","Miami-Fort Lauderdale","Miami-Dade",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,120000,124900,124150,125050,129000,129000,125900,129700,129950,130000,130000,130000,130000,135000,130000,130000,130000,130000,125000,125000,131900,139250,137445,141499.5,135695,138900,145000,142450,149900,149950,150000,149450,155000,161000,157000,151950,149900,149900,149900,165000,165000,165000,169000,165000,168000,169900,172000,174950,169500
"92618","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584213,588000,629888,579000,588997.5,588000,590825.5,588800,558800,558650,558800,545000,625000,626500,644850,628500,650000,662400,682000,680000,654796,622230,659505,699800,720495,715990,727444,715990,699888,727444,719888,719888,729582.5,737990,721944,748900,774900,772490,765000,765000,767490,757444,749888,750000,770000,777450,782990,793472.5,799450,799900
"23188","Williamsburg","VA","Virginia Beach","James City",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,241000,214900,217450,219000,219000,224900,228400,237860,219900,224900,219900,234850,218900,239900,239800,213900,218400,229850,229000,250000,219900,249900,249900,229150,230000,223950,255275,272317.5,259605,255900,252945,252000,269950,242400
"96789","Mililani","HI","Urban Honolulu","Honolulu",247,3e+05,304000,298000,298000,298000,298000,296500,294000,285950,276000,270000,259000,270000,251500,250000,259000,255000,259000,263950,265000,280000,280000,278750,277000,279500,277000,277000,265000,268750,270000,265000,260000,255000,269500,282500,270000,265000,272500,290000,299000,299500,289000,314000,298500,315000,299000,279000,275000,272500,275000,316500,310000,315000,310000,302500,288750,295000,299000,3e+05,320000,330000,339000,332000,320000,345000,332000,315000,335000,340000,349000,345000,345000,346000,335000,339000,339000,342500,355000,355000,355000,360000,355000,349250,347500,339000,350000,350000,365000,365000,361500,365000,369000,366500,371250,375000,369900,364750,370000,379949.5
"91786","Upland","CA","Riverside","San Bernardino",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382500,393500,380000,385000,356500,316000,334000,345000,365000,380000,372499.5,367475,337000,339000,360000,373000,346500,378000,382500,375000,362500,375000,357944,378000,365000,382000,402000,399249.5,379900,392444
"92234","Cathedral City","CA","Riverside","Riverside",250,169500,177000,169500,165000,165000,149800,159900,152450,159000,160500,162000,156700,145000,129000,125000,117000,118350,116350,129000,119000,116350,127000,129000,122700,116500,133700,129950,134900,129650,133900,129950,132700,134850,137000,139000,139000,139895,139000,139000,144900,154500,159000,159000,159000,159000,159000,169000,169000,169000,166750,171000,167750,162500,159500,154975,155000,159500,159000,160900,163950,160900,164950,165000,163950,164900,164900,164175,155000,155000,151500,152250,154950,154750,155000,154000,155000,155000,155000,154900,151400,151500,154750,153500,150000,154900,154000,155000,156874.5,159700,159000,154900,155000,158500,159000,159900,164217.5,169000,169000,174000
"34221","Palmetto","FL","North Port-Sarasota-Bradenton","Manatee",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,248900,255000,269000,271950,285500,299000,289500,317400,285000,275000,275000,259000,265000,254450,264450,274900,277400,262400,259500,255000,259500,259000,249900,249000,245000,225000,210000,234000,249900,229900,244900,269450,269000,279000,272450,279000,289000,295000,295000
"32935","Melbourne","FL","Melbourne","Brevard",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000,59000,55000,55000,55000,52900,54200,50000,47772.5,54950,59900,64740,60000,62820,65000,60000,60000,60000,60000,63450,62000,62000,63625,65000,68500,60000,65000,64000,64900,65000,65888,65000,65888,70000,67394,67500,65750,67000,71000,69200,70250,75000,74999.5
"33020","Hollywood","FL","Miami-Fort Lauderdale","Broward",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126000,118500,101999.5,118000,118500,115000,115000,134900,123000,129000,127000,139900,139900,135000,135000,127500,139949.5,147450,139999,135000,134950,140000,140000,135450,135450,139950,138450
"29414","Charleston","SC","Charleston","Charleston",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128694,129500,129950,133900,133900,133900,140000,150000,153900,154400,155000,136950,149950,153900,144499.5
"11224","New York","NY","New York","Kings",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000,474000,459000,475000,452500,459000,459000,456000,420000,434450,449000,457500,475000,485000,489000,499000,480000,485000,485000,449000,450000,435000,429000,409000,409000,409000,410000,4e+05,399000,403000,397000,396000,379000,389000
"23434","Suffolk","VA","Virginia Beach","Suffolk City",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248910,248885,248910,249392.5,248885,257900,262387.5,262900,263400,263900,262387.5,258937.5,256647.5,273325,273325,272922
"77063","Houston","TX","Houston","Harris",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,124950,120000,112000,120000,125000,105249.5,119900,117000,102450,99850,111000,114900,115000,116000,122450,129500,123000,119900,119900,124750,126250,124750,131000,132500,129000,128250,130995,127250,128250,129000,128250,128500,127500,125500,119000,119900
"85248","Chandler","AZ","Phoenix","Maricopa",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232900,235900,231450,264900,259900,259900,254061,259900,237450,244990,264945,263945,240697.5,240697.5,233945,232900,232530,235000,248500,254900,260000,269000,276945,293650,295500,289400,285000,289400,287650,293450,3e+05,289900
"33322","Sunrise","FL","Miami-Fort Lauderdale","Broward",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,47500,47500,47000,49500,49000,49900,50950,49900,49900,46999,48250,49900,49900,49638.5,49250,49900,49900,49938.5,49900,49900,49938.5,49900,50000,49450,48500,48500,55000,54900,52900,53000,55000,56000,56392,55150,59999,63500,59900,60000,60000,60888.5,64999,65000,69000,67900,68000,69895,69500,70000,71000,75000,76499.5,77500,77000,78900
"33178","Doral","FL","Miami-Fort Lauderdale","Miami-Dade",260,199450,195000,189950,180000,180000,180000,175000,179900,175000,169900,170000,168000,170000,174500,179500,185125,191500,191500,191500,189900,194950,190000,190000,189900,187000,186450,179900,189900,195000,2e+05,202450,204950,209000,204000,225000,227500,234750,240000,240000,245000,249962.5,249994.5,249700,248500,250000,256500,255000,255000,253450,259900,262500,265000,269700,260000,269000,271900,269900,274900,269950,274900,260000,260250,252500,250000,250000,250000,250000,250000,254970,260000,265000,265000,265000,265000,260000,268000,268000,268000,269000,270250,275000,278500,269500,275000,275000,274500,279000,278900,280000,282000,284500,285000,285000,285000,285000,281950,285000,285000,281495
"07601","Hackensack","NJ","New York","Bergen",261,245000,238000,229000,224900,224900,224950,221277.5,220000,222000,222000,227500,226750,226750,220000,229000,229000,229000,245000,227500,215500,219900,214500,219000,199000,199000,199999,199000,199000,179000,179900,180000,183000,166950,159500,169900,174900,155400,178250,178250,179900,179900,175000,178700,178000,173999,169000,169950,179000,189900,180000,190000,181450,179450,189450,182450,179000,175000,179500,178500,179000,185000,189000,195000,195000,197000,199000,198500,198000,184000,179000,180950,179000,177000,164950,169000,166500,168500,170000,177500,176600,179900,179900,179900,182400,185000,187000,180000,180000,188000,192400,189900,204950,179000,193607,196000,198000,199000,199450,194450
"43615","Toledo","OH","Toledo","Lucas",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97250,99500,99500,99500,1e+05,106400,106900,118000,114900,104900,107900,104900,101500
"47401","Bloomington","IN","Bloomington","Monroe",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128400,129750,132500,124900,117500,126450,127950,133000,134500,131450,133750,134900
"33062","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",264,322450,309000,280000,279950,274945,259000,259900,269000,254900,269000,263450,259450,250000,258500,249450,249000,250000,250000,250000,251000,259000,275000,275000,275000,275000,275000,269250,269000,274900,279000,289000,289450,299000,289950,299000,299000,299000,289000,298400,289450,299000,309900,299900,299900,299900,309986,319000,319900,3e+05,304900,304900,299000,299000,299999,314900,320000,329000,329900,330000,329000,325450,334900,324900,319450,315000,309900,334900,325000,310000,325000,325000,327450,317000,319000,320000,322450,327500,339900,339950,348894,350000,369700,350000,349900,349900,348500,339900,339900,345000,349000,349900,347500,349000,347500,349000,345000,349000,350000,349000
"77042","Houston","TX","Houston","Harris",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100500,99000,94950,89900,89000,83950,83450,80000,80000,79900,77500,78500,79947.5,79995,84998
"08054","Mt Laurel","NJ","Philadelphia","Burlington",266,165000,165000,165000,165000,169900,169500,165000,169900,169700,164900,164650,159250,155000,156250,159500,159900,164900,159900,159000,158000,155000,155000,149450,149999,145000,144994.5,144990,144990,142500,140000,139000,135000,134900,130000,130000,134900,134900,134950,138000,140000,139900,139950,145000,149000,139900,142400,139900,134999,144900,139700,144900,147900,149900,147000,149900,148250,149900,151950,149900,148250,148750,149900,149700,149500,150000,148750,144950,139900,142250,139450,140000,133950,137900,140000,145000,139950,140950,136500,139999,139900,137000,139450,138950,137800,139900,142500,146000,139906,139900,139900,144700,139000,147481,147000,139900,159900,159900,159900,159900
"38017","Collierville","TN","Memphis","Shelby",267,364850,367500,364925,359450,359450,339900,345900,334900,334900,339700,342250,339500,339500,345000,345000,346000,345000,348900,349700,349000,339650,339000,335000,325000,315000,314900,325000,329000,329875,329900,329450,329900,329950,325000,319950,319900,330000,339450,339900,329999,329900,339000,349950,368800,349950,348500,345000,345000,339900,327450,351400,367500,379850,399000,379900,379900,375450,375450,389500,384950,382400,375000,377000,379950,399950,399900,399900,385000,398250,399000,399700,399500,394700,389900,394850,425000,419000,418250,427000,428450,421250,415000,409950,4e+05,399950,407450,421500,442400,449750,465000,434950,435000,444750,439950,484072.5,485000,485000,460000,498749.5
"85375","Sun City West","AZ","Phoenix","Maricopa",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112000,109900,114900,122950,128500,129700,129900,130000,132750,132500,133450,135000,136500,135000,137750,140000,136000,135000,147500,152338.5,149700,149000,135400,148200,150000,159900,152500,155000,155950,154500,154875,155000,152500,156900,156900,161900,164900,159900,172250,169500,167250,171000,172950,170000,169000
"96744","Kaneohe","HI","Urban Honolulu","Honolulu",269,,,,,,,,,408250,377000,369000,373000,372000,359000,339900,349000,372200,360000,354950,369900,359900,362450,359900,349500,349500,336000,336000,347000,347000,393950,419000,4e+05,398500,362000,354500,350000,384500,420000,439000,425000,435000,425900,427450,451500,450000,437000,435000,439000,460000,464000,435000,449900,469500,479000,509900,525000,504500,502500,519500,529000,537500,526000,472000,465000,435000,451500,477450,479900,525000,528000,515000,525000,479500,422900,479000,524000,525000,550000,528000,536500,550000,499999.5,490000,495000,520000,499000,542000,576000,552500,575000,579000,550000,579000,569000,587000,565000,525000,525000,597000
"98003","Federal Way","WA","Seattle","King",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145950,148000,165000,166475,167000,155000,164950,155000,164900,154000,164999,169900
"91402","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,240000,234500,232500,235000,229450,229000,224900,214999.5,219950,235000,259900,259950,259950,267000,260000,259950,259000,253500,249000,259950,247000,269999,289450,272499.5,274999,265000,265499.5,269999,275000,284999,284999,286875,288750,282499.5,275000,265000,275000,275000,274950,276950,289900,299000,292800,289900,299900,310000,299000
"80014","Aurora","CO","Denver","Arapahoe",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,129000,125000,130000,142000,143450,131250,139900,148950,149900,141250,149900,142500,149500,150000,150000,149900,149450,149900,149950,156000,159500,180000,196500,194000,194000,181500,177250,179950,180000,194900,193950,199450,199000,185000,193486.5,199900,189981.5,189990,194900,203949.5,202500,199986.5,199961.5,199900,221225,229500,241750,225000,224750,227500,230000,230000,230000
"85283","Tempe","AZ","Phoenix","Maricopa",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148750,154000,146750,155000,158500,152000,158750,160000,162450,164900,160514,159700,160000
"34741","Kissimmee","FL","Orlando","Osceola",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76400,74900,72950,73200,69900,79500,79900,75700,79900,79985,84900,92500,90000,84950,79000,83450,84900,82900,84987.5,85000,84987.5,89900,89900,104500,104500,104500,95000,104450,104900,105000,109000,115000,110000,104500,114900,114900,123750,116800,114900,120999,119999.5,116400,115450,117700,115450,115000,115000,119750,115000,117500
"92037","San Diego","CA","San Diego","San Diego",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889000,915000,889900,849900,885000,872500,895000,877000,829000,807000,850000,832000,829000,862000,850000,899000,899000,898500,875000,839000,879000,950000,1049500,1050000,982000,929000,1025000,1040000,1050000,1050000,937450,931500
"92103","San Diego","CA","San Diego","San Diego",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500,419497.5,409900,420750,399949,399900,425000,439000,415000,424950,405000,429000,469000,515000,460000,450000,434500,447000,469000,489900,488700,495000,495000,479450,489000,489000,483450,477000,487500,475000,495000,475000,479500,520000,550000,529000,537000,549000,549000,549000,517500,517500,519450,487500,464500,537000,589000,584000,619950,609450,624900,599499.5,575000,561450,594950,629000,550000
"06492","Wallingford","CT","New Haven","New Haven",277,174900,195900,210950,214900,215950,214900,209900,204900,204900,207400,204900,202400,209900,204900,202400,201950,194900,197005,204900,204900,204900,207400,196000,192900,179900,189900,179900,199900,199900,194400,194900,192450,190961.5,187000,185900,179900,179900,205000,205000,199949.5,205674.5,213900,203449.5,208950,199900,190950,189900,189900,188450,185900,185400,189450,189900,184900,189450,190000,194500,194500,189950,185000,187900,197200,202450,194450,199000,199000,192500,187000,191575,192450,199000,199250,199000,199900,199000,204900,199000,203900,199900,187000,175000,165500,165000,168000,165000,168999.5,189900,189950,197000,199900,207450,199950,190900,199900,189900,198000,183900,193950,198450
"91367","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000,360000,370000,359000,344900,335000,344900,343950,369950,374945,374900,373475,376750,359000,377900,359000,379000,390000,382450,398750,399500,385000,375000,381500,399000,399000,4e+05,4e+05,399000,412450,418950,421895,434900,415000,407500,409500,419450,419999,420000,429000,418500,429250,430000,449000,449500,439499.5,434475,444000,457200,449900,449900,465000,450000,449000
"33033","Homestead","FL","Miami-Fort Lauderdale","Miami-Dade",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000,94450,89900,94900,97800,99900,105922,104900,103000,103000,103500,105000,107400,107950,109000,108500,95000,99900,1e+05,1e+05,99000,104825,105000,110000,114900,114950,117000,124950,127450,129900,129000,129000,137500,134950,138500,138000,138000,135950,135000,137500,139900,139900,136000,138800,139450,137500,139950,139950,149900,147000,144900,144950,150000
"29910","Bluffton","SC","Hilton Head Island","Beaufort",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,125000,116000,125000,116000,115000,115000,115000,117000,121000,117500,115000,113250,113250,115000,118250,114900,119700,120000,119000,116000,113850,117250
"08053","Evesham","NJ","Philadelphia","Burlington",281,177400,174900,174950,169900,169450,166900,160000,159900,159900,159249.5,159000,149900,155000,157700,154000,150000,150000,144900,139950,139400,140000,145900,146950,145900,146900,140000,140000,140000,139000,134900,136999,131400,131400,125000,139950,140000,138500,139450,140000,141250,146900,139950,139900,139450,139000,140000,140000,144900,139900,133700,146900,152000,149900,144900,146900,146900,144900,144900,136700,129250,133500,139900,139900,146900,149450,132000,126990,124250,129450,129900,129900,119950,124250,130000,139900,135000,149900,149900,144900,145950,145000,146950,145450,137250,132900,130000,131000,134900,137500,141400,139500,136000,139000,129950,129900,128749.5,129950,129002,128500
"75219","Dallas","TX","Dallas-Fort Worth","Dallas",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,289000,297000,295000,294500,279000,274950,273975,286750,296000,299000,299000,325000,325000,339750,359000,370750,359900,359000,359000,350000,359450,369000,399900,447000,434000,395000,375000,380000,374900,350000,355000,375000,368000,349450,327000,329000,349000,365000,350000,359900,349900,341000
"19103","Philadelphia","PA","Philadelphia","Philadelphia",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489900,469900,449900,499000,475000,435000,430000,425000,452500,469900,469900,480000,499000,499000,499000,512450,539000,524950,532000,539000,549900,585000,585000,557000,545000,499000,449500,450000,492000,491250,487500,499000,495000,499000,519000,529999.5,511999.5,475000,494499.5,490000,557000,559999.5,575000,599000,550000,579000,550000,549500,542499,527450,489900,509250,489900,482000,475000,475000,499000,494500,475000,462500,477000,444500
