"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","45246","OH","""Cincinnati, OH-KY-IN""",8539,28,16.6666666666667,73.5,5.76923076923077,3.61731843575419
"Zip","45206","OH","""Cincinnati, OH-KY-IN""",8549,28,10,105,6.53846153846154,3.61731843575419
"Zip","45223","OH","""Cincinnati, OH-KY-IN""",8732,28,13.7931034482759,95,8.33333333333333,3.61731843575419
"Zip","45243","OH","""Cincinnati, OH-KY-IN""",8887,28,14.5695364238411,83.5,7.30769230769231,3.61731843575419
"Zip","45249","OH","""Cincinnati, OH-KY-IN""",8940,28,13.3333333333333,100.5,8.71794871794872,3.61731843575419
"Zip","45233","OH","""Cincinnati, OH-KY-IN""",8973,28,17.8082191780822,97,9.48717948717949,3.61731843575419
"Zip","45213","OH","""Cincinnati, OH-KY-IN""",9060,28,7.69230769230769,64,0.128205128205128,3.61731843575419
"Zip","45002","OH","""Cincinnati, OH-KY-IN""",9197,28,10,84,5.12820512820513,3.61731843575419
"Zip","41048","KY","""Cincinnati, OH-KY-IN""",9225,28,12.9032258064516,75.5,4.35897435897436,3.61731843575419
"Zip","45067","OH","""Cincinnati, OH-KY-IN""",9248,28,19.4029850746269,67.5,5.38461538461539,3.61731843575419
"Zip","41094","KY","""Cincinnati, OH-KY-IN""",9313,28,12.6760563380282,98,7.69230769230769,3.61731843575419
"Zip","45015","OH","""Cincinnati, OH-KY-IN""",9451,28,8.33333333333333,66,0.384615384615385,3.61731843575419
"Zip","45106","OH","""Cincinnati, OH-KY-IN""",9536,28,12.1951219512195,91,6.66666666666667,3.61731843575419
"Zip","45152","OH","""Cincinnati, OH-KY-IN""",9588,28,9.18367346938776,82,3.84615384615385,3.61731843575419
"Zip","45068","OH","""Cincinnati, OH-KY-IN""",9761,28,19.6969696969697,99.5,9.74358974358974,3.61731843575419
"Zip","47001","IN","""Cincinnati, OH-KY-IN""",9770,28,10.1694915254237,113,7.05128205128205,3.61731843575419
"Zip","45050","OH","""Cincinnati, OH-KY-IN""",9847,28,6.15384615384615,76,1.28205128205128,3.61731843575419
"Zip","41035","KY","""Cincinnati, OH-KY-IN""",9876,28,6.12244897959184,76,1.15384615384615,3.61731843575419
"Zip","45216","OH","""Cincinnati, OH-KY-IN""",9916,28,7.31707317073171,90,3.33333333333333,3.61731843575419
"Zip","45157","OH","""Cincinnati, OH-KY-IN""",10073,28,12.962962962963,106,8.84615384615385,3.61731843575419
"Zip","41014","KY","""Cincinnati, OH-KY-IN""",10376,28,15.3846153846154,91,8.97435897435897,3.61731843575419
"Zip","45226","OH","""Cincinnati, OH-KY-IN""",10405,28,4,96.5,3.97435897435897,3.61731843575419
"Zip","41016","KY","""Cincinnati, OH-KY-IN""",10579,28,20,84,9.23076923076923,3.61731843575419
"Zip","41074","KY","""Cincinnati, OH-KY-IN""",10673,28,13.6363636363636,106,9.1025641025641,3.61731843575419
"Zip","44107","OH","""Cleveland-Elyria, OH""",1517,29,11.25,66,1.71428571428571,3.54748603351955
"Zip","44035","OH","""Cleveland-Elyria, OH""",1536,29,11.2903225806452,84,4.14285714285714,3.54748603351955
"Zip","44060","OH","""Cleveland-Elyria, OH""",1639,29,13.2352941176471,74.5,4.42857142857143,3.54748603351955
"Zip","44256","OH","""Cleveland-Elyria, OH""",1686,29,13.129102844639,84,5.57142857142857,3.54748603351955
"Zip","44130","OH","""Cleveland-Elyria, OH""",1849,29,14.2857142857143,63,3.14285714285714,3.54748603351955
"Zip","44077","OH","""Cleveland-Elyria, OH""",1911,29,13.2075471698113,97,8.71428571428571,3.54748603351955
"Zip","44124","OH","""Cleveland-Elyria, OH""",2545,29,11.2044817927171,88,4.57142857142857,3.54748603351955
"Zip","44102","OH","""Cleveland-Elyria, OH""",2760,29,9.6045197740113,85,3,3.54748603351955
"Zip","44212","OH","""Cleveland-Elyria, OH""",2966,29,9.9601593625498,67,1,3.54748603351955
"Zip","44111","OH","""Cleveland-Elyria, OH""",3057,29,9.35672514619883,66,0.714285714285714,3.54748603351955
"Zip","44120","OH","""Cleveland-Elyria, OH""",3128,29,10.3448275862069,122,7.92857142857143,3.54748603351955
"Zip","44118","OH","""Cleveland-Elyria, OH""",3135,29,16.3522012578616,104,9.42857142857143,3.54748603351955
"Zip","44094","OH","""Cleveland-Elyria, OH""",3228,29,11.7647058823529,91,5.71428571428571,3.54748603351955
"Zip","44109","OH","""Cleveland-Elyria, OH""",3283,29,6.29370629370629,88,2.14285714285714,3.54748603351955
"Zip","44134","OH","""Cleveland-Elyria, OH""",3350,29,9,73,1.14285714285714,3.54748603351955
"Zip","44122","OH","""Cleveland-Elyria, OH""",3593,29,15.5234657039711,110,9.57142857142857,3.54748603351955
"Zip","44105","OH","""Cleveland-Elyria, OH""",3951,29,10.377358490566,112,7.57142857142857,3.54748603351955
"Zip","44145","OH","""Cleveland-Elyria, OH""",3954,29,15,86.5,8.14285714285714,3.54748603351955
"Zip","44146","OH","""Cleveland-Elyria, OH""",4003,29,16.8674698795181,79,7.92857142857143,3.54748603351955
"Zip","44095","OH","""Cleveland-Elyria, OH""",4156,29,12.6760563380282,92,7.14285714285714,3.54748603351955
"Zip","44121","OH","""Cleveland-Elyria, OH""",4248,29,16.8421052631579,98,9.28571428571429,3.54748603351955
"Zip","44070","OH","""Cleveland-Elyria, OH""",4426,29,8.27586206896552,70,0.571428571428571,3.54748603351955
"Zip","44039","OH","""Cleveland-Elyria, OH""",4528,29,8.55263157894737,69,0.428571428571429,3.54748603351955
"Zip","44133","OH","""Cleveland-Elyria, OH""",4642,29,9.15032679738562,74,1.42857142857143,3.54748603351955
"Zip","44128","OH","""Cleveland-Elyria, OH""",4873,29,7.63888888888889,99,4,3.54748603351955
"Zip","44281","OH","""Cleveland-Elyria, OH""",4948,29,14.4578313253012,85,7.28571428571429,3.54748603351955
"Zip","44106","OH","""Cleveland-Elyria, OH""",4997,29,9.57446808510638,97,4.78571428571429,3.54748603351955
"Zip","44129","OH","""Cleveland-Elyria, OH""",5143,29,11.4093959731544,71,2.57142857142857,3.54748603351955
"Zip","44052","OH","""Cleveland-Elyria, OH""",5254,29,10.3658536585366,96,5.14285714285714,3.54748603351955
"Zip","44125","OH","""Cleveland-Elyria, OH""",5397,29,12.7118644067797,91,6.85714285714286,3.54748603351955
"Zip","44135","OH","""Cleveland-Elyria, OH""",5556,29,5.18518518518519,76,0.285714285714286,3.54748603351955
"Zip","44143","OH","""Cleveland-Elyria, OH""",5754,29,11.6564417177914,110,8.85714285714286,3.54748603351955
"Zip","44136","OH","""Cleveland-Elyria, OH""",5902,29,15.0793650793651,75,5.42857142857143,3.54748603351955
"Zip","44116","OH","""Cleveland-Elyria, OH""",6441,29,11.1111111111111,65,1.28571428571429,3.54748603351955
"Zip","44012","OH","""Cleveland-Elyria, OH""",6515,29,14.5945945945946,83,6.71428571428571,3.54748603351955
"Zip","44144","OH","""Cleveland-Elyria, OH""",6577,29,4.61538461538461,62,0.142857142857143,3.54748603351955
"Zip","44112","OH","""Cleveland-Elyria, OH""",6615,29,11.5942028985507,154,9,3.54748603351955
"Zip","44137","OH","""Cleveland-Elyria, OH""",6622,29,11.1111111111111,99.5,6.57142857142857,3.54748603351955
"Zip","44113","OH","""Cleveland-Elyria, OH""",6699,29,8.13008130081301,94,3.42857142857143,3.54748603351955
"Zip","44138","OH","""Cleveland-Elyria, OH""",6823,29,8.05369127516779,75.5,0.857142857142857,3.54748603351955
"Zip","44108","OH","""Cleveland-Elyria, OH""",6838,29,5.71428571428571,139,5,3.54748603351955
"Zip","44024","OH","""Cleveland-Elyria, OH""",6874,29,11.965811965812,90,5.85714285714286,3.54748603351955
"Zip","44139","OH","""Cleveland-Elyria, OH""",6983,29,13.3333333333333,91.5,7.71428571428571,3.54748603351955
"Zip","44110","OH","""Cleveland-Elyria, OH""",7255,29,27.027027027027,118,10,3.54748603351955
"Zip","44011","OH","""Cleveland-Elyria, OH""",7325,29,15.819209039548,77,6.14285714285714,3.54748603351955
"Zip","44001","OH","""Cleveland-Elyria, OH""",7349,29,14.84375,82,6.28571428571429,3.54748603351955
"Zip","44131","OH","""Cleveland-Elyria, OH""",7358,29,15.8415841584158,78.5,7,3.54748603351955
"Zip","44053","OH","""Cleveland-Elyria, OH""",7411,29,8.88888888888889,83,2.28571428571429,3.54748603351955
"Zip","44123","OH","""Cleveland-Elyria, OH""",7547,29,16.3636363636364,95,9.14285714285714,3.54748603351955
"Zip","44147","OH","""Cleveland-Elyria, OH""",7576,29,19.811320754717,70,6.42857142857143,3.54748603351955
"Zip","44017","OH","""Cleveland-Elyria, OH""",7750,29,12.9032258064516,70,3.57142857142857,3.54748603351955
"Zip","44142","OH","""Cleveland-Elyria, OH""",7757,29,13.8888888888889,64,2.85714285714286,3.54748603351955
"Zip","44126","OH","""Cleveland-Elyria, OH""",7780,29,11.4942528735632,62.5,1.57142857142857,3.54748603351955
"Zip","44149","OH","""Cleveland-Elyria, OH""",7781,29,17.5,70,6,3.54748603351955
"Zip","44057","OH","""Cleveland-Elyria, OH""",7829,29,9.70149253731343,118,7.42857142857143,3.54748603351955
"Zip","44092","OH","""Cleveland-Elyria, OH""",7939,29,11.9402985074627,101,8.42857142857143,3.54748603351955
"Zip","44055","OH","""Cleveland-Elyria, OH""",7954,29,2.7027027027027,110,3.85714285714286,3.54748603351955
"Zip","44089","OH","""Cleveland-Elyria, OH""",8133,29,14.0625,92,8.28571428571429,3.54748603351955
"Zip","44132","OH","""Cleveland-Elyria, OH""",8150,29,7.31707317073171,86,2,3.54748603351955
"Zip","44022","OH","""Cleveland-Elyria, OH""",8262,29,16.8141592920354,130,9.85714285714286,3.54748603351955
"Zip","44023","OH","""Cleveland-Elyria, OH""",8274,29,16.4556962025316,131,9.71428571428571,3.54748603351955
"Zip","44140","OH","""Cleveland-Elyria, OH""",8639,29,11.7021276595745,68,2.42857142857143,3.54748603351955
"Zip","44119","OH","""Cleveland-Elyria, OH""",8989,29,19.3548387096774,82,8.57142857142857,3.54748603351955
"Zip","44141","OH","""Cleveland-Elyria, OH""",9030,29,12.3809523809524,77,4.28571428571429,3.54748603351955
"Zip","44117","OH","""Cleveland-Elyria, OH""",9208,29,6.38297872340426,132,5.28571428571429,3.54748603351955
"Zip","44054","OH","""Cleveland-Elyria, OH""",9336,29,10.1449275362319,81,2.71428571428571,3.54748603351955
"Zip","44044","OH","""Cleveland-Elyria, OH""",9625,29,8.7719298245614,100,4.78571428571429,3.54748603351955
"Zip","44028","OH","""Cleveland-Elyria, OH""",10259,29,7.40740740740741,84,1.85714285714286,3.54748603351955
"Zip","44233","OH","""Cleveland-Elyria, OH""",10418,29,6.25,98.5,3.28571428571429,3.54748603351955
"Zip","44081","OH","""Cleveland-Elyria, OH""",10573,29,5.55555555555556,104,3.71428571428571,3.54748603351955
"Zip","80918","CO","""Colorado Springs, CO""",2661,79,13.0769230769231,53,6.8,0.85195530726257
"Zip","80909","CO","""Colorado Springs, CO""",3679,79,10.8108108108108,52,4.8,0.85195530726257
"Zip","80906","CO","""Colorado Springs, CO""",3698,79,7.9295154185022,64.5,5.2,0.85195530726257
"Zip","80916","CO","""Colorado Springs, CO""",4261,79,5.95238095238095,47,0.8,0.85195530726257
"Zip","80920","CO","""Colorado Springs, CO""",4404,79,13.8686131386861,53,7.6,0.85195530726257
"Zip","80907","CO","""Colorado Springs, CO""",5010,79,10.1449275362319,51,4,0.85195530726257
"Zip","80917","CO","""Colorado Springs, CO""",5033,79,4.81927710843374,49,2,0.85195530726257
"Zip","80910","CO","""Colorado Springs, CO""",5252,79,0,52,1.6,0.85195530726257
"Zip","80911","CO","""Colorado Springs, CO""",5610,79,7.29166666666667,47,1.2,0.85195530726257
"Zip","80919","CO","""Colorado Springs, CO""",5707,79,12.9496402877698,54,7.2,0.85195530726257
"Zip","80923","CO","""Colorado Springs, CO""",5918,79,7.31707317073171,48,2.8,0.85195530726257
"Zip","80817","CO","""Colorado Springs, CO""",6312,79,9.15032679738562,49,3.6,0.85195530726257
"Zip","80904","CO","""Colorado Springs, CO""",6472,79,3.48837209302326,52.5,3.2,0.85195530726257
"Zip","80922","CO","""Colorado Springs, CO""",6613,79,6.15384615384615,48.5,2.4,0.85195530726257
"Zip","80132","CO","""Colorado Springs, CO""",6690,79,10,75,6.4,0.85195530726257
"Zip","80831","CO","""Colorado Springs, CO""",6824,79,11.6129032258065,67,8.4,0.85195530726257
"Zip","80915","CO","""Colorado Springs, CO""",7446,79,2.98507462686567,47,0.4,0.85195530726257
"Zip","80905","CO","""Colorado Springs, CO""",7660,79,8.64197530864197,56,5.6,0.85195530726257
"Zip","80921","CO","""Colorado Springs, CO""",7744,79,19.620253164557,69,9.2,0.85195530726257
"Zip","80908","CO","""Colorado Springs, CO""",8430,79,11.1111111111111,85,8.8,0.85195530726257
"Zip","80903","CO","""Colorado Springs, CO""",8433,79,8.51063829787234,53,4.4,0.85195530726257
"Zip","80863","CO","""Colorado Springs, CO""",9357,79,10.8433734939759,70,8,0.85195530726257
"Zip","80925","CO","""Colorado Springs, CO""",10141,79,11,52,6,0.85195530726257
"Zip","80924","CO","""Colorado Springs, CO""",10151,79,24.5098039215686,71.5,9.6,0.85195530726257
"Zip","80816","CO","""Colorado Springs, CO""",10448,79,16.0714285714286,77,10,0.85195530726257
"Zip","29072","SC","""Columbia, SC""",1879,72,17.1232876712329,92,8.75,7.89106145251397
"Zip","29223","SC","""Columbia, SC""",2057,72,10.4417670682731,109,4.16666666666667,7.89106145251397
"Zip","29229","SC","""Columbia, SC""",2430,72,8.95883777239709,100,1.66666666666667,7.89106145251397
"Zip","29073","SC","""Columbia, SC""",2921,72,13.7931034482759,75,2.08333333333333,7.89106145251397
"Zip","29210","SC","""Columbia, SC""",3215,72,9.20245398773006,87,0.416666666666667,7.89106145251397
"Zip","29203","SC","""Columbia, SC""",3652,72,13.6690647482014,117,7.91666666666667,7.89106145251397
"Zip","29063","SC","""Columbia, SC""",4059,72,15.1291512915129,88,4.58333333333333,7.89106145251397
"Zip","29209","SC","""Columbia, SC""",4125,72,14.4278606965174,109.5,6.66666666666667,7.89106145251397
"Zip","29212","SC","""Columbia, SC""",5047,72,15.8301158301158,98,5.83333333333333,7.89106145251397
"Zip","29205","SC","""Columbia, SC""",5478,72,17,126.5,10,7.89106145251397
"Zip","29169","SC","""Columbia, SC""",6090,72,9.4017094017094,111,3.75,7.89106145251397
"Zip","29201","SC","""Columbia, SC""",6232,72,14.7208121827411,122.5,9.16666666666667,7.89106145251397
"Zip","29045","SC","""Columbia, SC""",6486,72,16.4835164835165,98,8.33333333333333,7.89106145251397
"Zip","29020","SC","""Columbia, SC""",6583,72,9.04522613065327,157,5,7.89106145251397
"Zip","29036","SC","""Columbia, SC""",6666,72,15.6862745098039,105,7.08333333333333,7.89106145251397
"Zip","29170","SC","""Columbia, SC""",7201,72,13.4615384615385,73.5,1.25,7.89106145251397
"Zip","29016","SC","""Columbia, SC""",7212,72,11.7647058823529,133,7.5,7.89106145251397
"Zip","29206","SC","""Columbia, SC""",7326,72,20.4545454545455,109,9.58333333333333,7.89106145251397
"Zip","29204","SC","""Columbia, SC""",7756,72,16.9934640522876,90,5.41666666666667,7.89106145251397
"Zip","29053","SC","""Columbia, SC""",7968,72,9.52380952380952,77,0.833333333333333,7.89106145251397
"Zip","29070","SC","""Columbia, SC""",8280,72,13.1578947368421,93.5,2.91666666666667,7.89106145251397
"Zip","29078","SC","""Columbia, SC""",8448,72,18.3908045977011,85,6.25,7.89106145251397
"Zip","29033","SC","""Columbia, SC""",8876,72,16,73,3.33333333333333,7.89106145251397
"Zip","29054","SC","""Columbia, SC""",9763,72,9.58904109589041,99,2.5,7.89106145251397
"Zip","31907","GA","""Columbus, GA-AL""",2083,160,13.7931034482759,104,4.54545454545455,7.6536312849162
"Zip","31909","GA","""Columbus, GA-AL""",3546,160,17.3913043478261,90,5.45454545454545,7.6536312849162
"Zip","31904","GA","""Columbus, GA-AL""",4390,160,16.7910447761194,121,10,7.6536312849162
"Zip","31906","GA","""Columbus, GA-AL""",6652,160,12.3376623376623,135,9.09090909090909,7.6536312849162
"Zip","36867","AL","""Columbus, GA-AL""",6994,160,17.1052631578947,107,7.27272727272727,7.6536312849162
"Zip","31903","GA","""Columbus, GA-AL""",7357,160,7.69230769230769,123,3.63636363636364,7.6536312849162
"Zip","31820","GA","""Columbus, GA-AL""",9819,160,13.4969325153374,117,6.36363636363636,7.6536312849162
"Zip","31901","GA","""Columbus, GA-AL""",10208,160,3.03030303030303,110,1.81818181818182,7.6536312849162
"Zip","31808","GA","""Columbus, GA-AL""",10307,160,8.75,97,2.72727272727273,7.6536312849162
"Zip","36856","AL","""Columbus, GA-AL""",10529,160,5.94059405940594,84,0.909090909090909,7.6536312849162
"Zip","31811","GA","""Columbus, GA-AL""",10701,160,8,135.5,8.18181818181818,7.6536312849162
"Zip","43055","OH","""Columbus, OH""",1630,32,9.09090909090909,81,6.90909090909091,1.39664804469274
"Zip","43081","OH","""Columbus, OH""",1638,32,8.13953488372093,55,1.81818181818182,1.39664804469274
"Zip","43123","OH","""Columbus, OH""",1654,32,10.3806228373702,64,4.54545454545455,1.39664804469274
"Zip","43130","OH","""Columbus, OH""",1718,32,10.7142857142857,69,5.81818181818182,1.39664804469274
"Zip","43230","OH","""Columbus, OH""",1766,32,3.82165605095541,54,0.363636363636364,1.39664804469274
"Zip","43026","OH","""Columbus, OH""",1855,32,6.74603174603175,56,1.09090909090909,1.39664804469274
"Zip","43228","OH","""Columbus, OH""",1924,32,5.93220338983051,57.5,1.45454545454545,1.39664804469274
"Zip","43068","OH","""Columbus, OH""",1959,32,4.86486486486486,58,0.727272727272727,1.39664804469274
"Zip","43229","OH","""Columbus, OH""",2185,32,1.26582278481013,57,0.545454545454545,1.39664804469274
"Zip","43015","OH","""Columbus, OH""",2228,32,10.1818181818182,64,4.36363636363636,1.39664804469274
"Zip","43235","OH","""Columbus, OH""",2638,32,7.53424657534247,61,2.54545454545455,1.39664804469274
"Zip","43207","OH","""Columbus, OH""",2730,32,3.67647058823529,65.5,2.36363636363636,1.39664804469274
"Zip","43232","OH","""Columbus, OH""",2790,32,6.86274509803922,76,4.90909090909091,1.39664804469274
"Zip","43016","OH","""Columbus, OH""",2888,32,16.6666666666667,67,8,1.39664804469274
"Zip","43224","OH","""Columbus, OH""",2890,32,4.80769230769231,59,0.909090909090909,1.39664804469274
"Zip","43204","OH","""Columbus, OH""",3034,32,12.0879120879121,68,6.54545454545455,1.39664804469274
"Zip","43201","OH","""Columbus, OH""",3509,32,17.5675675675676,80,9.09090909090909,1.39664804469274
"Zip","43017","OH","""Columbus, OH""",3583,32,16.243654822335,70.5,8.36363636363636,1.39664804469274
"Zip","43213","OH","""Columbus, OH""",3727,32,6.93069306930693,64,2.90909090909091,1.39664804469274
"Zip","43065","OH","""Columbus, OH""",3782,32,15.625,74,8.54545454545454,1.39664804469274
"Zip","43110","OH","""Columbus, OH""",3891,32,9.25925925925926,63,3.45454545454545,1.39664804469274
"Zip","43147","OH","""Columbus, OH""",4032,32,11.214953271028,73.5,7.09090909090909,1.39664804469274
"Zip","43221","OH","""Columbus, OH""",4189,32,12.751677852349,59,3.81818181818182,1.39664804469274
"Zip","43214","OH","""Columbus, OH""",4629,32,13.9784946236559,61,5.09090909090909,1.39664804469274
"Zip","43220","OH","""Columbus, OH""",4988,32,7.60869565217391,63,3.09090909090909,1.39664804469274
"Zip","43040","OH","""Columbus, OH""",5134,32,5.64516129032258,61,2,1.39664804469274
"Zip","43212","OH","""Columbus, OH""",5348,32,16.6666666666667,64,7.45454545454545,1.39664804469274
"Zip","43209","OH","""Columbus, OH""",5349,32,13.1868131868132,62.5,5.27272727272727,1.39664804469274
"Zip","43219","OH","""Columbus, OH""",5487,32,8.33333333333333,51,1.63636363636364,1.39664804469274
"Zip","43082","OH","""Columbus, OH""",5512,32,11.8518518518519,70,7.27272727272727,1.39664804469274
"Zip","43062","OH","""Columbus, OH""",5748,32,10.7142857142857,61,3.27272727272727,1.39664804469274
"Zip","43119","OH","""Columbus, OH""",5967,32,1.9047619047619,55,0.181818181818182,1.39664804469274
"Zip","43206","OH","""Columbus, OH""",6028,32,15.0837988826816,67,7.63636363636364,1.39664804469274
"Zip","43035","OH","""Columbus, OH""",6097,32,12.3287671232877,66,6,1.39664804469274
"Zip","43004","OH","""Columbus, OH""",6182,32,7.69230769230769,62,2.72727272727273,1.39664804469274
"Zip","43054","OH","""Columbus, OH""",6229,32,7.40740740740741,69,4,1.39664804469274
"Zip","43085","OH","""Columbus, OH""",6238,32,8.69565217391304,54,2.18181818181818,1.39664804469274
"Zip","43223","OH","""Columbus, OH""",6358,32,8.45070422535211,66,4.18181818181818,1.39664804469274
"Zip","43227","OH","""Columbus, OH""",6531,32,5.81395348837209,71,3.63636363636364,1.39664804469274
"Zip","43215","OH","""Columbus, OH""",6550,32,12.751677852349,88.5,8.72727272727273,1.39664804469274
"Zip","43113","OH","""Columbus, OH""",6612,32,20.4081632653061,86.5,9.45454545454546,1.39664804469274
"Zip","43211","OH","""Columbus, OH""",7283,32,12.621359223301,125.5,8.90909090909091,1.39664804469274
"Zip","43231","OH","""Columbus, OH""",7557,32,5.35714285714286,58,1.27272727272727,1.39664804469274
"Zip","43138","OH","""Columbus, OH""",7692,32,8.51063829787234,79.5,6.36363636363636,1.39664804469274
"Zip","43140","OH","""Columbus, OH""",7726,32,12.987012987013,81,8.18181818181818,1.39664804469274
"Zip","43056","OH","""Columbus, OH""",8132,32,7.40740740740741,91.5,6.18181818181818,1.39664804469274
"Zip","43125","OH","""Columbus, OH""",8904,32,11.7647058823529,69,6.72727272727273,1.39664804469274
"Zip","43205","OH","""Columbus, OH""",9036,32,22.8070175438597,82,9.63636363636364,1.39664804469274
"Zip","43064","OH","""Columbus, OH""",9226,32,22.2222222222222,91.5,10,1.39664804469274
"Zip","43031","OH","""Columbus, OH""",9356,32,15,63,5.63636363636364,1.39664804469274
"Zip","43074","OH","""Columbus, OH""",9390,32,18.4210526315789,64,7.81818181818182,1.39664804469274
"Zip","43023","OH","""Columbus, OH""",9577,32,3.57142857142857,100,4.72727272727273,1.39664804469274
"Zip","43103","OH","""Columbus, OH""",9670,32,11.3636363636364,67,5.45454545454545,1.39664804469274
"Zip","43021","OH","""Columbus, OH""",9760,32,16.6666666666667,114,9.81818181818182,1.39664804469274
"Zip","43076","OH","""Columbus, OH""",10032,32,16,94,9.27272727272727,1.39664804469274
"Zip","78414","TX","""Corpus Christi, TX""",3534,114,17.1806167400881,117,9.23076923076923,9.14804469273743
"Zip","78412","TX","""Corpus Christi, TX""",3570,114,13.3333333333333,113,3.07692307692308,9.14804469273743
"Zip","78413","TX","""Corpus Christi, TX""",3848,114,14.4781144781145,114,4.61538461538461,9.14804469273743
"Zip","78418","TX","""Corpus Christi, TX""",4232,114,12.9194630872483,139,6.92307692307692,9.14804469273743
"Zip","78415","TX","""Corpus Christi, TX""",4506,114,11.0236220472441,105,0.769230769230769,9.14804469273743
"Zip","78411","TX","""Corpus Christi, TX""",6216,114,10.7692307692308,115,1.53846153846154,9.14804469273743
"Zip","78382","TX","""Corpus Christi, TX""",6525,114,9.58904109589041,127.5,2.30769230769231,9.14804469273743
"Zip","78410","TX","""Corpus Christi, TX""",6732,114,14.0540540540541,124,7.69230769230769,9.14804469273743
"Zip","78374","TX","""Corpus Christi, TX""",7958,114,14.8571428571429,105,3.84615384615385,9.14804469273743
"Zip","78404","TX","""Corpus Christi, TX""",8575,114,15.8536585365854,172.5,10,9.14804469273743
"Zip","78336","TX","""Corpus Christi, TX""",9464,114,10.7843137254902,171,6.15384615384615,9.14804469273743
"Zip","78362","TX","""Corpus Christi, TX""",9699,114,12.7659574468085,171,8.46153846153846,9.14804469273743
"Zip","78373","TX","""Corpus Christi, TX""",10788,114,8.21114369501466,208,5.38461538461539,9.14804469273743
"Zip","75070","TX","""Dallas-Fort Worth-Arlington, TX""",1013,4,18.7428571428571,74,8.994708994709,3.63128491620112
"Zip","75052","TX","""Dallas-Fort Worth-Arlington, TX""",1325,4,13.0081300813008,50,2.59259259259259,3.63128491620112
"Zip","75034","TX","""Dallas-Fort Worth-Arlington, TX""",1382,4,20.9748892171344,84,9.73544973544974,3.63128491620112
"Zip","75287","TX","""Dallas-Fort Worth-Arlington, TX""",1410,4,14.4067796610169,57,5.02645502645503,3.63128491620112
"Zip","75243","TX","""Dallas-Fort Worth-Arlington, TX""",1462,4,17.0068027210884,58,6.4021164021164,3.63128491620112
"Zip","75067","TX","""Dallas-Fort Worth-Arlington, TX""",1519,4,11.8518518518519,46,1.37566137566138,3.63128491620112
"Zip","76028","TX","""Dallas-Fort Worth-Arlington, TX""",1660,4,16.945107398568,59,6.61375661375661,3.63128491620112
"Zip","76063","TX","""Dallas-Fort Worth-Arlington, TX""",1695,4,13.2315521628499,52.5,3.38624338624339,3.63128491620112
"Zip","75228","TX","""Dallas-Fort Worth-Arlington, TX""",1712,4,17.4603174603175,53,5.82010582010582,3.63128491620112
"Zip","76244","TX","""Dallas-Fort Worth-Arlington, TX""",1723,4,12.4444444444444,58,3.80952380952381,3.63128491620112
"Zip","75056","TX","""Dallas-Fort Worth-Arlington, TX""",1730,4,15.7894736842105,55,5.34391534391534,3.63128491620112
"Zip","75217","TX","""Dallas-Fort Worth-Arlington, TX""",1821,4,6.95652173913043,93,5.29100529100529,3.63128491620112
"Zip","75206","TX","""Dallas-Fort Worth-Arlington, TX""",1884,4,10.8614232209738,75,5.66137566137566,3.63128491620112
"Zip","75035","TX","""Dallas-Fort Worth-Arlington, TX""",1912,4,18.3299389002037,70,8.46560846560847,3.63128491620112
"Zip","75150","TX","""Dallas-Fort Worth-Arlington, TX""",1930,4,9.62962962962963,55,2.11640211640212,3.63128491620112
"Zip","76116","TX","""Dallas-Fort Worth-Arlington, TX""",2001,4,14.6341463414634,55,4.65608465608466,3.63128491620112
"Zip","75043","TX","""Dallas-Fort Worth-Arlington, TX""",2063,4,14.027149321267,55,4.33862433862434,3.63128491620112
"Zip","75002","TX","""Dallas-Fort Worth-Arlington, TX""",2081,4,9.18727915194346,54,1.64021164021164,3.63128491620112
"Zip","75211","TX","""Dallas-Fort Worth-Arlington, TX""",2171,4,27.906976744186,58,7.56613756613757,3.63128491620112
"Zip","75204","TX","""Dallas-Fort Worth-Arlington, TX""",2305,4,14.9253731343284,81,7.88359788359788,3.63128491620112
"Zip","76179","TX","""Dallas-Fort Worth-Arlington, TX""",2328,4,12.6142595978062,56,3.7037037037037,3.63128491620112
"Zip","76137","TX","""Dallas-Fort Worth-Arlington, TX""",2345,4,12.5581395348837,49,2.01058201058201,3.63128491620112
"Zip","76051","TX","""Dallas-Fort Worth-Arlington, TX""",2409,4,16.4473684210526,52,4.55026455026455,3.63128491620112
"Zip","75098","TX","""Dallas-Fort Worth-Arlington, TX""",2440,4,10.4651162790698,57,2.8042328042328,3.63128491620112
"Zip","75115","TX","""Dallas-Fort Worth-Arlington, TX""",2446,4,8.92857142857143,65.5,3.49206349206349,3.63128491620112
"Zip","75093","TX","""Dallas-Fort Worth-Arlington, TX""",2472,4,14.3426294820717,73.5,7.24867724867725,3.63128491620112
"Zip","75040","TX","""Dallas-Fort Worth-Arlington, TX""",2568,4,8.18713450292398,50,0.952380952380952,3.63128491620112
"Zip","75007","TX","""Dallas-Fort Worth-Arlington, TX""",2582,4,10.6741573033708,49.5,1.16402116402116,3.63128491620112
"Zip","75149","TX","""Dallas-Fort Worth-Arlington, TX""",2601,4,9.04255319148936,54.5,1.69312169312169,3.63128491620112
