"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
61639,"10025","New York","New York","NY","New York",1,7.4224493535802,13.0602187789783,12.7212263559478,8.43327694913857,8.45841083612541,10.8683371481242,6.92776339965175,9.48092716653352,9.80289009144213,9.10275785174455,6.95794001762864,11.6313361456931,13.2439170425178,11.5807531678947,8.86398365107278,7.79366567413052,11.9175303329808,11.3031197568199,5.36248912621936,4.05878832976054,5.6297534454794,4.85497024112508,4.13888072545766,6.11930216740147,3.87083147992842,-0.0723224386693087,3.6260371760129,5.59980746611838,4.22764160535617,3.33210526406627,4.97921386489532,4.5951046031286,4.60134106838281,3.86466261364931,3.29911369308599,4.96545601355532,7.07010938585561,7.95872697169045,6.57253269892764,6.14858795392326,4.58052304734653,7.68744054979129,5.63747717021745,4.79596781694002,7.41389024507556,6.58938886778733,6.86210142998677,5.59919727229657,3.66413449770436,4.1311407647939,5.75446430444003,6.26296703889058,4.65765540647479,4.14977075564481,5.41877430445576,6.02658797197878,3.45309888535026,4.12921287819958,4.26654234989161,5.65865816024584,3.15926355978216,3.03163827723171,6.16002759927668,6.8874543506844,6.37507750279207,6.49416060003465,6.14751924372701,10.043142958183,8.82731780691302,10.4429640373116,9.52465055968919,7.47786296144614,9.2699566849585,7.19408783203281,3.97159804788956,6.57541722221595,5.19420192675521,7.98072435074935,8.16323323535537,7.76819003916225,6.56384696240424,6.02916477815148,7.77383485784923,6.15118738063383,7.97527490640575,8.57209741651288,7.56685379288585,7.22001652535183,7.93757750279207,6.07618776826872,8.92224902288375
84654,"60657","Chicago","Cook","IL","Chicago",2,16.109432824466,13.0734249913749,13.9039408502785,17.2466499844365,15.7718158147466,15.864238428185,18.9415204424287,19.257809868901,20.4736074387184,20.3002265779651,17.0518027352306,19.5359980209877,15.4348016361232,14.5008484700805,12.0065980062457,16.0691269816616,17.0043044885615,16.4384651596724,19.0729383804342,14.921327247769,16.2966411465836,12.1418832255506,12.632470938041,13.6745581049767,10.111025322033,8.65894578725171,12.5082828972435,14.5781064744416,12.039075868682,15.2888519963293,14.0712099936324,10.2678500295436,10.4325063829115,10.118366489786,11.6690047956037,13.3461508800177,14.1934223257783,16.19969907003,17.8656894841583,15.1230621086417,15.450363073939,15.234593411336,13.6220081797669,14.9574133948258,16.4151126548138,17.7356470468686,18.2689339238815,16.25500673005,16.9415139288318,20.6399017245183,17.4091995757434,14.4691471388879,17.120403559769,14.7988950301601,15.4927747640051,15.9224394015243,13.6799181183301,14.7596595504208,13.0843600943497,15.6738551246549,14.360088992445,16.2223489003228,16.3316846122115,13.0695203726923,14.4290159999604,14.5208805003497,10.1107993673212,14.3436076053012,12.4101746028975,15.2594710094433,13.9485371261091,15.9788655973246,15.8546601107946,16.1818597664764,15.6757017556413,15.4016912532502,14.1100367336127,13.817349746886,12.7647345987232,11.7323890366358,15.1297699037044,14.7833143896678,17.5584123492486,20.0702085812741,17.8268628402478,14.8856171489902,14.1924034169805,13.8318378177252,15.7417383653143,14.8047339916035,12.3822046216144
61637,"10023","New York","New York","NY","New York",3,12.2313429743906,11.3528982571776,7.75045541896857,9.35530484696321,12.548277584736,6.80173772887575,8.35465597033594,10.183455479192,6.73778369763435,9.48593253701528,7.49194841494769,9.70077733338567,13.2028062409359,8.54511146935962,9.7915628559134,10.7123233625511,6.57956519003086,11.0628904106602,10.0862577019377,6.94978991994502,7.35493959432556,9.03923356669426,9.14051106581449,9.44212385297487,3.30296214399251,3.67204205696835,4.84264952510854,5.87106080348336,4.00846166329594,7.38624512674476,2.00995900063897,5.39934388401086,4.99510664906186,5.64981048977118,6.17344188520107,6.30473492611226,4.36641922711394,6.48553954898842,6.17033799321471,5.31643451595805,6.42755650382022,6.1048736173775,6.4102115258915,5.7307423008974,7.08034721461979,3.65944310625864,7.43858029350557,5.63878433534964,6.83718735087721,8.43501164551934,7.39093893741275,7.09134375355385,7.37896187178049,4.96015817022302,8.03165855431527,8.74250700677976,5.81612471145923,5.82838191834261,5.12929720527027,5.58091043952265,5.53187893151406,5.35808856859626,5.15000119115586,8.00588867600044,3.97916358360516,5.61278974917039,7.95451679149112,5.69832551363257,9.61376660890919,7.88114816512189,8.43998444859676,7.22202815919496,6.87707566360158,5.58166580436862,9.07789562101879,5.86048506000859,5.69448310580531,6.80718197974683,9.6447535993457,6.33463335148106,9.4840783794129,8.13384333648651,7.391331093638,7.53718982080426,7.64933239238005,10.5887158748693,9.86529719582194,7.90007542559015,12.6739194050347,10.5035543966381,9.70412731146003
84616,"60614","Chicago","Cook","IL","Chicago",6,18.0705844906255,12.9856546548687,14.8378957883119,17.3763015855322,19.9750870625623,17.9218006448634,16.8286682084309,18.4155047488252,17.192767307789,17.3377309969642,17.6588617551291,18.4645426190572,14.910391115907,12.3444156231503,14.0955428471354,14.915781115227,14.6991636342887,14.4409110394006,16.1114211105868,13.6801427190507,13.1085843895762,11.2767276461047,10.334625517172,12.1410234042463,6.72370529527952,10.8683697392097,12.8340986458225,14.3981708925276,13.0403551278303,11.6635769606529,10.8728501856837,6.61492948516272,7.96077123368763,9.55924188044694,13.4751337864626,12.8914083476472,10.0873983205927,14.2979545085073,13.0497457456862,14.5794145025285,13.3847077449102,13.4087616005744,10.6061379147361,13.9368911056318,17.2098794741503,16.1085376550948,15.7778913976463,14.3273421660661,18.959547305736,18.0275923071308,13.1042883668487,13.0690092185383,13.1918702793455,16.5060038016862,13.2384141318287,13.7408374754775,15.0459885598688,14.0766221974809,14.8575419647429,16.9199143563995,17.9523998073604,18.4900626118205,16.2776772344872,13.2530875276166,11.821311903711,12.7146200613624,12.0484028684641,13.1994409854792,12.743020684525,12.7596478825816,12.5843566027828,15.8489287803284,14.0356311415098,12.7842683236413,16.6070579986506,15.8931376948407,17.5986499403624,12.5633447625105,17.0795208381204,12.6260036822834,16.6852802575978,17.8449778013487,17.2496566664005,16.8949874711496,15.2068174398894,15.592097790324,14.028076696265,11.0180220611682,13.5215406090158,17.274479216292,12.6793626528753
61807,"10467","New York","Bronx","NY","New York",9,3.36428804033295,9.89113320561659,8.44668854646327,10.8262943747523,15.0454951829485,4.89462117795578,19.4808734829094,5.34246277109985,8.11410371036264,3.64663595732055,17.5009717775063,10.2265138209146,18.4779244039693,5.97778589604286,11.7800218797966,6.59552514398307,7.06950890507544,7.14001011139603,1.1202177452045,5.50119292983001,7.24864344285674,3.17620584979367,1.22646197358476,5.83821594857417,5.88177055781547,7.66128757954455,4.33870732580599,7.3198008682588,6.8885836013794,1.71404662255222,7.58898159101752,6.54366397230105,8.14997171610152,12.8133026239872,9.48733153880215,8.79874226436364,4.85612953217445,7.78090480442493,9.52511991901229,8.60407215253008,6.49387730929674,6.40784194890194,1.93988987635204,2.24592360898692,9.01620862182271,11.0871121477967,3.7754815814279,8.28386812248721,4.64595719085456,13.9549938732508,4.8752599750347,5.66500405217166,6.17103630848964,7.02311940420725,6.03825053208974,9.31071673935382,7.8392840607577,7.44565556516369,6.71665805201614,5.14377150412972,10.394591070636,2.67996752973135,3.09842983999561,5.91104013746417,3.13326947761936,13.9689485833365,3.48087348290942,3.29567914536886,3.73820701021917,6.89663595732055,7.75228356982889,3.38568430300454,2.32532700137192,2.85609277434974,4.80085521312994,4.27457023682127,3.29592399941506,2.28427471378871,5.36322642408589,9.78690721554429,4.57061544529131,1.56330262398722,4.71131045843325,4.23937873927184,3.89459107063599,2.49194711608644,5.88258598236071,3.15187577010114,6.96468710214043,2.20424270098359,5.86385220631367
84640,"60640","Chicago","Cook","IL","Chicago",10,18.41235522006,20.7895008631928,16.0722139405955,16.3653897570009,16.8428975271977,15.5291378507889,17.9482983560296,20.3076360810172,18.4872624264198,20.1070927333459,19.1837294953518,18.7282633378373,17.003323104035,13.8750018323474,14.9067362626838,15.3508132463735,20.1900779693502,15.5396233284024,17.062352634537,16.8124714161824,16.9614845086915,10.9597236846434,14.0237159039496,12.3016210490086,13.5084070677139,8.95152033192736,10.2016042834865,13.5287129328939,14.2224800614538,13.8741752822573,14.0892026672809,9.27835950552218,11.0432038942783,11.6626412858888,12.9768414741426,16.7083232359328,10.6922197520797,16.6218068756616,14.9640331956127,15.637214896047,18.1674810837397,15.8103420429251,12.5630982496102,16.9377690453696,19.6845999514047,16.5729116585391,17.3081657477538,19.6067417274169,21.5059796512878,17.5498559979322,17.5380278884072,16.0870667412477,16.3037862377546,16.1013380364586,21.0038032182451,14.4844088674157,17.9446489059596,19.9250217333382,16.6692799497493,14.6050948235961,15.1871622168162,15.3487356183322,15.2612993352702,15.9694408096683,13.1304314079243,14.7886735978608,9.61950569758394,11.9966882163168,13.1292103733484,15.365328033373,15.6114405460452,14.7958245474032,12.6612238171204,12.3031596182309,16.0147578332939,16.2600049527711,14.6519652883804,15.6343202980994,14.4424035502831,10.8856417626873,10.5274819924178,11.5650932069934,13.4836928952608,18.5800532742579,13.9788576831142,16.9461437226441,16.8632328495171,12.2976523268333,13.6088813881537,12.9422207309998,10.5755086125047
61630,"10016","New York","New York","NY","New York",14,10.3535763618526,10.6244686462922,13.1163194793868,9.40726390433262,9.51834063201813,10.9591527107505,10.1031487049231,10.9465835695897,7.4694688862043,11.0034441698668,10.321618782057,7.77514492259264,7.87152507980127,10.2586052883029,8.14639280887516,7.82073349722925,8.96401690696269,5.84166240067302,8.24495155152301,5.36323355958375,6.47450389051715,4.6890369941006,5.77139861011319,8.99500773936678,6.2964335047097,5.87607026060656,6.41639899937525,6.14946502232264,5.67218678586428,8.92098389156235,4.7856883874628,6.33576073786254,5.76051864772806,4.17917931869291,2.57308077036109,4.47924180681446,3.16964061888067,6.15252203423756,3.47453659724298,4.03448253170717,2.7300631200564,4.5296107852847,2.79795389972831,5.00247802270367,3.7925115533524,3.33105860570038,7.32218471301342,7.05088549417035,5.35015755843375,4.83078624180679,4.08578537699818,5.66130533186537,5.14612482604551,5.08861699646483,5.3166980421838,5.37309796879531,6.03569988654658,4.04936829072385,3.89013057879021,5.20874104145256,3.78772270331597,4.03044692744309,6.06926333026202,6.75475455890989,5.30548032159684,4.89381180165963,7.77888566637437,8.36728764766573,7.61985320167718,6.90621868749509,8.14603368151859,9.54014860447777,9.30476426682016,6.15768828416006,5.58733561941864,7.00727981143514,9.5897352060305,6.76145193354847,7.7644975084039,8.67714851406102,10.0453851165708,8.69124940260109,8.61200832901022,6.49459775702014,9.60488277515422,7.98528383851084,9.19702188925045,9.32592076643973,11.5976443070665,7.67451211400552,8.16079281519881
62087,"11375","New York","Queens","NY","New York",16,10.9129322439026,7.26025387706365,9.10027723271911,8.70019533614726,7.74295739987674,10.117993938057,13.5789922196679,17.8720985541362,15.3443103114457,21.332834127658,18.8528446340145,16.0343787710151,13.488849121879,10.6983702786516,14.3122314811794,14.6837990037622,14.642302091882,14.7235404467755,10.5554469442815,9.36822152412566,9.40870895973942,8.29754461936034,9.35132151022612,8.49762077657507,8.69587143309179,9.45638368960144,7.00228996071155,6.69196078326004,11.5366581872783,7.12864541469451,8.78432334346913,8.030432871218,6.96094807252246,6.82746587758866,7.1616429907417,6.52239249416373,6.95791339526673,10.1587758096765,6.67666421002198,5.91367432152034,5.1970114539308,5.3701242529684,4.91028565395891,2.49222347318948,5.41634738844624,5.79398579811199,5.95429390937687,7.01610123421903,6.16953716342887,5.83560037709126,6.37386241659359,7.9023106851567,5.6122311428935,7.81166249012139,4.8994753106224,8.73504271657274,4.84424902942583,6.1017861059123,6.00597349594017,3.78237970781458,5.47846551911329,10.1374235945564,6.21638210163296,7.65393406178008,7.7711994748047,6.76129473236837,7.24921872517685,4.39083926069416,4.09829923416146,1.77492484835797,4.5369710747312,7.84742035822108,7.3797494654368,4.87542883749973,6.1487002065399,5.55670145145846,5.9816670772961,8.21887498257243,6.43358314499833,3.21238808224298,6.39447639610628,5.86353514823688,6.45608602407221,8.62298084109863,5.87135220232256,6.23733168776067,8.5340904349663,7.08250549035151,7.61777754376164,5.81154403477906,5.99613782566325
62045,"11235","New York","Kings","NY","New York",17,5.06379062393788,6.87201299905833,7.37262533068791,8.64311257009869,10.6469394699028,9.09708256879456,11.8868157700833,10.8106647857101,11.1043574686642,8.52196582547044,10.9496851282128,9.71690063722128,9.75560028047186,10.9014306832124,10.6841990780415,10.4576448864375,12.296748582898,7.69609215946716,10.6137057804812,5.21377438739058,11.2177177925509,8.52629202058184,5.57044361124674,7.31160575990746,6.59022560346928,7.85465140787541,2.45818352056524,8.51434038489069,5.77557185143224,5.57293230045825,6.85189063595052,7.47054504937197,4.47046504529813,9.07121955681373,8.49711060246755,5.62310829826328,5.05809865075846,6.39259713702249,7.09982090115228,6.06048176587013,5.72102304796379,6.85274419162385,6.54768744592787,4.59073106515282,6.76055221910623,6.10527231460749,7.57570138837541,6.84582653416998,5.12098514064421,4.18489924305009,5.49189138573378,3.60850557284828,4.94735099253653,7.17376390128985,6.75082986134513,9.10914536215124,4.35114736565873,5.17017133878437,5.98913285996823,6.93049622038208,5.56677759270626,6.75552416661619,5.53575103485659,6.74300158230735,4.42848306800823,5.40199212951808,6.67367083152506,5.65909974171328,5.70118207173962,6.48371955681372,9.05165599367982,5.59923940132038,7.16116890109144,1.89659930769133,7.72080704838438,4.20015561908835,4.25769582012274,5.15335188087783,5.41594302291592,7.0815687458624,6.68590392740368,8.88627332025458,4.22487892666242,6.48758787424793,11.4488960588645,10.9169253868409,9.42046281430521,7.78739257290433,4.56273560792115,6.96355369107964,4.84975980279475
74101,"37013","Nashville","Davidson","TN","Nashville",18,12.4849400369986,23.1502022459251,17.2120569231608,18.9133535914674,23.6741283983296,17.6711057039642,16.5698630868531,19.2450638228923,17.0981803150612,11.5912592976371,13.8995310597685,13.9515033512342,15.6967134542515,15.2388098408618,15.472130183234,13.4631721138887,15.1502341083118,13.8780022556883,17.7198630868531,16.2836313160052,14.6861855301851,18.1291014876532,12.5503020477754,18.1039976823,11.3921279698907,8.90289041796813,12.5875147986186,13.1829728610867,12.8375401523491,12.7668911445772,11.3294136486508,7.91378830760801,12.4328832768828,11.764624151853,11.8101309432863,14.5185267966981,14.7395062470443,11.9116701358334,13.7607681507711,10.3099025351862,12.1369984000606,7.03589699253042,8.14417501345856,11.5984297861435,13.4525135417961,9.30794505555994,12.6740408636901,8.51567959644498,10.0660828236209,6.40708297987008,8.50926546174861,8.39828386587136,9.48030787739742,8.52916504638599,7.85875197574195,5.73584576821969,12.634903478903,7.77059652960588,7.74144282447439,11.6661498158807,5.71172846926652,7.58416451007607,8.6907536650154,5.15266983078364,1.2118614554471,3.87800225568832,1.67256578955576,1.88969192206584,3.64939623252619,1.17257974852274,-0.0710571755256106,0.757058906789805,3.72760148513954,5.20902577533689,3.71999343109727,3.67118834930216,3.54161055938975,8.04466892235498,3.4143075312975,7.29509732747125,1.47548318904793,9.25507696145473,7.42894282447439,6.31261446234536,8.4895062470443,3.02825102641293,0.603462265785615,6.58124125935507,4.65272167050087,3.87800225568832,3.5153176323076
