Survey,State,6-Digit,County,Place,MSA/,PMSA,Ccity,Zip,Region,Division,Source,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
Date,Code,ID,Code,Code,Cmsa,Code,Code,Code,Code,,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200001,33,901000,019,    ,9999,9999, ,03773      ,1,1,1,,Unity town,0,0,0,0,0,0,0,0,0,0,0,0
200001,33,905000,003,    ,9999,9999, ,03872      ,1,1,1,,Wakefield town,2,2,202000,0,0,0,0,0,0,0,0,0
200001,33,929000,011,    ,1122,4760, ,032810190  ,1,1,1,,Weare town,5,5,485669,1,2,139993,0,0,0,0,0,0
200001,33,953000,011,    ,1122,5350, ,03086      ,1,1,5,,Wilton town,0,0,0,0,0,0,0,0,0,0,0,0
200001,33,957000,005,    ,9999,9999, ,03470      ,1,1,5,,Winchester town,0,0,0,0,0,0,0,0,0,0,0,0
200001,33,961000,015,    ,1122,4160, ,03087      ,1,1,1,,Windham town,7,7,867500,0,0,0,0,0,0,0,0,0
200001,33,969000,003,    ,9999,9999, ,03894      ,1,1,1,,Wolfeboro town,3,3,444250,0,0,0,0,0,0,0,0,0
200001,34,001000,025,    ,5602,5190, ,07747      ,1,2,1,,Aberdeen township,1,1,50000,0,0,0,0,0,0,0,0,0
200001,34,002000,001,0005,6162,0560, ,08201      ,1,2,2,,Absecon,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,003000,019,    ,5602,5015, ,08867      ,1,2,1,,Alexandria township,1,1,160000,0,0,0,0,0,0,0,0,0
200001,34,004000,041,    ,5602,5640, ,07820____  ,1,2,1,,Allamuchy township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,005000,003,0025,5602,0875, ,07401      ,1,2,5,,Allendale borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,006000,025,0030,5602,5190, ,07711      ,1,2,1,,Allenhurst borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,007000,025,0035,5602,5190, ,08501      ,1,2,1,,Allentown borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,008000,033,    ,6162,6160, ,08001      ,1,2,1,,Alloway township,1,1,100000,0,0,0,0,0,0,0,0,0
200001,34,009000,041,0050,5602,5640, ,08865      ,1,2,1,,Alpha borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,010000,003,0055,5602,0875, ,07620      ,1,2,2,,Alpine borough,1,1,1500000,0,0,0,0,0,0,0,0,0
200001,34,011000,037,0065,5602,5640, ,07821      ,1,2,1,,Andover borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,012000,037,    ,5602,5640, ,07860      ,1,2,2,,Andover township,3,3,443285,0,0,0,0,0,0,0,0,0
200001,34,013000,025,0070,5602,5190, ,07712      ,1,2,5,,Asbury Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,014000,001,0075,6162,0560,1,08401      ,1,2,2,,Atlantic City,5,5,591800,0,0,0,0,0,0,0,0,0
200001,34,016000,025,0085,5602,5190, ,07716      ,1,2,1,,Atlantic Highlands borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,017000,007,0095,6162,6160, ,08094      ,1,2,5,,Audubon Park borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,018000,007,0090,6162,6160, ,08106      ,1,2,5,,Audubon borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,019000,009,0100,6162,0560, ,08202      ,1,2,2,,Avalon borough,4,4,844494,2,4,431800,0,0,0,0,0,0
200001,34,020000,025,0105,5602,5190, ,07717      ,1,2,2,,Avon-by-the-Sea borough,1,1,70000,0,0,0,0,0,0,0,0,0
200001,34,021000,029,1110,5602,5190, ,08006      ,1,2,1,,Barnegat Light borough,2,2,350000,0,0,0,0,0,0,0,0,0
200001,34,022000,029,    ,5602,5190, ,08005      ,1,2,5,,Barnegat township,16,16,1016239,0,0,0,0,0,0,0,0,0
200001,34,023000,007,1115,6162,6160, ,08007      ,1,2,2,,Barrington borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,024000,005,    ,6162,6160, ,08224      ,1,2,1,,Bass River township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,025000,029,1130,5602,5190, ,08742      ,1,2,1,,Bay Head borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,026000,017,1135,5602,3640,1,07002      ,1,2,5,,Bayonne,0,0,0,2,4,275359,0,0,0,0,0,0
200001,34,027000,029,1140,5602,5190, ,08008      ,1,2,5,,Beach Haven borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,028000,029,1145,5602,5190, ,087220805  ,1,2,5,,Beachwood borough,2,2,141418,0,0,0,0,0,0,0,0,0
200001,34,029000,035,    ,5602,5015, ,07921      ,1,2,1,,Bedminster township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,030000,013,    ,5602,5640, ,07109      ,1,2,2,,Belleville township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,031000,007,1160,6162,6160, ,08030      ,1,2,5,,Bellmawr borough,1,1,70267,0,0,0,0,0,0,0,0,0
200001,34,032000,025,1165,5602,5190, ,07719      ,1,2,5,,Belmar borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,033000,041,1170,5602,5640, ,07823      ,1,2,5,,Belvidere town,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,035000,003,1175,5602,0875, ,07621      ,1,2,2,,Bergenfield borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,036000,039,    ,5602,5640, ,07922      ,1,2,2,,Berkeley Heights township,1,1,165000,0,0,0,0,0,0,0,0,0
200001,34,037000,029,    ,5602,5190, ,08721      ,1,2,4,,Berkeley township,24,24,2948650,0,0,0,0,0,0,0,0,0
200001,34,038000,007,1190,6162,6160, ,08009      ,1,2,5,,Berlin borough,3,3,156416,0,0,0,0,0,0,0,0,0
200001,34,039000,007,    ,6162,6160, ,08091      ,1,2,5,,Berlin township,1,1,54773,0,0,0,0,0,0,0,0,0
200001,34,040000,035,    ,5602,5015, ,07920      ,1,2,4,,Bernards township,22,22,2702929,0,0,0,0,0,0,0,0,0
200001,34,041000,035,1205,5602,5015, ,07924      ,1,2,2,,Bernardsville borough,5,5,775000,0,0,0,0,0,0,0,0,0
200001,34,042000,019,    ,5602,5015, ,08802      ,1,2,5,,Bethlehem township,2,2,208403,0,0,0,0,0,0,0,0,0
200001,34,043000,005,1215,6162,6160, ,08010      ,1,2,2,,Beverly,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,044000,041,    ,5602,5640, ,078250128  ,1,2,1,,Blairstown township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,045000,013,    ,5602,5640, ,07003      ,1,2,4,,Bloomfield township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,046000,031,1240,5602,0875, ,07403      ,1,2,1,,Bloomingdale borough,1,1,90000,0,0,0,0,0,0,0,0,0
200001,34,047000,019,1245,5602,5015, ,08804      ,1,2,5,,Bloomsbury borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,048000,003,1250,5602,0875, ,07603      ,1,2,5,,Bogota borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,049000,027,1260,5602,5640, ,07005      ,1,2,5,,Boonton town,1,1,135540,0,0,0,0,0,0,0,0,0
200001,34,050000,027,    ,5602,5640, ,07005      ,1,2,2,,Boonton township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,051000,005,1265,6162,6160, ,08094      ,1,2,4,,Bordentown,1,1,122860,0,0,0,0,0,0,0,0,0
200001,34,052000,005,    ,6162,6160, ,080940805  ,1,2,5,,Bordentown township,4,4,292133,0,0,0,0,0,0,0,0,0
200001,34,053000,035,1275,5602,5015, ,08805      ,1,2,2,,Bound Brook borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,054000,025,1280,5602,5190, ,07720      ,1,2,2,,Bradley Beach borough,1,1,140000,0,0,0,0,0,0,0,0,0
200001,34,055000,035,    ,5602,5015, ,08876      ,1,2,2,,Branchburg township,5,5,874500,0,0,0,0,0,0,0,0,0
200001,34,056000,037,1295,5602,5640, ,07826      ,1,2,1,,Branchville borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,057000,029,    ,5602,5190, ,08723      ,1,2,4,,Brick township,25,25,3071510,0,0,0,0,0,0,0,0,0
200001,34,058000,011,1310,6162,8760,1,08302      ,1,2,5,,Bridgeton,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,059000,035,    ,5602,5015, ,08807      ,1,2,5,,Bridgewater township,25,25,2471696,0,0,0,0,0,0,1,5,195414
200001,34,060000,025,1320,5602,5190, ,08730      ,1,2,2,,Brielle borough,2,2,420000,0,0,0,0,0,0,0,0,0
200001,34,061000,001,1325,6162,0560, ,08203      ,1,2,2,,Brigantine,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,062000,007,1330,6162,6160, ,08030      ,1,2,1,,Brooklawn borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,063000,001,    ,6162,0560, ,08310      ,1,2,5,,Buena Vista township,1,1,60644,0,0,0,0,0,0,0,0,0
200001,34,064000,001,1345,6162,0560, ,08341      ,1,2,5,,Buena borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,065000,005,1355,6162,6160, ,08016      ,1,2,5,,Burlington,3,3,167084,0,0,0,0,0,0,0,0,0
200001,34,067000,005,    ,6162,6160, ,08016      ,1,2,2,,Burlington township,11,11,1054450,0,0,0,0,0,0,0,0,0
200001,34,068000,027,1365,5602,5640, ,07405      ,1,2,1,,Butler borough,1,1,240000,0,0,0,0,0,0,0,0,0
200001,34,069000,037,    ,5602,5640, ,07874      ,1,2,2,,Byram township,3,3,501125,0,0,0,0,0,0,0,0,0
200001,34,070000,013,    ,5602,5640, ,07006      ,1,2,2,,Caldwell borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,071000,019,1385,5602,5015, ,07830      ,1,2,5,,Califon borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,072000,007,1390,6162,6160,1,08101      ,1,2,5,,Camden,1,1,80000,0,0,0,0,0,0,0,0,0
200001,34,074000,009,1395,6162,0560, ,08204      ,1,2,2,,Cape May,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,076000,009,1405,6162,0560, ,08212      ,1,2,1,,Cape May Point borough,1,1,168000,0,0,0,0,0,0,0,0,0
200001,34,077000,003,1410,5602,0875, ,07072      ,1,2,2,,Carlstadt borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,078000,033,    ,6162,6160, ,08069      ,1,2,2,,Carneys Point township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,079000,023,1415,5602,5015, ,07008      ,1,2,2,,Carteret borough,0,0,0,0,0,0,0,0,0,8,160,5130000
200001,34,080000,013,    ,5602,5640, ,07009      ,1,2,2,,Cedar Grove township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,081000,027,1435,5602,5640, ,07928      ,1,2,5,,Chatham borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,082000,027,    ,5602,5640, ,07928      ,1,2,5,,Chatham township,1,1,223188,0,0,0,0,0,0,0,0,0
200001,34,083000,007,    ,6162,6160, ,08002      ,1,2,2,,Cherry Hill township,1,1,141350,0,0,0,0,0,0,0,0,0
200001,34,084000,007,1445,6162,6160, ,08089      ,1,2,5,,Chesilhurst borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,085000,027,1450,5602,5640, ,07930      ,1,2,2,,Chester borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,086000,027,    ,5602,5640, ,07930      ,1,2,1,,Chester township,7,7,1226760,0,0,0,0,0,0,0,0,0
200001,34,087000,005,    ,6162,6160, ,08620      ,1,2,5,,Chesterfield township,1,1,150464,0,0,0,0,0,0,0,0,0
200001,34,088000,005,    ,6162,6160, ,08077      ,1,2,2,,Cinnaminson township,1,1,50000,0,0,0,0,0,0,0,0,0
200001,34,385000,013,    ,5602,5640, ,07050      ,1,2,5,,City of Orange township,0,0,0,1,2,10634,0,0,0,1,5,195238
200001,34,089000,039,    ,5602,5640, ,07066      ,1,2,5,,Clark township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,090000,015,1475,6162,6160, ,08312      ,1,2,5,,Clayton borough,1,1,74144,0,0,0,0,0,0,0,0,0
200001,34,091000,007,1480,6162,6160, ,08021      ,1,2,2,,Clementon borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,092000,003,1485,5602,0875, ,07010      ,1,2,5,,Cliffside Park borough,1,1,126730,0,0,0,0,0,0,0,0,0
200001,34,093000,031,1490,5602,0875, ,07011      ,1,2,4,,Clifton,0,0,0,1,2,128197,0,0,0,0,0,0
200001,34,094000,019,1495,5602,5015, ,08809      ,1,2,5,,Clinton town,0,0,0,0,0,0,0,0,0,1,13,723614
200001,34,095000,019,    ,5602,5015, ,08801      ,1,2,5,,Clinton township,5,5,657282,0,0,0,0,0,0,0,0,0
200001,34,096000,003,1505,5602,0875, ,07624      ,1,2,2,,Closter borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,097000,007,1510,6162,6160, ,08108      ,1,2,5,,Collingswood borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,098000,025,    ,5602,5190, ,07722      ,1,2,2,,Colts Neck township,3,3,1015000,0,0,0,0,0,0,0,0,0
200001,34,099000,011,    ,6162,8760, ,08349      ,1,2,2,,Commercial township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,100000,001,1520,6162,0560, ,08270      ,1,2,5,,Corbin City,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,101000,023,    ,5602,5015, ,08512      ,1,2,2,,Cranbury township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,102000,039,    ,5602,5640, ,07016      ,1,2,2,,Cranford township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,103000,003,1540,5602,0875, ,07626      ,1,2,5,,Cresskill borough,1,1,388647,0,0,0,0,0,0,0,0,0
200001,34,105000,025,1545,5602,5190, ,07723      ,1,2,1,,Deal borough,1,1,175000,0,0,0,0,0,0,0,0,0
200001,34,106000,011,    ,6162,8760, ,08352      ,1,2,5,,Deerfield township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,107000,005,    ,6162,6160, ,08075      ,1,2,1,,Delanco township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,108000,019,    ,5602,5015, ,08557      ,1,2,5,,Delaware township,2,2,472725,0,0,0,0,0,0,0,0,0
200001,34,109000,005,    ,6162,6160, ,08075      ,1,2,2,,Delran township,5,5,576360,0,0,0,0,0,0,0,0,0
200001,34,110000,003,1585,5602,0875, ,07627      ,1,2,5,,Demarest borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,111000,009,    ,6162,0560, ,08214      ,1,2,2,,Dennis township,3,3,410000,0,0,0,0,0,0,0,0,0
200001,34,112000,027,    ,5602,5640, ,07834      ,1,2,5,,Denville township,2,2,339328,0,0,0,0,0,0,1,12,809409
200001,34,113000,015,    ,6162,6160, ,08096      ,1,2,5,,Deptford township,14,14,903369,0,0,0,0,0,0,0,0,0
200001,34,114000,027,1605,5602,5640,1,07801      ,1,2,2,,Dover town,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,115000,029,    ,5602,5190, ,08753      ,1,2,4,,Dover township,13,13,1597185,0,0,0,0,0,0,0,0,0
200001,34,116000,011,    ,6162,8760, ,08094      ,1,2,5,,Downe township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,117000,003,1620,5602,0875, ,07628      ,1,2,5,,Dumont borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,118000,023,1625,5602,5015, ,08812      ,1,2,5,,Dunellen borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,119000,029,    ,5602,5190, ,08092      ,1,2,1,,Eagleswood township,5,5,469000,0,0,0,0,0,0,0,0,0
200001,34,120000,019,    ,5602,5015, ,08551      ,1,2,2,,East Amwell township,2,2,431400,0,0,0,0,0,0,0,0,0
200001,34,121000,023,    ,5602,5015, ,08816      ,1,2,5,,East Brunswick township,13,13,2452045,0,0,0,0,0,0,0,0,0
200001,34,122000,015,    ,6162,6160, ,08020      ,1,2,5,,East Greenwich township,3,3,330711,0,0,0,0,0,0,0,0,0
200001,34,123000,027,    ,5602,5640, ,07936      ,1,2,2,,East Hanover township,1,1,140300,0,0,0,0,0,0,0,0,0
200001,34,124000,017,1660,5602,3640, ,07029      ,1,2,1,,East Newark borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,125000,013,1665,5602,5640, ,07019      ,1,2,4,,East Orange,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,126000,003,1675,5602,0875, ,07073      ,1,2,5,,East Rutherford borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,127000,021,    ,5602,8480, ,08520      ,1,2,2,,East Windsor township,13,13,1128000,0,0,0,0,0,0,0,0,0
200001,34,128000,005,    ,6162,6160, ,08060      ,1,2,5,,Eastampton township,1,1,61376,0,0,0,0,0,0,0,0,0
200001,34,129000,025,1685,5602,5190, ,07724      ,1,2,5,,Eatontown borough,1,1,89099,0,0,0,0,0,0,0,0,0
200001,34,130000,005,    ,6162,6160, ,08010      ,1,2,5,,Edgewater Park township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,131000,003,1690,5602,0875, ,07020      ,1,2,5,,Edgewater borough,1,1,320875,0,0,0,0,0,0,1,77,2297377
200001,34,132000,023,    ,5602,5015, ,08817      ,1,2,4,,Edison township,10,10,1228604,0,0,0,0,0,0,0,0,0
200001,34,133000,001,1705,6162,0560, ,08215      ,1,2,2,,Egg Harbor City,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,134000,001,    ,6162,0560, ,082348321  ,1,2,5,,Egg Harbor township,22,22,1608067,0,0,0,0,0,0,0,0,0
200001,34,135000,039,1715,5602,5640, ,07201      ,1,2,2,,Elizabeth,0,0,0,9,18,940750,1,4,103625,0,0,0
200001,34,136000,015,    ,6162,6160, ,08343      ,1,2,5,,Elk township,2,2,104337,0,0,0,0,0,0,0,0,0
200001,34,137000,033,1725,6162,6160, ,08343      ,1,2,5,,Elmer borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,138000,003,1727,5602,0875, ,07407      ,1,2,2,,Elmwood Park borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,139000,033,    ,6162,6160, ,08079      ,1,2,5,,Elsinboro township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,140000,003,1735,5602,0875, ,07630      ,1,2,5,,Emerson borough,1,1,179236,0,0,0,0,0,0,0,0,0
200001,34,141000,003,1740,5602,0875, ,07631      ,1,2,4,,Englewood,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,142000,003,1745,5602,0875, ,07632      ,1,2,5,,Englewood Cliffs borough,1,1,312102,0,0,0,0,0,0,0,0,0
200001,34,143000,025,1750,5602,5190, ,07726      ,1,2,5,,Englishtown borough,2,2,199078,0,0,0,0,0,0,0,0,0
200001,34,145000,013,1760,5602,5640, ,07021      ,1,2,5,,Essex Fells borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,146000,001,1765,6162,0560, ,08319      ,1,2,5,,Estell Manor,1,1,74414,0,0,0,0,0,0,0,0,0
200001,34,147000,005,    ,6162,6160, ,08053      ,1,2,2,,Evesham township,3,3,311625,0,0,0,0,0,0,5,40,1587255
200001,34,148000,021,    ,5602,8480, ,08618      ,1,2,5,,Ewing township,1,1,59517,0,0,0,0,0,0,0,0,0
200001,34,149000,025,1785,5602,5190, ,07701      ,1,2,2,,Fair Haven borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,150000,003,1790,5602,0875, ,07410      ,1,2,5,,Fair Lawn borough,0,0,0,0,0,0,0,0,0,1,19,522177
200001,34,151000,011,    ,6162,8760, ,08320      ,1,2,5,,Fairfield township,1,1,52562,0,0,0,0,0,0,0,0,0
200001,34,152000,013,    ,5602,5640, ,07006      ,1,2,5,,Fairfield township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,153000,003,1795,5602,0875, ,07022      ,1,2,2,,Fairview borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,154000,039,1805,5602,5640, ,070231397  ,1,2,2,,Fanwood borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,155000,035,1810,5602,5015, ,07931      ,1,2,5,,Far Hills borough,1,1,483170,0,0,0,0,0,0,0,0,0
200001,34,156000,025,1815,5602,5190, ,07727      ,1,2,1,,Farmingdale borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,157000,005,1820,6162,6160, ,08094      ,1,2,5,,Fieldsboro borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,158000,019,1825,5602,5015, ,08822      ,1,2,1,,Flemington borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,159000,005,    ,6162,6160, ,08518      ,1,2,2,,Florence township,3,3,156800,0,0,0,0,0,0,0,0,0
200001,34,160000,027,1840,5602,5640, ,07932      ,1,2,2,,Florham Park borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,161000,001,1845,6162,0560, ,08037      ,1,2,5,,Folsom borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,162000,003,1850,5602,0875, ,07024      ,1,2,4,,Fort Lee borough,2,2,245721,5,10,640984,0,0,0,1,538,28515076
200001,34,163000,037,    ,5602,5640, ,07822      ,1,2,2,,Frankford township,5,5,817500,0,0,0,0,0,0,0,0,0
200001,34,164000,003,1885,5602,0875, ,07417      ,1,2,2,,Franklin Lakes borough,3,3,715000,0,0,0,0,0,0,0,0,0
200001,34,165000,037,1875,5602,5640, ,07416      ,1,2,5,,Franklin borough,1,1,94650,0,0,0,0,0,0,0,0,0
200001,34,166000,015,    ,6162,6160, ,08322      ,1,2,5,,Franklin township,4,4,298597,0,0,0,0,0,0,0,0,0
200001,34,167000,019,    ,5602,5015, ,08867      ,1,2,5,,Franklin township,1,1,206579,0,0,0,0,0,0,0,0,0
200001,34,168000,035,    ,5602,5015, ,08873      ,1,2,5,,Franklin township,14,14,1123924,0,0,0,1,3,55930,1,30,368289
200001,34,169000,041,    ,5602,5640, ,08808      ,1,2,1,,Franklin township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,170000,037,    ,5602,5640, ,07860      ,1,2,2,,Fredon township,6,6,954800,0,0,0,0,0,0,0,0,0
200001,34,171000,025,1895,5602,5190, ,07728      ,1,2,2,,Freehold borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,172000,025,    ,5602,5190, ,077283099  ,1,2,2,,Freehold township,16,16,2007985,0,0,0,0,0,0,0,0,0
200001,34,173000,041,    ,5602,5640, ,07846      ,1,2,5,,Frelinghuysen township,1,1,163200,0,0,0,0,0,0,0,0,0
200001,34,174000,019,1910,5602,5015, ,08825      ,1,2,5,,Frenchtown borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,175000,001,    ,6162,0560, ,08201      ,1,2,2,,Galloway township,19,19,1447300,0,0,0,0,0,0,0,0,0
200001,34,176000,003,1920,5602,0875, ,07026      ,1,2,5,,Garfield,0,0,0,1,2,98000,0,0,0,0,0,0
200001,34,177000,039,1925,5602,5640, ,07027      ,1,2,5,,Garwood borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,178000,007,1930,6162,6160, ,08026      ,1,2,5,,Gibbsboro borough,1,1,108385,0,0,0,0,0,0,0,0,0
200001,34,179000,015,1950,6162,6160, ,08028      ,1,2,2,,Glassboro borough,1,1,25000,0,0,0,0,0,0,0,0,0
200001,34,180000,019,1955,5602,5015, ,08826      ,1,2,5,,Glen Gardner borough,1,1,105471,0,0,0,0,0,0,0,0,0
200001,34,181000,013,    ,5602,5640,1,07028      ,1,2,5,,Glen Ridge borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,182000,003,1965,5602,0875, ,07452      ,1,2,5,,Glen Rock borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,183000,007,1970,6162,6160, ,08030      ,1,2,2,,Gloucester City,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,185000,007,    ,6162,6160, ,08012      ,1,2,5,,Gloucester township,20,20,1409922,0,0,0,0,0,0,0,0,0
200001,34,186000,035,    ,5602,5015, ,08812      ,1,2,2,,Green Brook township,18,18,1529685,0,0,0,0,0,0,0,0,0
200001,34,187000,037,    ,5602,5640, ,07879      ,1,2,2,,Green township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,188000,011,    ,6162,8760, ,08302      ,1,2,5,,Greenwich township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,189000,015,    ,6162,6160, ,08027      ,1,2,2,,Greenwich township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,190000,041,    ,5602,5640, ,08886      ,1,2,2,,Greenwich township,9,9,892300,0,0,0,0,0,0,0,0,0
200001,34,191000,017,2005,5602,3640, ,07093      ,1,2,2,,Guttenberg town,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,192000,003,2010,5602,0875, ,07601      ,1,2,5,,Hackensack,1,1,141457,0,0,0,0,0,0,0,0,0
200001,34,193000,041,2015,5602,5640, ,07840      ,1,2,2,,Hackettstown town,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,194000,007,2030,6162,6160, ,08035      ,1,2,5,,Haddon Heights borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,195000,007,    ,6162,6160, ,08108      ,1,2,2,,Haddon township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,196000,007,2025,6162,6160, ,08035      ,1,2,2,,Haddonfield borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,197000,005,    ,6162,6160, ,08036      ,1,2,2,,Hainesport township,2,2,96400,0,0,0,0,0,0,0,0,0
200001,34,198000,031,2040,5602,0875, ,07508      ,1,2,5,,Haledon borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,199000,037,2045,5602,5640, ,07419      ,1,2,5,,Hamburg borough,1,1,80425,0,0,0,0,0,0,0,0,0
200001,34,200000,001,    ,6162,0560, ,08330      ,1,2,5,,Hamilton township,7,7,306460,0,0,0,0,0,0,0,0,0
200001,34,201000,021,    ,5602,8480, ,08609      ,1,2,5,,Hamilton township,10,10,779858,0,0,0,0,0,0,1,5,390625
200001,34,202000,001,2065,6162,0560, ,08037      ,1,2,2,,Hammonton town,4,4,434720,0,0,0,0,0,0,0,0,0
200001,34,203000,019,2070,5602,5015, ,08827      ,1,2,5,,Hampton borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,204000,037,    ,5602,5640, ,07860      ,1,2,5,,Hampton township,1,1,125932,0,0,0,0,0,0,0,0,0
200001,34,205000,027,    ,5602,5640, ,07981      ,1,2,2,,Hanover township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,206000,027,    ,5602,5640, ,079762012  ,1,2,5,,Harding township,1,1,574533,0,0,0,0,0,0,0,0,0
200001,34,207000,041,    ,5602,5640, ,07825      ,1,2,1,,Hardwick township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,208000,037,    ,5602,5640, ,07460      ,1,2,5,,Hardyston township,2,2,143100,0,0,0,0,0,0,0,0,0
200001,34,209000,041,    ,5602,5640, ,08865      ,1,2,5,,Harmony township,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,210000,003,2105,5602,0875, ,07640      ,1,2,2,,Harrington Park borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,211000,017,2115,5602,3640, ,07029      ,1,2,5,,Harrison town,0,0,0,0,0,0,0,0,0,0,0,0
200001,34,212000,015,    ,6162,6160, ,08062      ,1,2,2,,Harrison township,11,11,1060200,0,0,0,0,0,0,0,0,0
